Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
99,Call of Duty: World at War,X360,Activision,4.79,1.9,0,0.69,7.37
119,Gears of War 2,X360,Microsoft Game Studios,4.15,1.92,0.06,0.64,6.76
167,Call of Duty: World at War,PS3,Activision,2.72,1.87,0,0.84,5.43
370,Left 4 Dead,X360,Electronic Arts,2.66,0.5,0.05,0.3,3.52
621,Resistance 2,PS3,Sony Computer Entertainment,1.15,0.85,0.1,0.39,2.48
637,Tom Clancy's Rainbow Six: Vegas 2,X360,Ubisoft,1.56,0.61,0.02,0.23,2.42
863,Call of Duty: World at War,Wii,Activision,1.2,0.59,0,0.19,1.97
1037,Call of Duty: World at War Final Fronts,PS2,Activision,0.61,0.18,0,0.94,1.72
1113,Army of Two,X360,Electronic Arts,1.09,0.38,0.02,0.16,1.65
1296,The House of the Dead 2 & 3 Return,Wii,Sega,0.78,0.5,0.03,0.15,1.47
1302,Battlefield: Bad Company,X360,Electronic Arts,0.81,0.46,0.04,0.15,1.46
1320,BioShock,PS3,Take-Two Interactive,0.75,0.49,0.01,0.21,1.45
1445,Battlefield: Bad Company,PS3,Electronic Arts,0.76,0.36,0.05,0.18,1.35
1450,Tom Clancy's Rainbow Six: Vegas 2,PS3,Ubisoft,0.66,0.45,0.04,0.21,1.35
1584,SOCOM: U.S. Navy SEALs Confrontation,PS3,Sony Computer Entertainment,0.94,0.17,0.02,0.13,1.25
1722,Army of Two,PS3,Electronic Arts,0.74,0.26,0.02,0.15,1.17
1864,NERF N-Strike,Wii,Electronic Arts,0.92,0.09,0,0.09,1.1
1951,Mercenaries 2: World in Flames,X360,Electronic Arts,0.65,0.3,0.01,0.1,1.06
2067,Haze,PS3,Ubisoft,0.49,0.33,0.02,0.15,1
2242,Brothers in Arms: Hell's Highway,PS3,Ubisoft,0.44,0.34,0,0.15,0.93
2290,Call of Duty: World at War,DS,Activision,0.57,0.26,0,0.08,0.91
2385,Mercenaries 2: World in Flames,PS3,Electronic Arts,0.29,0.4,0.02,0.16,0.87
2398,Brothers in Arms: Hell's Highway,X360,Ubisoft,0.47,0.31,0,0.09,0.87
3148,Lost Planet: Extreme Condition,PS3,Capcom,0.31,0.17,0.07,0.09,0.64
3599,Frontlines: Fuel of War,X360,THQ,0.34,0.15,0.01,0.05,0.56
4064,Sniper: Art of Victory,PC,City Interactive,0,0.45,0,0.03,0.49
4101,Dark Sector,X360,D3Publisher,0.22,0.2,0.01,0.05,0.48
4154,Dark Sector,PS3,D3Publisher,0.23,0.16,0.01,0.07,0.47
4155,Unreal Tournament III,X360,Midway Games,0.25,0.17,0.01,0.05,0.47
4338,Enemy Territory: Quake Wars,X360,Activision,0.3,0.11,0,0.04,0.45
5039,Mercenaries 2: World in Flames,PS2,Electronic Arts,0.21,0,0,0.17,0.38
5325,Enemy Territory: Quake Wars,PS3,Activision,0.23,0.07,0,0.04,0.35
