Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
736,Frogger,2600,Parker Bros.,2.06,0.12,0,0.02,2.2
866,E.T.: The Extra Terrestrial,2600,Atari,1.84,0.11,0,0.02,1.97
2234,Spider-Man,2600,Parker Bros.,0.87,0.05,0,0.01,0.93
2518,Custer's Revenge,2600,Mystique,0.76,0.05,0,0.01,0.82
2598,Alien,2600,20th Century Fox Video Games,0.74,0.04,0,0.01,0.79
2666,Air Raid,2600,Men-A-Vision,0.72,0.04,0,0.01,0.77
2942,King Kong,2600,Tigervision,0.65,0.04,0,0.01,0.69
3046,Adventures of Tron,2600,Mattel Interactive,0.63,0.03,0,0.01,0.67
3410,Smurf: Rescue In Gargamel's Castle,2600,Coleco,0.55,0.03,0,0.01,0.59
4017,Raiders of the Lost Ark,2600,Atari,0.46,0.03,0,0.01,0.5
4404,Jawbreaker,2600,Tigervision,0.42,0.03,0,0,0.45
4519,Barnstorming,2600,Activision,0.4,0.02,0,0,0.43
4786,Mouse Trap,2600,Coleco,0.38,0.02,0,0,0.4
4910,Laser Blast,2600,Activision,0.37,0.02,0,0,0.39
4969,Airlock,2600,Data Age,0.36,0.02,0,0,0.39
5129,Dragonfire,2600,Imagic,0.35,0.02,0,0,0.37
5248,Frogs And Flies,2600,Mattel Interactive,0.33,0.02,0,0,0.36
5391,Fantastic Voyage,2600,20th Century Fox Video Games,0.32,0.02,0,0,0.34
5566,Fireball,2600,Starpath Corp.,0.3,0.02,0,0,0.33
5802,Astroblast,2600,Mattel Interactive,0.29,0.02,0,0,0.31
6023,Fast Food,2600,Unknown,0.27,0.02,0,0,0.29
6868,Front Line,2600,Taito,0.22,0.01,0,0,0.24
7152,Reactor,2600,Parker Bros.,0.21,0.01,0,0,0.22
7186,Crazy Climber,2600,Atari,0.21,0.01,0,0,0.22
8461,Armor Ambush,2600,Mattel Interactive,0.15,0.01,0,0,0.17
