Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2916,F-14 Tomcat,GBA,2001,0.5,0.19,0,0.01,0.7
4477,Battlebots: Design & Destroy,GBA,2003,0.31,0.12,0,0.01,0.44
5439,Night at the Museum: Battle of the Smithsonian,DS,2009,0.12,0.18,0,0.04,0.34
5497,Night at the Museum: Battle of the Smithsonian,Wii,2009,0.17,0.13,0,0.03,0.33
5636,Fortress,GBA,2001,0.23,0.08,0,0.01,0.32
6427,Operation Armored Liberty,GBA,2003,0.19,0.07,0,0,0.27
9347,Go Play: Circus Star,Wii,2009,0.12,0,0,0.01,0.13
9923,Jaws: Ultimate Predator,3DS,2011,0.11,0,0,0.01,0.12
10230,Night at the Museum: Battle of the Smithsonian,X360,2009,0.07,0.03,0,0.01,0.11
10825,Jaws: Ultimate Predator,Wii,2011,0.09,0,0,0.01,0.09
14436,Nacho Libre,DS,2006,0.03,0,0,0,0.03
15320,Hot 'n' Cold,DS,2009,0.02,0,0,0,0.02
15578,My Hero: Doctor,DS,2009,0.02,0,0,0,0.02
15691,Pirates PlundArrr,Wii,2010,0.02,0,0,0,0.02
16408,The Wild West,DS,2007,0.01,0,0,0,0.01
