Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
268,Warcraft II: Tides of Darkness,PC,Activision,1.7,2.27,0,0.23,4.21
3374,Front Mission,SNES,SquareSoft,0,0,0.6,0,0.6
5050,Dai-4-Ji Super Robot Taisen,SNES,Banpresto,0,0,0.38,0,0.38
6786,Panzer General,PS,Mindscape,0.14,0.09,0,0.02,0.24
7514,SD Gundam GNext,SNES,Namco Bandai Games,0,0,0.2,0,0.2
9367,Sentou Kokka Air Land Battle,PS,Sony Computer Entertainment,0,0,0.13,0.01,0.13
9462,Romance of the Three Kingdoms IV: Wall of Fire,PS,Tecmo Koei,0.05,0.03,0.04,0.01,0.13
9980,Sengoku Cyber: Fujimaru Jigokuhen,PS,Sony Computer Entertainment,0,0,0.11,0.01,0.12
10006,Nobunaga no Yabou: Tenshoki,SAT,Tecmo Koei,0,0,0.11,0,0.11
10380,Carnage Heart,PS,Sony Computer Entertainment,0.01,0.01,0.09,0.01,0.11
10877,X-COM: UFO Defense,PS,Microprose,0.05,0.04,0,0.01,0.09
11621,GOTHA: Ismailia Seneki,SAT,Sega,0,0,0.08,0,0.08
11679,Quo Vadis,SAT,Glams,0,0,0.08,0,0.08
14515,Konpeki no Kantai,SNES,Angel Studios,0,0,0.03,0,0.03
