Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
294,Namco Museum Vol.3,PS,Sony Computer Entertainment,2.28,1.55,0.16,0.06,4.05
902,PaRappa The Rapper,PS,Sony Computer Entertainment,0.26,0.16,1.46,0.03,1.92
2202,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,PS,GT Interactive,0.52,0.36,0,0.06,0.94
3686,Top Gun: Fire at Will!,PS,Microprose,0.3,0.21,0,0.04,0.55
3779,Jampack Vol. 2,PS,Sony Computer Entertainment,0.3,0.2,0,0.03,0.53
4755,Pro Pinball,PS,Empire Interactive,0.23,0.15,0,0.03,0.41
5683,Momotarou Dentetsu Happy,SNES,Hudson Soft,0,0,0.32,0,0.32
6048,DX Game of Life,PS,Takara,0,0,0.27,0.02,0.29
6078,Namco Museum Vol.2,PS,Sony Computer Entertainment,0.03,0.02,0.21,0.02,0.29
7657,Namco Museum Vol.4,PS,Sony Computer Entertainment,0.02,0.01,0.16,0.01,0.2
7759,Parlor! Mini 4,SNES,Nippon Telenet,0,0,0.19,0,0.19
8091,Jampack Vol. 1,PS,Sony Computer Entertainment,0.1,0.07,0,0.01,0.18
8409,Tokimeki Memorial: Private Collection,PS,Konami Digital Entertainment,0,0,0.16,0.01,0.17
8719,Namco Museum Vol.5,PS,Sony Computer Entertainment,0.02,0.01,0.12,0.01,0.15
11048,Saikyou Habu Shogi,N64,Seta Corporation,0,0,0.06,0.03,0.09
11204,Mahjong Master,N64,Konami Digital Entertainment,0,0,0.09,0,0.09
11640,Sound Novel Tsukuru,SNES,ASCII Entertainment,0,0,0.08,0,0.08
12219,Parlor! Mini 2,SNES,Nippon Telenet,0,0,0.07,0,0.07
13500,Shin Fortune Quest: Sokutaku no Kishi,PS,Media Works,0,0,0.04,0,0.04
14031,True Pinball,PS,Ocean,0.02,0.01,0,0,0.04
14320,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,SAT,ASK,0,0,0.03,0,0.03
14359,Nishijin Pachinko Monogatari 2,SNES,KSS,0,0,0.03,0,0.03
15292,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,SAT,Sonnet,0,0,0.02,0,0.02
