Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1124,Until Dawn,PS4,Sony Computer Entertainment Europe,0.44,0.89,0.05,0.25,1.64
1526,Rise of the Tomb Raider,XOne,Square Enix,0.53,0.64,0.02,0.1,1.3
2287,Minecraft: Story Mode,X360,Mojang,0.46,0.38,0,0.08,0.91
2952,Minecraft: Story Mode,PS3,Mojang,0.25,0.33,0,0.11,0.69
3037,Minecraft: Story Mode,PS4,Mojang,0.23,0.33,0,0.11,0.67
3712,Minecraft: Story Mode,XOne,Mojang,0.29,0.21,0,0.05,0.54
4874,Rise of the Tomb Raider,X360,Square Enix,0.17,0.19,0,0.03,0.4
8234,Back to the Future: The Game,PS4,Telltale Games,0.1,0.04,0,0.03,0.17
9513,Brothers: A Tale of Two Sons,PS4,505 Games,0.03,0.08,0,0.02,0.13
11329,The Seven Deadly Sins: Unjust Sin,3DS,Namco Bandai Games,0,0,0.08,0,0.08
11592,Minecraft: Story Mode,PC,Mojang,0.02,0.05,0,0.01,0.08
11845,Utawarerumono: Itsuwari no Kamen,PSV,Aqua Plus,0,0,0.07,0,0.07
12163,The Book of Unwritten Tales 2,PS4,Nordic Games,0,0.06,0,0.01,0.07
12282,Broken Sword 5: The Serpent's Curse,PS4,Revolution Software,0,0.06,0,0.01,0.06
12640,Game of Thrones (Telltale),PS3,Telltale Games,0.02,0.03,0,0.01,0.06
12681,Yomawari,PSV,Nippon Ichi Software,0,0,0.06,0,0.06
12694,Utawarerumono: Itsuwari no Kamen,PS4,Aqua Plus,0,0,0.06,0,0.06
12889,Goosebumps: The Game,3DS,WayForward Technologies,0.05,0,0,0.01,0.05
12935,Chaos;Child,PSV,5pb,0,0,0.05,0,0.05
13077,To Heart 2: Dungeon Travelers,PSV,Aqua Plus,0,0,0.05,0,0.05
13083,Steins;Gate 0,PSV,PQube,0,0,0.05,0,0.05
13125,Steins;Gate 0,PS4,PQube,0,0,0.05,0,0.05
13338,Utawarerumono: Itsuwari no Kamen,PS3,Aqua Plus,0,0,0.05,0,0.05
13348,Game of Thrones (Telltale),PS4,Telltale Games,0.04,0,0,0.01,0.05
13860,Brothers: A Tale of Two Sons,XOne,505 Games,0.03,0.01,0,0,0.04
13933,Corpse Party: Blood Covered - Repeated Fear,3DS,5pb,0,0,0.04,0,0.04
14198,Game of Thrones (Telltale),X360,Telltale Games,0.02,0.01,0,0,0.03
14435,Alia's Carnival! Sacrament,PSV,dramatic create,0,0,0.03,0,0.03
14464,Renai Revenge,PSV,TGL,0,0,0.03,0,0.03
14592,Game of Thrones (Telltale),XOne,Telltale Games,0.03,0,0,0,0.03
14604,OZMAFIA!! -vivace-,PSV,dramatic create,0,0,0.03,0,0.03
14634,The Great Mystery Hidden Object Package 5,PC,Rondomedia,0,0.03,0,0,0.03
14650,Parfait,PSV,TGL,0,0,0.03,0,0.03
14757,Xblaze: Lost Memories,PSV,Arc System Works,0.02,0,0,0.01,0.03
14816,Kisuato,PSV,TGL,0,0,0.03,0,0.03
14823,Steins;Gate 0,PS3,5pb,0,0,0.03,0,0.03
14876,Back to the Future: The Game,X360,Telltale Games,0.02,0.01,0,0,0.03
14980,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PS3,Namco Bandai Games,0,0,0.02,0,0.02
15228,Diabolik Lovers: More Blood,PSV,Idea Factory,0,0,0.02,0,0.02
15427,Net High,PSV,Marvelous Games,0,0,0.02,0,0.02
15557,Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,PSV,dramatic create,0,0,0.02,0,0.02
15560,Amatsumi Sora ni! Kumo no Hatate ni,PSV,Prototype,0,0,0.02,0,0.02
15694,Prince of Stride,PSV,Kadokawa Games,0,0,0.02,0,0.02
15710,Back to the Future: The Game,XOne,Telltale Games,0,0.02,0,0,0.02
15774,Root Infinity Rexx,PSV,Idea Factory,0,0,0.02,0,0.02
15796,Kaleidoeve,PSV,HuneX,0,0,0.02,0,0.02
15935,I Doll U,PSV,Idea Factory,0,0,0.02,0,0.02
15982,Xblaze: Lost Memories,PS3,Arc System Works,0.01,0,0,0,0.02
16122,Hitotsu Tobashi Renai V,PSV,Kaga Create,0,0,0.01,0,0.01
16237,Broken Sword 5: The Serpent's Curse,XOne,Revolution Software,0,0.01,0,0,0.01
16269,Kurogane Kaikitan,PSV,Minato Station,0,0,0.01,0,0.01
16336,Chaos;Child,PS4,5pb,0,0,0.01,0,0.01
16419,Chaos;Child,PS3,5pb,0,0,0.01,0,0.01
16531,Kiniro no Corda 3,3DS,Tecmo Koei,0,0,0.01,0,0.01
