Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
579,Halo Wars,X360,Microsoft Game Studios,1.53,0.82,0.04,0.24,2.63
1509,LEGO Battles,DS,Warner Bros. Interactive Entertainment,0.81,0.38,0,0.12,1.31
1884,Empire: Total War,PC,Sega,0.01,0.97,0,0.11,1.09
2607,Invizimals,PSP,Sony Computer Entertainment,0.17,0.51,0,0.11,0.79
3222,Battle of Giants: Dragons,DS,Ubisoft,0.31,0.25,0,0.06,0.63
3335,New Play Control! Pikmin 2,Wii,Nintendo,0.11,0.14,0.33,0.02,0.6
4182,"Warhammer 40,000: Dawn of War II",PC,THQ,0,0.45,0,0.02,0.47
4463,Yu-Gi-Oh! 5D's Tag Force 4,PSP,Konami Digital Entertainment,0.19,0.07,0.12,0.06,0.44
5132,Command & Conquer: Red Alert 3 Ultimate Edition,PS3,Electronic Arts,0.14,0.17,0,0.06,0.37
5513,Battlestations: Pacific,X360,Eidos Interactive,0.17,0.12,0.01,0.03,0.33
5745,SD Gundam G Generation Wars,PS2,Namco Bandai Games,0,0,0.31,0,0.31
5774,Little King's Story,Wii,Rising Star Games,0.15,0.11,0.02,0.02,0.31
7240,Tropico 3,X360,Kalypso Media,0.15,0.02,0.03,0.02,0.22
7452,Super Robot Taisen K,DS,Namco Bandai Games,0,0,0.21,0,0.21
8042,Company of Heroes: Anthology,PC,THQ,0,0.15,0,0.04,0.18
8168,Kidou Senshi Gundam: Senjou no Kizuna Portable,PSP,Namco Bandai Games,0,0,0.18,0,0.18
8215,Stormrise,PS3,Sega,0.13,0.02,0,0.02,0.17
8296,Age of Empires III: Complete Collection,PC,Microsoft Game Studios,0.01,0.12,0,0.03,0.17
8576,Our House,DS,Majesco Entertainment,0.15,0,0,0.01,0.16
8744,Stormrise,X360,Sega,0.11,0.03,0,0.01,0.15
9638,The Stronghold Collection,PC,Take-Two Interactive,0.03,0.08,0,0.02,0.13
9835,Mytran Wars,PSP,Deep Silver,0.08,0.02,0,0.02,0.12
10058,Desktop Tower Defense,DS,THQ,0.11,0,0,0.01,0.11
10550,Creeper World 3: Arc Eternal,Wii,Namco Bandai Games,0,0,0.1,0,0.1
11886,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PS2,Namco Bandai Games,0,0,0.07,0,0.07
11888,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PSP,Namco Bandai Games,0,0,0.07,0,0.07
11993,Hearts of Iron III,PC,Paradox Interactive,0.01,0.04,0,0.01,0.07
12270,Elite Forces: Unit 77,DS,Deep Silver,0.06,0,0,0,0.06
12453,Shining Force Feather,DS,Sega,0,0,0.06,0,0.06
12741,SD Gundam G Generation Wars,Wii,Namco Bandai Games,0,0,0.06,0,0.06
12788,History Great Empires: Rome,DS,Black Bean Games,0.05,0,0,0,0.06
12869,Vertigo,Wii,Playlogic Game Factory,0.05,0,0,0,0.05
13034,Plants vs. Zombies,PC,PopCap Games,0,0.04,0,0.01,0.05
13107,Super Robot Taisen Neo,Wii,Namco Bandai Games,0,0,0.05,0,0.05
13430,Tropico 3,PC,Kalypso Media,0,0.04,0,0.01,0.05
13635,Company of Heroes: Tales of Valor,PC,THQ,0,0.03,0,0.01,0.04
13666,Farm Frenzy 3,PC,Alawar Entertainment,0,0.03,0,0.01,0.04
13796,Fritz Chess,PS3,Deep Silver,0,0.03,0,0.01,0.04
13801,Sacred Blaze,PS2,Flight-Plan,0,0,0.04,0,0.04
13929,Taikou Risshiden V,PSP,Tecmo Koei,0,0,0.04,0,0.04
13989,Tears to Tiara Anecdotes: The Secret of Avalon,PS3,Aqua Plus,0,0,0.04,0,0.04
14030,World in Conflict: Complete Edition,PC,Ubisoft,0,0.03,0,0.01,0.04
14302,Men of War,PC,505 Games,0.01,0.02,0,0.01,0.03
14424,Codename: Panzers Cold War,PC,Atari,0,0.02,0,0.01,0.03
14565,Worms,PS3,Sony Computer Entertainment,0,0.02,0,0.01,0.03
14824,Catan,DS,CDV Software Entertainment,0,0.02,0,0,0.03
14872,Battlestations: Pacific,PC,Eidos Interactive,0,0.02,0,0,0.03
14934,Tropico Reloaded,PC,Kalypso Media,0,0.02,0,0,0.02
14976,Demigod,PC,Atari,0,0.02,0,0,0.02
15090,Tom Clancy's EndWar,PC,Ubisoft,0,0.02,0,0,0.02
15150,Fritz Chess,Wii,Deep Silver,0.02,0.01,0,0,0.02
15191,Fritz Chess,DS,Deep Silver,0.02,0,0,0,0.02
15218,Galaxy Angel II: Eigou Kaiki no Koku,PS2,Broccoli,0,0,0.02,0,0.02
15252,Order of War,PC,Square Enix,0,0.01,0,0,0.02
15291,Military History: Commander - Europe at War,PSP,Slitherine Software,0,0.01,0,0.01,0.02
15294,Stormrise,PC,Sega,0,0.02,0,0,0.02
15312,War Leaders: Clash of Nations,PC,CDV Software Entertainment,0,0.02,0,0,0.02
15574,WorldShift,PC,Playlogic Game Factory,0.02,0,0,0,0.02
15872,Elven Legacy,PC,Paradox Interactive,0.01,0,0,0,0.02
16073,East India Company,PC,Paradox Interactive,0.01,0,0,0,0.01
16175,Military History: Commander - Europe at War,DS,Slitherine Software,0,0.01,0,0,0.01
16176,Tactics Layer: Ritina Guard Senki,DS,D3Publisher,0,0,0.01,0,0.01
16189,BattleForge,PC,Electronic Arts,0,0.01,0,0,0.01
16316,Musou Tourou,PSP,Nippon Ichi Software,0,0,0.01,0,0.01
16542,Spore Galactic Adventures,PC,Electronic Arts,0,0.01,0,0,0.01
