Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
649,Theme Hospital,PC,Electronic Arts,2.3,0.1,0,0,2.4
2643,Battle Stations,PS,Electronic Arts,0.43,0.29,0,0.05,0.78
3669,Super Robot Taisen F,SAT,Banpresto,0,0,0.55,0,0.55
3802,Front Mission 2,PS,SquareSoft,0,0,0.49,0.03,0.53
4727,Command & Conquer: Red Alert,PS,Virgin Interactive,0.23,0.16,0,0.03,0.41
4812,Pet in TV,PS,Sony Computer Entertainment,0,0,0.38,0.03,0.4
5156,Mini-Yonku GB: Let's & Go!!,GB,ASCII Entertainment,0,0,0.37,0,0.37
5673,Shin Super Robot Taisen Special Disk,PS,Banpresto,0,0,0.3,0.02,0.32
5705,WarCraft II: The Dark Saga,PS,Electronic Arts,0.18,0.12,0,0.02,0.31
6000,SD Gundam G Century,PS,Namco Bandai Games,0,0,0.27,0.02,0.29
6219,Kakyuusei,SAT,Elf,0,0,0.28,0,0.28
7909,Princess Maker: Yumemiru Yosei,PS,Sony Computer Entertainment,0,0,0.18,0.01,0.19
8791,Kidou Senkan Nadesico,SAT,Sega,0,0,0.15,0,0.15
8942,Mobile Suit Gundam: Perfect One Year War,PS,Namco Bandai Games,0,0,0.14,0.01,0.15
9060,Front Mission Alternative,PS,SquareSoft,0,0,0.13,0.01,0.14
9414,Shining Force III,SAT,Sega,0,0,0.13,0,0.13
9718,Magic: The Gathering - Battlemage,PS,Acclaim Entertainment,0.07,0.05,0,0.01,0.12
10313,Langrisser IV,SAT,NCS,0,0,0.11,0,0.11
13826,Syndicate Wars,PS,Electronic Arts,0.02,0.01,0,0,0.04
14540,Master of Monsters: Disciples of Gaia,PS,Agetec,0.02,0.01,0,0,0.03
16439,Worms 2,PC,Microprose,0,0.01,0,0,0.01
