Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1198,Stuntman,PS2,2002,0.76,0.59,0,0.2,1.55
1457,Test Drive,PS2,2002,0.95,0.21,0.01,0.18,1.34
1617,Driv3r,PS2,2004,0.6,0.47,0,0.16,1.23
1707,Pole Position,2600,1982,1.1,0.07,0,0.01,1.18
2693,Driv3r,XB,2004,0.36,0.38,0,0.03,0.76
2838,Test Drive 6,PS,1999,0.4,0.27,0,0.05,0.72
2917,SplashDown,PS2,2001,0.34,0.27,0,0.09,0.7
2949,Test Drive Unlimited 2,X360,N/A,0.3,0.32,0,0.07,0.69
3143,Test Drive Unlimited 2,PS3,N/A,0.16,0.35,0.01,0.12,0.64
3923,Test Drive Unlimited,PSP,2007,0.08,0.28,0,0.15,0.51
4619,Test Drive,XB,2002,0.35,0.05,0,0.02,0.42
5435,MXRider,PS2,2001,0.16,0.13,0,0.04,0.34
5588,Test Drive Unlimited,X360,2006,0.23,0.04,0.02,0.03,0.32
6182,Driver: Parallel Lines,PS2,2006,0.12,0.1,0.03,0.03,0.28
6285,Indy 500,2600,N/A,0.26,0.01,0,0,0.27
6994,Test Drive: Eve of Destruction,PS2,2004,0.11,0.09,0,0.03,0.23
7722,Test Drive Unlimited 2,PC,N/A,0.05,0.11,0,0.03,0.2
8146,Race Pro,X360,2009,0.06,0.09,0,0.02,0.18
8470,Vehicular Combat League presents Motor Mayhem,PS2,2001,0.08,0.06,0,0.02,0.16
9180,Micro Machines,PS2,2002,0.07,0.05,0,0.02,0.14
9299,Apex,XB,2003,0.1,0.03,0,0,0.14
10005,SplashDown,XB,2002,0.09,0.02,0,0,0.11
11124,Test Drive: Eve of Destruction,XB,2004,0.07,0.02,0,0,0.09
11391,Grand Prix Challenge,PS2,2002,0.04,0.03,0,0.01,0.08
12156,Driver: Parallel Lines,XB,2006,0.05,0.01,0,0,0.07
12806,V-Rally 3,PS2,2002,0.03,0.02,0,0.01,0.06
13310,V-Rally 3,GBA,2002,0.03,0.01,0,0,0.05
13358,Test Drive: Ferrari Legends,X360,2012,0.04,0,0,0,0.05
13389,Big Air Freestyle,GC,2002,0.04,0.01,0,0,0.05
13821,Stuntman,GBA,2003,0.03,0.01,0,0,0.04
14265,Driv3r,GBA,2005,0.02,0.01,0,0,0.03
14503,GTR Evolution,PC,2008,0,0.02,0,0.01,0.03
15065,GT Legends,PC,2005,0,0.02,0,0,0.02
15124,Test Drive Unlimited,PC,2007,0,0.02,0,0,0.02
15873,V-Rally 3,XB,2003,0.01,0,0,0,0.02
16144,Furious Karting,XB,2003,0.01,0,0,0,0.01
