Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11391,Grand Prix Challenge,PS2,2002,Atari,0.04,0.03,0,0.01,0.08
11401,Initial D: Extreme Stage,PS3,2008,Sega,0,0,0.08,0,0.08
11447,NASCAR The Game: Inside Line,PS3,2012,Activision,0.07,0,0,0.01,0.08
11449,The Italian Job,XB,2003,Eidos Interactive,0.06,0.02,0,0,0.08
11463,Jimmie Johnson's Anything With an Engine,Wii,2011,Konami Digital Entertainment,0.07,0,0,0.01,0.08
11465,Big Mutha Truckers,GC,2003,Empire Interactive,0.06,0.02,0,0,0.08
11469,TrackMania DS,DS,2008,Focus Home Interactive,0.06,0.01,0,0.01,0.08
11483,Iggy's Reckin' Balls,N64,1998,Acclaim Entertainment,0.06,0.02,0,0,0.08
11522,MXGP 2,PS4,2016,Milestone S.r.l.,0.02,0.05,0,0.01,0.08
11569,Penny Racers Party: Turbo-Q Speedway,Wii,2008,Takara Tomy,0.07,0,0,0.01,0.08
11572,Need For Speed: Undercover,PC,2008,Electronic Arts,0,0.07,0,0.01,0.08
11598,Monster Trucks DS,DS,2005,Majesco Entertainment,0.07,0,0,0.01,0.08
11612,Gadget Racers,PS2,2000,Midas Interactive Entertainment,0.04,0.03,0,0.01,0.08
11627,Ford vs. Chevy,XB,2005,Global Star,0.06,0.02,0,0,0.08
11630,The Dukes of Hazzard: Return of the General Lee,XB,2004,Ubisoft,0.06,0.02,0,0,0.08
11635,WWE Crush Hour,GC,2003,THQ,0.06,0.02,0,0,0.08
11666,Need for Speed Underground 2,PC,2004,Electronic Arts,0,0.06,0,0.01,0.08
11669,GT Advance 3: Pro Concept Racing,GBA,2002,THQ,0.05,0.02,0,0,0.08
11678,Need for Speed: Most Wanted,PC,2012,Electronic Arts,0,0.06,0,0.02,0.08
11690,R: Racing Evolution,GC,2003,Namco Bandai Games,0.06,0.02,0,0,0.08
11702,WipEout HD Fury,PS3,2009,Sony Computer Entertainment,0,0.06,0,0.02,0.08
11708,WRC 2: FIA World Rally Championship,X360,2011,Ubisoft,0,0.06,0,0.01,0.08
11725,SCORE International Baja 1000: The Official Game,PS3,2008,Activision,0.07,0,0,0.01,0.08
11726,Driven,GC,2002,BAM! Entertainment,0.06,0.02,0,0,0.08
11740,Gale Racer,SAT,1994,Sega,0,0,0.07,0,0.07
11753,Formula One World Championship: Beyond the Limit,SCD,1994,Sega,0,0,0.07,0,0.07
11768,Jimmie Johnson's Anything With an Engine,PS3,2011,Konami Digital Entertainment,0.07,0,0,0.01,0.07
11800,Smashing Drive,GC,N/A,Unknown,0.06,0.01,0,0,0.07
11808,Speed Zone,Wii,2009,Bethesda Softworks,0.01,0.05,0,0.01,0.07
11813,Big Mutha Truckers 2,XB,2005,Empire Interactive,0.05,0.02,0,0,0.07
11814,Hang On GP,SAT,1995,Sega,0,0,0.07,0,0.07
11839,Maximum Chase,XB,2002,Microsoft Game Studios,0.05,0.02,0,0,0.07
11859,Blood Drive,PS3,2010,Activision,0.07,0,0,0,0.07
11882,Circus Maximus: Chariot Wars,XB,2002,THQ,0.05,0.02,0,0,0.07
11891,Speed,Wii,2010,Unknown,0.04,0.02,0,0.01,0.07
11901,Monster Racers,DS,2009,Tecmo Koei,0.05,0,0.02,0,0.07
11915,Hannspree Ten Kate Honda: SBK Superbike World Championship,PS2,2007,Black Bean Games,0.03,0.03,0,0.01,0.07
11916,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,2007,Midway Games,0.03,0.03,0,0.01,0.07
11936,Homie Rollerz,DS,2008,Destineer,0.07,0,0,0.01,0.07
11951,Totaled!,XB,2002,Rage Software,0.05,0.02,0,0,0.07
11972,Yamaha Supercross,Wii,2009,Zoo Digital Publishing,0.05,0.01,0,0.01,0.07
11983,Aero Gauge,N64,1997,ASCII Entertainment,0.06,0.01,0,0,0.07
11999,MotoGP 15,PS3,2015,Milestone S.r.l.,0,0.03,0.03,0.01,0.07
12035,Circuit Breakers,PS,1998,Mindscape,0.04,0.03,0,0,0.07
12043,Sprint Cars: Road to Knoxville,PS2,2005,THQ,0.03,0.03,0,0.01,0.07
12063,Crazy Taxi 2,DC,2001,Sega,0,0,0.07,0,0.07
12080,Motor Toon Grand Prix (Japan),PS,1994,Sony Computer Entertainment,0,0,0.06,0,0.07
12102,GRID 2,PC,2013,Codemasters,0,0.06,0,0.01,0.07
12156,Driver: Parallel Lines,XB,2006,Atari,0.05,0.01,0,0,0.07
12167,World Racing,XB,2003,TDK Mediactive,0.05,0.01,0,0,0.07
