Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12926,TrackMania Turbo: Build to Race,DS,2010,Ubisoft,0.03,0.02,0,0.01,0.05
12942,Winning Post 8,PS3,2014,Tecmo Koei,0,0,0.05,0,0.05
12980,Powerdrome,PS2,2004,Evolved Games,0.03,0.02,0,0.01,0.05
12994,IndyCar Series,XB,2003,Codemasters,0.04,0.01,0,0,0.05
12998,Rally Fusion: Race of Champions,XB,2002,Activision,0.04,0.01,0,0,0.05
13004,Ferrari F355 Challenge,PS2,2002,Sony Computer Entertainment,0.03,0.02,0,0.01,0.05
13031,Assetto Corsa,PS4,2016,505 Games,0,0.04,0,0.01,0.05
13032,Batman: Gotham City Racer,PS,2001,Ubisoft,0.03,0.02,0,0,0.05
13044,Downforce,PS2,2002,Avalon Interactive,0.03,0.02,0,0.01,0.05
13067,Arthur! Ready to Race,PS,2000,The Learning Company,0.03,0.02,0,0,0.05
13074,Kart Racer,Wii,2009,Nordic Games,0.03,0.01,0,0,0.05
13080,Monster 4x4: Masters of Metal,GC,2003,Ubisoft,0.04,0.01,0,0,0.05
13081,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,1998,Jaleco,0,0,0.05,0,0.05
13098,Ben 10 Galactic Racing,PSV,2012,D3Publisher,0.02,0.02,0,0.01,0.05
13101,Suzuki Super-Bikes II: Riding Challenge,DS,2008,Valcon Games,0.05,0,0,0,0.05
13111,OutRun 2006: Coast 2 Coast,PS2,2006,Sega,0.02,0.01,0.01,0,0.05
13129,DiRT 2,PC,2009,Codemasters,0,0.04,0,0.01,0.05
13153,Need for Speed Carbon,PC,2006,Electronic Arts,0,0.04,0,0.01,0.05
13176,MXGP 2,XOne,2016,Milestone S.r.l.,0.02,0.02,0,0,0.05
13180,Hummer Badlands,PS2,2006,Global Star,0.02,0.02,0,0.01,0.05
13193,MTX Mototrax,PSP,2006,Activision,0.04,0,0,0,0.05
13213,Stunt GP,PS2,2001,Titus,0.02,0.02,0,0.01,0.05
13227,Need for Speed Underground,PC,2003,Electronic Arts,0,0.04,0,0.01,0.05
13250,Rock 'N Roll Racing,GBA,2003,Activision,0.03,0.01,0,0,0.05
13260,American Chopper 2: Full Throttle,GC,2005,Activision,0.04,0.01,0,0,0.05
13268,Colin McRae Rally 2005,XB,2004,Codemasters,0.04,0.01,0,0,0.05
13278,American Chopper 2: Full Throttle,XB,2005,Zoo Digital Publishing,0.04,0.01,0,0,0.05
13310,V-Rally 3,GBA,2002,Atari,0.03,0.01,0,0,0.05
13314,Forza Motorsport 3: Ultimate Edition,X360,2010,Microsoft Game Studios,0,0.04,0,0.01,0.05
13329,Billy the Wizard: Rocket Broomstick Racing,Wii,2007,Metro 3D,0.04,0,0,0,0.05
13342,F1 2015,PC,2015,Codemasters,0,0.04,0,0,0.05
13345,Galaxy Racers,DS,2010,Ubisoft,0.04,0,0,0,0.05
13358,Test Drive: Ferrari Legends,X360,2012,Atari,0.04,0,0,0,0.05
13372,Ride to Hell,PS3,2013,Deep Silver,0.02,0.02,0,0.01,0.05
13380,Cocoto Kart Racer,DS,2004,Big Ben Interactive,0.04,0,0,0,0.05
13384,Test Drive Le Mans,PS,1999,Infogrames,0.03,0.02,0,0,0.05
13386,Monster Jam: Maximum Destruction,GC,2002,Ubisoft,0.04,0.01,0,0,0.05
13389,Big Air Freestyle,GC,2002,Atari,0.04,0.01,0,0,0.05
13396,Ford Bold Moves Street Racing,PSP,2006,Xplosiv,0.04,0,0,0,0.05
13404,Tokyo Ghoul: Jail,PSV,2015,Namco Bandai Games,0,0,0.05,0,0.05
13436,Choro Q 64 2: Hacha Mecha Grand Prix Race,N64,1999,Takara,0,0,0.05,0,0.05
13453,Short Track Racing: Trading Paint,PS2,2009,THQ,0.02,0.02,0,0.01,0.05
13487,Honda ATV Fever,Wii,2010,Storm City Games,0.04,0,0,0,0.04
13508,TOCA Race Driver 2,XB,2004,Codemasters,0.03,0.01,0,0,0.04
13510,Sébastien Loeb Rally Evo,PS4,2016,Milestone S.r.l,0,0.04,0,0.01,0.04
13528,FlatOut 2,XB,2006,Empire Interactive,0.03,0.01,0,0,0.04
13535,Monster Trux Arenas: Special Edition,Wii,2007,Popcorn Arcade,0.04,0,0,0,0.04
13539,Split/Second,PC,2010,Disney Interactive Studios,0,0.04,0,0.01,0.04
13565,Need for Speed: ProStreet,PC,2007,Electronic Arts,0,0.04,0,0.01,0.04
13580,SX Superstar,XB,2003,Acclaim Entertainment,0.03,0.01,0,0,0.04
