Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
15079,Ride,X360,2015,Milestone S.r.l.,0,0.02,0,0,0.02
15097,DiRT,PC,2007,Codemasters,0,0.02,0,0,0.02
15098,Kawasaki Jet Ski,Wii,2008,Metro 3D,0.02,0,0,0,0.02
15110,Indianapolis 500 Evolution,X360,2009,Zushi Games,0.02,0,0,0,0.02
15124,Test Drive Unlimited,PC,2007,Atari,0,0.02,0,0,0.02
15138,Freestyle Metal X,XB,2003,Midway Games,0.02,0,0,0,0.02
15140,Pac-Man World Rally,PS2,2006,Namco Bandai Games,0.01,0.01,0,0,0.02
15155,18 Wheels of Steel: Extreme Trucker,PC,2009,Rondomedia,0,0.02,0,0,0.02
15193,Fuel,PC,2009,Codemasters,0,0.02,0,0,0.02
15206,Valentino Rossi: The Game,XOne,2016,Namco Bandai Games,0,0.02,0,0,0.02
15231,The Fast and the Furious,PSP,2007,Deep Silver,0.02,0,0,0,0.02
15245,Group S Challenge,XB,2003,Capcom,0.02,0,0,0,0.02
15261,Dakar 2: The World's Ultimate Rally,XB,2003,Acclaim Entertainment,0.02,0,0,0,0.02
15268,Whiteout,PS2,2002,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15274,XGRA: Extreme G Racing Association,GC,2003,Acclaim Entertainment,0.02,0,0,0,0.02
15301,Butt-Ugly Martians: Zoom or Doom!,PS2,2002,Vivendi Games,0.01,0.01,0,0,0.02
15303,F1 2016 (Codemasters),PC,2016,Codemasters,0,0.02,0,0,0.02
15315,Super PickUps,PS2,2007,XS Games,0.01,0.01,0,0,0.02
15346,TOCA Race Driver 3,PC,2006,Codemasters,0,0.02,0,0,0.02
15365,F1 2002,GBA,2002,"Destination Software, Inc",0.01,0.01,0,0,0.02
15379,Chevrolet Camaro: Wild Ride,DS,2010,Storm City Games,0.02,0,0,0,0.02
15390,XGRA: Extreme G Racing Association,XB,2003,Acclaim Entertainment,0.02,0,0,0,0.02
15392,Ridge Racer Unbounded,PC,2012,Namco Bandai Games,0,0.02,0,0,0.02
15402,Motocross Mania 3,XB,2005,Take-Two Interactive,0.01,0,0,0,0.02
15410,Maximum Racing: Crash Car Racer,Wii,2010,Nordic Games,0.01,0.01,0,0,0.02
15479,Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),Wii,N/A,Unknown,0,0,0.02,0,0.02
15497,Speed Kings,GC,2003,Acclaim Entertainment,0.01,0,0,0,0.02
15521,Chrysler Classic Racing,DS,2008,Zoo Games,0.02,0,0,0,0.02
15525,WRC 2: FIA World Rally Championship,PC,2011,Ubisoft,0,0.01,0,0,0.02
15571,Micro Machines V4,PSP,2006,Codemasters,0.01,0,0,0,0.02
15585,MotoGP 14,PSV,2014,Milestone S.r.l.,0,0.01,0,0,0.02
15597,Myth Makers: Super Kart GP,Wii,2007,Popcorn Arcade,0.01,0,0,0,0.02
15620,Iridium Runners,PS2,2008,SouthPeak Games,0.01,0.01,0,0,0.02
15630,Emergency Mayhem,Wii,2008,Codemasters,0.02,0,0,0,0.02
15660,SBK09 Superbike World Championship,PS3,2009,Black Bean Games,0,0.01,0,0,0.02
15669,Gadget Racers (PAL),PS2,2002,Zoo Digital Publishing,0,0,0.02,0,0.02
15670,Pulse Racer,XB,2003,Jaleco,0.01,0,0,0,0.02
15671,Freestyle Metal X,GC,2003,Midway Games,0.01,0,0,0,0.02
15733,Super Speed Machines,DS,2009,Midas Interactive Entertainment,0.02,0,0,0,0.02
15737,Top Gear RPM Tuning,XB,2005,Wanadoo,0.01,0,0,0,0.02
15760,Hurry Up Hedgehog!,DS,2009,O-Games,0.02,0,0,0,0.02
15776,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,PS2,2007,Sunrise Interactive,0,0,0.02,0,0.02
15788,Colin McRae Rally 2005,PC,2004,Codemasters,0,0.01,0,0,0.02
15803,Pro Rally,GC,2002,Ubisoft,0.01,0,0,0,0.02
15814,Ferrari: The Race Experience,Wii,N/A,System 3 Arcade Software,0,0.01,0,0,0.02
15854,Monster Trux Offroad,Wii,2007,Popcorn Arcade,0.01,0,0,0,0.02
15873,V-Rally 3,XB,2003,Atari,0.01,0,0,0,0.02
15887,GTI Club: Supermini Festa!,Wii,2010,Konami Digital Entertainment,0.01,0,0,0,0.02
15897,Antz Extreme Racing,XB,2002,Empire Interactive,0.01,0,0,0,0.02
15899,Truck Racer,Wii,2009,Nordic Games,0,0.01,0,0,0.02
