Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3638,Daytona USA,SAT,1994,Sega,0,0,0.55,0,0.55
3682,Jak X: Combat Racing,PS2,2005,Sony Computer Entertainment,0.45,0.02,0,0.07,0.55
3698,Excite Truck,Wii,2006,Nintendo,0.4,0.03,0.08,0.04,0.54
3700,System 3 presents Ferrari Challenge Trofeo Pirelli,Wii,2008,System 3 Arcade Software,0.07,0.4,0,0.07,0.54
3702,ModNation Racers,PSP,2010,Sony Computer Entertainment,0.11,0.27,0.02,0.14,0.54
3703,Crash Tag Team Racing,PS2,2005,Vivendi Games,0.27,0.21,0,0.07,0.54
3705,Sonic & All-Stars Racing Transformed,PS3,2012,Sega,0.08,0.33,0.01,0.11,0.54
3715,SRS: Street Racing Syndicate,PS2,2004,Namco Bandai Games,0.26,0.21,0,0.07,0.54
3735,Cars 2,PS3,2011,Disney Interactive Studios,0.22,0.23,0,0.09,0.54
3770,007 Racing,PS,2000,Electronic Arts,0.3,0.2,0,0.03,0.53
3777,NASCAR 09,PS2,2008,Electronic Arts,0.26,0.2,0,0.07,0.53
3788,Burnout Revenge,XB,2005,Electronic Arts,0.32,0.19,0,0.01,0.53
3795,Sonic & All-Stars Racing Transformed,WiiU,2012,Sega,0.2,0.27,0.02,0.05,0.53
3806,Stuntman: Ignition,PS3,2007,THQ,0.17,0.26,0,0.1,0.53
3808,F1 2009,PSP,2009,Codemasters,0.08,0.29,0,0.16,0.53
3811,Juiced,PS2,2005,THQ,0.26,0.2,0,0.07,0.53
3820,NASCAR 2000,N64,1999,Electronic Arts,0.49,0.03,0,0,0.53
3828,GT Pro Series,Wii,2006,Ubisoft,0.46,0.01,0.02,0.04,0.52
3889,HSX HyperSonic.Xtreme,PS2,2002,Midas Interactive Entertainment,0.25,0.2,0,0.07,0.51
3923,Test Drive Unlimited,PSP,2007,Atari,0.08,0.28,0,0.15,0.51
3934,Burnout Revenge,X360,2006,Electronic Arts,0.42,0.05,0,0.04,0.51
3950,F1 2012,X360,2012,Codemasters,0.1,0.35,0,0.06,0.5
3952,Sonic Riders,PS2,2006,Sega,0.42,0.02,0,0.07,0.5
3959,Midnight Club II,XB,2003,Take-Two Interactive,0.42,0.06,0,0.02,0.5
4000,Cars 2,X360,2011,Disney Interactive Studios,0.28,0.17,0,0.05,0.5
4001,Dreamworks Madagascar Kartz,Wii,2009,Activision,0.29,0.16,0,0.05,0.5
4003,SplashDown: Rides Gone Wild,PS2,2003,THQ,0.24,0.19,0,0.06,0.5
4019,Ridge Racer 3D,3DS,2011,Namco Bandai Games,0.19,0.15,0.12,0.03,0.5
4020,Cars Mater-National Championship,Wii,2007,THQ,0.46,0,0,0.04,0.49
4026,MotorStorm: Apocalypse,PS3,2011,Sony Computer Entertainment,0.21,0.2,0,0.08,0.49
4055,WipEout Pulse,PS2,2009,Sony Computer Entertainment,0,0.15,0,0.33,0.49
4065,Crazy Taxi,GC,2001,Acclaim Entertainment,0.36,0.09,0.02,0.01,0.49
4066,Spy Hunter 2,PS2,2003,Midway Games,0.24,0.19,0,0.06,0.49
4067,F1 2014,PS3,2014,Codemasters,0.07,0.31,0.02,0.08,0.49
4072,Asphalt 3D,3DS,2011,Ubisoft,0.27,0.16,0.02,0.04,0.49
4083,Sonic & All-Stars Racing Transformed,PSV,2012,Sega,0.12,0.25,0,0.11,0.48
4094,Need for Speed: Porsche Unleashed,GBA,2004,Zoo Digital Publishing,0.35,0.13,0,0.01,0.48
4122,Vigilante 8: 2nd Offense,PS,1999,Activision,0.27,0.18,0,0.03,0.48
4126,Need for Speed: Hot Pursuit,Wii,2010,Electronic Arts,0.18,0.24,0,0.05,0.48
4133,Midnight Club: Street Racing,GBA,2001,Rebellion,0.34,0.13,0,0.01,0.48
4141,Grand Prix,2600,1981,Activision,0.45,0.03,0,0,0.48
4142,Ford Racing Off Road,Wii,2008,Xplosiv,0.06,0.4,0,0.01,0.48
4144,World of Outlaws: Sprint Cars 2002,PS2,2002,Ignition Entertainment,0.23,0.18,0,0.06,0.48
4145,Cars: Race-O-Rama,DS,2009,THQ,0.35,0.09,0,0.04,0.48
4146,Emergency Heroes,Wii,2008,Ubisoft,0.15,0.27,0,0.06,0.48
4159,MySims Racing,Wii,2009,Electronic Arts,0.19,0.23,0,0.05,0.47
4178,Hot Wheels Velocity X,PS2,2002,THQ,0.23,0.18,0,0.06,0.47
4183,Crazy Taxi: Fare Wars,PSP,2007,Sega,0.1,0.22,0.02,0.12,0.47
4187,L.A. Rush,PS2,2005,Midway Games,0.23,0.18,0,0.06,0.47
4189,Automobili Lamborghini,N64,1997,Titus,0.28,0.17,0,0.01,0.47
