Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1796,Super R.C. Pro-Am,GB,1991,Nintendo,0.58,0.37,0.15,0.04,1.14
1802,Need for Speed Underground 2,GC,2004,Electronic Arts,0.7,0.39,0.01,0.03,1.14
1804,ModNation Racers,PS3,2010,Sony Computer Entertainment,0.5,0.41,0.06,0.16,1.13
1807,Cars,GBA,2006,THQ,0.81,0.3,0,0.02,1.13
1820,Supercar Street Challenge,PS2,2001,Activision,0.55,0.43,0,0.14,1.12
1836,GRID,PS3,2008,Codemasters,0.31,0.57,0.03,0.2,1.11
1844,Need for Speed: ProStreet,Wii,2007,Electronic Arts,0.54,0.46,0,0.12,1.11
1862,F-Zero X,N64,1998,Nintendo,0.45,0.33,0.29,0.03,1.1
1890,Sonic & Sega All-Stars Racing,DS,2010,Sega,0.44,0.54,0,0.11,1.09
1894,Sonic Free Riders,X360,2010,Sega,0.74,0.26,0,0.09,1.09
1895,NASCAR Thunder 2004,PS2,2003,Electronic Arts,0.53,0.41,0,0.14,1.08
1910,DiRT 3,PS3,2011,Codemasters,0.27,0.59,0.01,0.21,1.08
1933,F1 2012,PS3,2012,Codemasters,0.12,0.64,0.05,0.25,1.07
1936,Ridge Racer Revolution,PS,1995,Sony Computer Entertainment,0.17,0.12,0.71,0.07,1.07
1938,Hot Wheels Turbo Racing,PS,1999,Electronic Arts,0.59,0.4,0,0.07,1.07
1942,Freekstyle,PS2,2002,Electronic Arts,0.52,0.41,0,0.14,1.06
1945,DiRT,PS3,2007,Codemasters,0.16,0.67,0,0.23,1.06
1963,Seek and Destroy,PS2,2002,Play It,0.52,0.4,0,0.14,1.06
1980,The Simpsons: Road Rage,XB,2001,Electronic Arts,0.78,0.26,0,0.01,1.05
1984,Forza Motorsport,XB,2005,Microsoft Game Studios,0.52,0.51,0,0.02,1.05
1996,ATV: Quad Power Racing,PS,2000,Acclaim Entertainment,0.58,0.39,0,0.07,1.04
2002,F-Zero: Maximum Velocity,GBA,2001,Nintendo,0.39,0.16,0.37,0.12,1.04
2004,Jeremy McGrath Supercross 98,PS,1998,Acclaim Entertainment,0.91,0.1,0,0.03,1.04
2006,Project CARS,PS4,2015,Slightly Mad Studios,0.17,0.69,0.02,0.15,1.04
2007,Need for Speed: Most Wanted,XB,2005,Electronic Arts,0.53,0.46,0,0.05,1.04
2012,MotorStorm: Arctic Edge,PSP,2009,Sony Computer Entertainment,0.16,0.58,0,0.3,1.04
2013,WipEout Pure,PSP,2005,Sony Computer Entertainment,0.47,0.34,0,0.22,1.04
2015,MX vs. ATV Unleashed,PS2,2005,THQ,0.86,0.03,0,0.14,1.03
2054,DiRT 2,PS3,2009,Codemasters,0.27,0.53,0,0.2,1.01
2057,Ford Racing 2,PS2,2003,Empire Interactive,0.49,0.38,0,0.13,1
2062,Excitebike 64,N64,2000,Nintendo,0.65,0.15,0.19,0.01,1
2070,Road & Track Presents: The Need for Speed,PS,1995,Electronic Arts,0.56,0.38,0,0.07,1
2086,The Simpsons: Hit & Run,GC,2003,Vivendi Games,0.77,0.2,0,0.03,0.99
2094,Cars: Race-O-Rama,Wii,2009,THQ,0.61,0.3,0,0.09,0.99
2098,Midnight Club: LA Remix,PSP,2008,Take-Two Interactive,0.52,0.28,0,0.19,0.99
2106,Cars,DS,2006,THQ,0.85,0.05,0,0.08,0.98
2112,Sonic & Sega All-Stars Racing,PS3,2010,Sega,0.36,0.46,0,0.17,0.98
2114,NASCAR 99,N64,1998,Electronic Arts,0.94,0.04,0,0.01,0.98
2119,Driver: San Francisco,PS3,2011,Ubisoft,0.24,0.54,0.01,0.18,0.98
2182,Cars 2,Wii,2011,Disney Interactive Studios,0.46,0.39,0,0.1,0.95
2198,Colin McRae Rally 04,PS2,2003,Codemasters,0.01,0.71,0.01,0.21,0.94
2203,Cars,Wii,2006,THQ,0.83,0.04,0,0.07,0.94
2230,Sonic Riders: Zero Gravity,Wii,2008,Sega,0.5,0.32,0.02,0.1,0.93
2233,Crash City Mayhem,GBA,2004,THQ,0.67,0.25,0,0.02,0.93
2241,Cars,GC,2006,THQ,0.72,0.19,0,0.03,0.93
2245,SnoCross Championship Racing,PS,1999,Ubisoft,0.52,0.35,0,0.06,0.93
2269,Sonic Riders,GC,2006,Sega,0.71,0.18,0,0.03,0.92
2270,Starsky & Hutch,PS2,2003,Empire Interactive,0.45,0.35,0,0.12,0.92
2282,Tokyo Xtreme Racer 3,PS2,2003,Genki,0.35,0.27,0.21,0.09,0.91
2284,Colin McRae Rally 2.0,PS,2000,Codemasters,0.02,0.8,0.02,0.07,0.91
