Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2457,Tiger Woods PGA Tour 11,PS3,2010,Electronic Arts,0.37,0.34,0,0.13,0.84
2460,NBA 2K10,PS3,2009,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84
2464,NCAA Football 11,PS3,2010,Electronic Arts,0.79,0,0,0.06,0.84
2470,Rocket Power: Team Rocket Rescue,PS,2001,THQ,0.47,0.32,0,0.05,0.84
2475,ESPN College Hoops 2K5,PS2,2004,Sega,0.41,0.32,0,0.11,0.84
2477,FIFA 15,PSV,2014,Electronic Arts,0.13,0.48,0.04,0.19,0.84
2486,Madden NFL 07,PSP,N/A,Unknown,0.77,0.03,0,0.04,0.83
2489,FIFA Soccer World Championship,PS2,2000,Electronic Arts,0.27,0.21,0.28,0.07,0.83
2495,NCAA Football 12,PS3,2011,Electronic Arts,0.78,0,0,0.05,0.83
2499,MLB SlugFest 20-03,PS2,N/A,Unknown,0.41,0.32,0,0.11,0.83
