Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2069,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),X360,2006,Konami Digital Entertainment,0.08,0.9,0.02,0,1
2071,NFL GameDay 2001,PS,2000,Sony Computer Entertainment,0.56,0.38,0,0.07,1
2073,NBA Live 97,PS,1996,Electronic Arts,0.55,0.38,0,0.07,1
2085,NFL Fever 2002,XB,2000,Microsoft Game Studios,0.74,0.21,0,0.04,0.99
2091,NCAA Football 12,X360,2011,Electronic Arts,0.94,0,0,0.06,0.99
2102,FIFA Soccer 10,Wii,2009,Electronic Arts,0.23,0.65,0,0.11,0.99
2107,Pro Evolution Soccer 2008,PSP,2008,Konami Digital Entertainment,0.02,0.53,0.19,0.25,0.98
2125,Madden NFL 16,X360,2015,Electronic Arts,0.82,0.05,0,0.1,0.98
2126,Madden NFL 10,PS2,2009,Electronic Arts,0.88,0,0,0.1,0.98
2130,Madden NFL 08,PS3,2007,Electronic Arts,0.89,0.01,0,0.08,0.97
