Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2373,ESPN NHL 2K5,PS2,2004,Global Star,0.43,0.33,0,0.11,0.88
2379,NBA 2K14,XOne,2013,Take-Two Interactive,0.7,0.11,0,0.06,0.87
2381,Derby Stallion II,SNES,1994,ASCII Entertainment,0,0,0.87,0,0.87
2382,Gold's Gym: Dance Workout,Wii,2010,Ubisoft,0.71,0.11,0,0.06,0.87
2391,NFL GameDay '97,PS,1996,Sony Computer Entertainment,0.48,0.33,0,0.06,0.87
2392,Beijing 2008,PS3,2008,Sega,0.14,0.54,0.01,0.18,0.87
2394,Tony Hawk's Project 8,PS2,2006,Activision,0.72,0.03,0,0.12,0.87
2396,NHL 2000,PS,1998,Electronic Arts,0.48,0.33,0,0.06,0.87
2403,Triple Play 2002,PS2,2002,Electronic Arts,0.43,0.33,0,0.11,0.87
2413,Winning Eleven: Pro Evolution Soccer 2007,PSP,2006,Konami Digital Entertainment,0.01,0.72,0.12,0.01,0.86
