Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8203,NFL 2K2,XB,2002,Sega,0.13,0.04,0,0.01,0.18
8206,NBA Starting Five,PS2,N/A,Unknown,0.09,0.07,0,0.02,0.18
8211,Ashes Cricket 2009,PS3,2009,Codemasters,0,0.16,0,0.02,0.17
8212,EyeToy: Kinetic,PS2,2005,Sony Computer Entertainment,0.09,0.07,0,0.02,0.17
8217,Winning Eleven: Pro Evolution Soccer 2007,DS,2006,Konami Digital Entertainment,0,0,0.17,0,0.17
8223,Jikkyou Powerful Pro Baseball 2016,PSV,2016,Konami Digital Entertainment,0,0,0.17,0,0.17
8224,SEGA Bass Fishing Duel,PS2,2002,Sega,0.09,0.07,0,0.02,0.17
8227,Sports Illustrated for Kids: Baseball,GBA,2001,BAM! Entertainment,0.12,0.05,0,0,0.17
8229,Mark Davis Pro Bass Challenge,PS2,2002,Natsume,0.09,0.07,0,0.02,0.17
8236,Backyard Sports Football: Rookie Rush,DS,2010,Atari,0.16,0,0,0.01,0.17
