Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2597,pro evolution soccer 2011,PSP,2010,Konami Digital Entertainment,0.05,0.3,0.29,0.16,0.79
2609,Tiger Woods PGA Tour 10,PS3,2009,Electronic Arts,0.42,0.25,0,0.12,0.79
2620,Major League Baseball Featuring Ken Griffey Jr,N64,1998,Nintendo,0.75,0.03,0,0.01,0.79
2621,FIFA 12,Wii,2011,Electronic Arts,0.16,0.52,0,0.11,0.79
2624,NCAA Football 08,PS2,2007,Electronic Arts,0.65,0.03,0,0.11,0.79
2625,FIFA Soccer 2004,XB,2003,Electronic Arts,0.24,0.49,0,0.05,0.79
2626,Personal Trainer: Walking,DS,2008,Nintendo,0.22,0.32,0.17,0.07,0.79
2645,Pro Evolution Soccer 2016,PS4,2015,Konami Digital Entertainment,0.13,0.42,0.13,0.1,0.78
2648,UFC Personal Trainer: The Ultimate Fitness System,X360,2011,THQ,0.53,0.19,0,0.06,0.78
2650,NBA 2K7,PS2,2006,Take-Two Interactive,0.65,0.02,0,0.11,0.78
