Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8241,Rapala Fishing Frenzy 2009,PS3,2008,Activision,0.16,0,0,0.01,0.17
8242,Major League Baseball 2K6,GC,2006,Take-Two Interactive,0.13,0.03,0,0,0.17
8243,Major League Baseball 2K9,PS3,2009,Spike,0.16,0,0,0.01,0.17
8245,Smash Court Tennis Pro Tournament,PS2,2002,Sony Computer Entertainment,0.08,0.07,0,0.02,0.17
8249,NBA Inside Drive 2004,XB,2003,Microsoft Game Studios,0.13,0.04,0,0.01,0.17
8252,Cabela's Big Game Hunter: Hunting Party,X360,2011,Activision,0.16,0,0,0.01,0.17
8254,Professional Fisherman's Tour: Northern Hemisphere,DS,2007,505 Games,0.16,0,0,0.01,0.17
8257,Gretzky NHL 2005,PS2,2004,Sony Computer Entertainment,0.08,0.07,0,0.02,0.17
8260,NCAA Football 09 All-Play,Wii,2008,Electronic Arts,0.16,0,0,0.01,0.17
8264,NHL 2K9,X360,2008,Take-Two Interactive,0.15,0.01,0,0.01,0.17
