Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2168,Shinobi,PS2,2002,Sony Computer Entertainment,0.36,0.28,0.22,0.09,0.96
2178,SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003,THQ,0.74,0.19,0,0.03,0.95
2200,The SpongeBob SquarePants Movie,GC,2004,THQ,0.73,0.19,0,0.03,0.94
2235,Mega Man 4,NES,1991,Capcom,0.51,0.09,0.32,0.01,0.93
2236,Castlevania II: Simon's Quest,NES,1987,Konami Digital Entertainment,0.45,0.06,0.42,0,0.93
2237,Toy Story 2: Buzz Lightyear to the Rescue!,N64,1999,Activision,0.71,0.2,0,0.01,0.93
2261,Balloon Fight,NES,1985,Nintendo,0.39,0.09,0.43,0.01,0.92
2285,Glover,N64,1998,Hasbro Interactive,0.72,0.17,0,0.01,0.91
2309,Sonic Heroes,XB,2003,Sega,0.41,0.43,0.01,0.05,0.9
2314,Spider-Man 3,PS2,2007,Activision,0.74,0.03,0.01,0.12,0.9
2326,Madagascar,GBA,2005,Activision,0.62,0.24,0,0.03,0.89
2332,Castlevania: Circle of the Moon,GBA,2001,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89
2336,The Jak and Daxter Collection,PS3,2012,Sony Computer Entertainment,0.6,0.19,0,0.1,0.89
2356,Mega Man 8 Anniversary Collector's Edition,PS,1996,Capcom,0.44,0.3,0.09,0.06,0.88
2378,Gex,PS,1995,Crystal Dynamics,0.49,0.33,0,0.06,0.87
2425,The Legendary Starfy,DS,2008,Nintendo,0.61,0,0.2,0.05,0.86
2441,Castlevania III: Dracula's Curse,NES,1989,Konami Digital Entertainment,0.4,0.07,0.37,0.01,0.85
2496,Sly 3: Honor Among Thieves,PS2,2005,Sony Computer Entertainment,0.69,0.03,0,0.11,0.83
2503,MediEvil,PS,1998,Sony Computer Entertainment,0.46,0.31,0,0.05,0.83
2522,Rocket Power: Beach Bandits,PS2,2002,THQ,0.4,0.31,0,0.1,0.82
2549,Mega Man,NES,1987,Capcom,0.45,0.08,0.27,0.01,0.81
2601,Rayman Origins,X360,2011,Ubisoft,0.38,0.34,0,0.08,0.79
2612,Mega Man 5,NES,1992,Capcom,0.39,0.07,0.32,0.01,0.79
2633,Secret Agent Barbie: Royal Jewels Mission,GBA,2002,Vivendi Games,0.56,0.21,0,0.01,0.78
2656,Banjo-Kazooie: Nuts & Bolts,X360,2008,Microsoft Game Studios,0.32,0.36,0,0.09,0.78
2675,Conker's Bad Fur Day,N64,2001,THQ,0.53,0.22,0,0.02,0.77
2682,Maximo: Ghosts to Glory,PS2,2001,Capcom,0.38,0.29,0,0.1,0.77
2684,Donkey Kong Country 3,GBA,2005,Nintendo,0.45,0.17,0.14,0.01,0.77
2688,Sonic Unleashed,PS2,2008,Sega,0.37,0.04,0,0.36,0.76
2733,Wall-E,PS2,2008,THQ,0.21,0,0,0.54,0.75
2736,Mega Man X5,PS,2000,Capcom,0.3,0.21,0.2,0.05,0.75
2760,LittleBigPlanet 3,PS3,2014,Sony Computer Entertainment,0.2,0.43,0.01,0.11,0.75
2798,Classic NES Series: Donkey Kong,GBA,2004,Nintendo,0.4,0.15,0.17,0.01,0.73
2804,Kirby: Canvas Curse,DS,2005,Nintendo,0.37,0,0.32,0.04,0.73
2805,Croc 2,PS,1999,Fox Interactive,0.41,0.28,0,0.05,0.73
2807,Oddworld: Munch's Oddysee,XB,2001,Atari,0.54,0.16,0,0.03,0.73
2827,Rabbids Go Home,DS,2009,Ubisoft,0.35,0.3,0,0.07,0.72
2845,Kangaroo,2600,1982,Atari,0.67,0.04,0,0.01,0.72
2881,Spyro: Enter the Dragonfly,GC,2002,Universal Interactive,0.55,0.14,0,0.02,0.71
2928,Ape Escape: On the Loose,PSP,2005,Sony Computer Entertainment,0.52,0.01,0.12,0.05,0.7
2941,Disney's Chicken Little,GBA,2005,Disney Interactive Studios,0.5,0.18,0,0.01,0.7
2957,Mappy,NES,1984,Namco Bandai Games,0,0,0.69,0,0.69
2961,The Sly Collection,PS3,2010,Sony Computer Entertainment,0.52,0.09,0.01,0.07,0.69
2970,Frozen: Olaf's Quest,DS,2013,Disney Interactive Studios,0.28,0.35,0,0.06,0.69
2982,Spider-Man 3,PS3,2007,Activision,0.26,0.29,0.02,0.12,0.68
2985,Rayman Legends,WiiU,2013,Ubisoft,0.26,0.33,0.03,0.06,0.68
3043,The Fairly Odd Parents: Breakin Da Rules,PS2,2003,THQ,0.33,0.25,0,0.09,0.67
3067,Madagascar,GC,2005,Activision,0.52,0.13,0,0.02,0.66
3071,Rayman Legends,PS3,2013,Ubisoft,0.14,0.38,0,0.14,0.66
3077,Wario: Master of Disguise,DS,2007,Nintendo,0.28,0.02,0.33,0.03,0.66
