Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9708,Disney's PK: Out of the Shadows,PS2,2002,Ubisoft,0.06,0.05,0,0.02,0.12
9730,Lemony Snicket's A Series of Unfortunate Events,XB,2004,Activision,0.09,0.03,0,0,0.12
9733,The Ant Bully,GC,2006,Midway Games,0.09,0.02,0,0,0.12
9760,Voodoo Vince,XB,2003,Microsoft Game Studios,0.09,0.03,0,0,0.12
9771,Saru! Get You! Million Monkeys,PS2,N/A,Unknown,0,0,0.12,0,0.12
9773,Crush3D,3DS,2012,Sega,0.07,0.04,0,0.01,0.12
9800,Looney Tunes: Sheep Raider,PS,2001,Infogrames,0.07,0.05,0,0.01,0.12
9804,Lost in Shadow,Wii,2010,Konami Digital Entertainment,0.1,0,0.01,0.01,0.12
9806,X2: Wolverine's Revenge,GC,2003,Activision,0.09,0.02,0,0,0.12
9819,Earthworm Jim 3D,N64,1999,Interplay,0.1,0.02,0,0,0.12
9820,Rocket: Robot on Wheels,N64,1999,Ubisoft,0.1,0.02,0,0,0.12
9828,Dora the Explorer: Dora Saves the Mermaids,PS2,2008,Take-Two Interactive,0.06,0.05,0,0.02,0.12
9844,Sonic Adventure 2,DC,2001,Sega,0,0,0.12,0,0.12
9849,Space Chimps,PS2,2008,Brash Entertainment,0.06,0.05,0,0.02,0.12
9874,"Ed, Edd n Eddy: The Mis-Edventures",GBA,2005,Midway Games,0.08,0.03,0,0,0.12
9878,Akuji the Heartless,PS,1998,Eidos Interactive,0.07,0.04,0,0.01,0.12
9883,Psychonauts,XB,2005,THQ,0.09,0.03,0,0,0.12
9967,de Blob 2,DS,2011,THQ,0.09,0.02,0,0.01,0.12
10015,Pac 'n Roll,DS,2005,Namco Bandai Games,0.09,0,0.02,0.01,0.11
10115,Open Season,X360,2006,Ubisoft,0.1,0,0,0.01,0.11
10138,Where the Wild Things Are,X360,2009,Warner Bros. Interactive Entertainment,0.1,0,0,0.01,0.11
10149,Disney's Peter Pan: Return to Never Land,GBA,2002,Ubisoft,0.08,0.03,0,0,0.11
10150,The Fairly Odd Parents: Breakin Da Rules,XB,2003,THQ,0.08,0.02,0,0,0.11
10165,Space Chimps,X360,2008,Brash Entertainment,0.1,0,0,0.01,0.11
10177,The Smurfs 2,PS3,2013,Ubisoft,0.02,0.07,0,0.02,0.11
10189,HOP,DS,2011,505 Games,0.09,0.01,0,0.01,0.11
10219,Tonic Trouble,N64,1999,Ubisoft,0.09,0.02,0,0,0.11
10221,Chameleon Twist,N64,1997,Sunsoft,0.09,0.02,0,0,0.11
10243,Frogger: Helmet Chaos,PSP,2005,Konami Digital Entertainment,0.1,0,0,0.01,0.11
10265,Death Jr.: Root of Evil,Wii,2008,Eidos Interactive,0.1,0,0,0.01,0.11
10268,Sonic Generations,PC,2011,Sega,0.02,0.07,0,0.02,0.11
10280,Where the Wild Things Are,PS3,2009,Warner Bros. Interactive Entertainment,0.09,0.01,0,0.01,0.11
10284,Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004,Electronic Arts,0.08,0.02,0,0,0.11
10295,Lady Sia,GBA,2001,TDK Mediactive,0.08,0.03,0,0,0.11
10350,Mega Man Zero 4,GBA,2005,Capcom,0.08,0.03,0,0,0.11
10400,Shovel Knight,WiiU,2015,Yacht Club Games,0.06,0.04,0,0.01,0.11
10421,Squinkies 2: Adventure Mall Surprize!,DS,2011,Activision,0.1,0,0,0.01,0.1
10429,Cloudy With a Chance of Meatballs,PS3,2009,Ubisoft,0.09,0.01,0,0.01,0.1
10441,Vexx,XB,2003,Acclaim Entertainment,0.08,0.02,0,0,0.1
10448,The Smurfs 2,Wii,2013,Ubisoft,0,0.09,0,0.01,0.1
10457,Frogger: Ancient Shadow,PS2,2005,Konami Digital Entertainment,0.05,0.04,0,0.01,0.1
10462,Despicable Me: The Game,PS2,2010,D3Publisher,0.05,0.04,0,0.01,0.1
10495,Shrek: Forever After,X360,2010,Activision,0.09,0,0,0.01,0.1
10563,Flushed Away,DS,2006,D3Publisher,0.09,0,0,0.01,0.1
10575,The Ant Bully,PS2,2006,Midway Games,0.05,0.04,0,0.01,0.1
10587,Disney's The Haunted Mansion,GC,2003,Take-Two Interactive,0.08,0.02,0,0,0.1
10619,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,2005,Global Star,0.05,0.04,0,0.01,0.1
10633,Disney's Donald Duck: Goin' Quackers,N64,2000,Ubisoft,0.08,0.02,0,0,0.1
10647,Disney's The Jungle Book,GBA,2002,Ubisoft,0.07,0.03,0,0,0.1
10671,Over the Hedge,XB,2006,Activision,0.07,0.02,0,0,0.1
