Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3750,Popeye,2600,1982,Parker Bros.,0.5,0.03,0,0.01,0.54
3752,The Hobbit,PS2,2003,Vivendi Games,0.26,0.2,0,0.07,0.54
3776,Gex 3: Deep Cover Gecko,PS,1999,Eidos Interactive,0.3,0.2,0,0.03,0.53
3787,Kirby and the Rainbow Curse,WiiU,2015,Nintendo,0.23,0.14,0.12,0.04,0.53
3792,Ty the Tasmanian Tiger 2: Bush Rescue,PS2,2004,Electronic Arts,0.26,0.2,0,0.07,0.53
3846,Mega Man 6,NES,1993,Capcom,0.28,0.07,0.16,0.01,0.52
3909,Wrecking Crew,NES,1985,Nintendo,0,0,0.51,0,0.51
3914,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,2006,THQ,0.45,0.02,0,0.04,0.51
3918,Disney's Kim Possible: Revenge of Monkey Fist,GBA,2002,THQ,0.37,0.14,0,0.01,0.51
3953,Looney Tunes: Back in Action,PS2,2003,Warner Bros. Interactive Entertainment,0.25,0.19,0,0.06,0.5
3970,Crash: Mind Over Mutant,PS2,2008,Vivendi Games,0.25,0.19,0,0.06,0.5
4007,Rayman Advance,GBA,2001,Ubisoft,0.36,0.13,0,0.01,0.5
4016,Nicktoons: Attack of the Toybots,PS2,2007,THQ,0.24,0.19,0,0.06,0.5
4034,Sonic Lost World,3DS,2013,Sega,0.24,0.15,0.07,0.03,0.49
4038,SpongeBob SquarePants: Creature from the Krusty Krab,DS,2006,THQ,0.45,0,0,0.04,0.49
4112,Crash: Mind Over Mutant,X360,2008,Vivendi Games,0.22,0.21,0,0.05,0.48
4132,Spider-Man 3,Wii,2007,Activision,0.42,0.02,0,0.04,0.48
4147,Sonic the Hedgehog,PS3,N/A,N/A,0,0.48,0,0,0.48
4164,Castlevania: Dawn of Sorrow,DS,2005,Konami Digital Entertainment,0.37,0.04,0.03,0.04,0.47
4176,Densetsu no Stafi,GBA,2002,Nintendo,0,0,0.46,0.01,0.47
4185,Spider-Man 3,DS,2007,Activision,0.41,0.02,0,0.04,0.47
4188,Bomberman Hero,N64,1998,Nintendo,0.27,0.06,0.08,0.05,0.47
4198,The Princess and the Frog,Wii,2009,Disney Interactive Studios,0.29,0.13,0,0.04,0.47
4228,The Legend of Spyro: Dawn of the Dragon,DS,2008,Vivendi Games,0.26,0.15,0,0.05,0.46
4239,Disney's Kim Possible 3: Team Possible,GBA,2005,Disney Interactive Studios,0.33,0.12,0,0.01,0.46
4244,Crayon Shin-Chan: Arashi o Yobu Enji,SNES,1993,Namco Bandai Games,0,0,0.46,0,0.46
4245,Stuart Little 2,GBA,2002,Activision,0.33,0.12,0,0.01,0.46
4248,Tak 2: The Staff of Dreams,GBA,2004,THQ,0.33,0.12,0,0.01,0.46
4252,Dora The Explorer: Dora Saves the Snow Princess,DS,2008,Take-Two Interactive,0.27,0.16,0,0.04,0.46
4258,Scooby-Doo,GBA,2001,THQ,0.33,0.12,0,0.01,0.46
4259,The Legend of Spyro: Dawn of the Dragon,PS3,2008,Vivendi Games,0.19,0.19,0,0.08,0.46
4281,Jak and Daxter: The Lost Frontier,PS2,2009,Sony Computer Entertainment,0.22,0.17,0,0.06,0.46
4297,Rayman Legends,X360,2013,Ubisoft,0.19,0.23,0,0.04,0.46
4313,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,GBA,2005,THQ,0.33,0.12,0,0.01,0.45
4322,Crash: Mind Over Mutant,Wii,2008,Vivendi Games,0.36,0.06,0,0.03,0.45
4407,Crash: Mind Over Mutant,PSP,2008,Vivendi Games,0.11,0.22,0,0.12,0.45
4439,Densetsu no Stafi 2,GBA,2003,Nintendo,0,0,0.43,0.01,0.44
4469,Wario World,GC,2003,Nintendo,0.34,0.09,0,0.01,0.44
4484,Nicktoons: Attack of the Toybots,Wii,2007,THQ,0.4,0,0,0.03,0.44
4509,NiGHTS into dreams...,SAT,1996,Sega,0,0,0.43,0,0.43
4522,The Powerpuff Girls: Him and Seek,GBA,2002,BAM! Entertainment,0.31,0.11,0,0.01,0.43
4523,Mega Man Zero 2,GBA,2003,Capcom,0.18,0.07,0.17,0.01,0.43
4534,Mischief Makers,N64,1997,Nintendo,0.25,0.06,0.07,0.06,0.43
4537,Castlevania: Portrait of Ruin,DS,2006,Konami Digital Entertainment,0.33,0.03,0.04,0.03,0.43
4575,The Legend of Spyro: The Eternal Night,PS2,2007,Vivendi Games,0.21,0.16,0,0.05,0.42
4590,Famicom Mini: Super Mario Bros. 2,GBA,2004,Nintendo,0,0,0.41,0.01,0.42
4591,Crash: Mind Over Mutant,DS,2008,Vivendi Games,0.39,0,0,0.03,0.42
4608,NiGHTS: Journey of Dreams,Wii,2007,Sega,0.33,0.03,0.04,0.03,0.42
4613,Lemony Snicket's A Series of Unfortunate Events,GBA,2004,Activision,0.3,0.11,0,0.01,0.42
4634,Mega Man Anniversary Collection,GC,2004,Capcom,0.32,0.08,0,0.01,0.42
