Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4653,Jimmy Neutron: Boy Genius,GBA,2001,THQ,0.3,0.11,0,0.01,0.42
4670,Castlevania: The Dracula X Chronicles,PSP,2007,Konami Digital Entertainment,0.22,0.09,0.04,0.07,0.42
4707,Jimmy Neutron: Boy Genius,PS2,2002,THQ,0.2,0.16,0,0.05,0.41
4709,Castlevania: Order of Ecclesia,DS,2008,Konami Digital Entertainment,0.31,0.03,0.04,0.03,0.41
4768,"Ed, Edd n Eddy: The Mis-Edventures",PS2,2005,Midway Games,0.34,0.01,0,0.06,0.41
4770,Disney's Tarzan Untamed,PS2,2001,Ubisoft,0.2,0.16,0,0.05,0.41
4790,Tak and the Power of Juju,GC,2003,THQ,0.31,0.08,0,0.01,0.4
4795,Wall-E,PS3,2008,THQ,0.12,0.21,0,0.08,0.4
4826,The Legend of Spyro: Dawn of the Dragon,PS2,2008,Vivendi Games,0.12,0.01,0,0.27,0.4
4834,Bugs Bunny: Lost in Time,PS,1999,Infogrames,0.22,0.15,0,0.03,0.4
4858,Sonic Lost World,WiiU,2013,Sega,0.24,0.12,0.01,0.03,0.4
4865,I-Ninja,PS2,2003,Sony Computer Entertainment,0.19,0.15,0,0.05,0.4
4912,LocoRoco,PSP,2006,Sony Computer Entertainment,0.14,0.05,0.16,0.04,0.39
4924,Yoshi Touch & Go,DS,2005,Nintendo,0.34,0.02,0,0.03,0.39
4960,Ice Age 2: The Meltdown,PS2,2006,Vivendi Games,0.19,0.15,0,0.05,0.39
4985,Wario Land II (GBC),GB,1998,Nintendo,0,0,0.38,0,0.38
5000,The Cat in the Hat,GBA,2005,Jack of All Games,0.27,0.1,0,0.01,0.38
5012,Raving Rabbids: Travel in Time 3D,3DS,2011,Ubisoft,0.11,0.23,0,0.04,0.38
5037,Dora The Explorer: Dora Saves the Snow Princess,PS2,2008,Take-Two Interactive,0.19,0.15,0,0.05,0.38
5074,The Legend of Spyro: A New Beginning,DS,2006,Vivendi Games,0.34,0.01,0,0.03,0.38
5092,The Legend of Spyro: The Eternal Night,DS,2007,Vivendi Games,0.32,0.03,0,0.03,0.37
5110,"Monsters, Inc. Scream Arena",GC,2002,THQ,0.29,0.07,0,0.01,0.37
5138,Bionic Commando,PS3,2009,Capcom,0.12,0.17,0.01,0.07,0.37
5157,Skylanders SWAP Force,PS4,2013,Activision,0.2,0.12,0,0.05,0.37
5186,LocoRoco 2,PSP,2008,Sony Computer Entertainment,0.21,0.09,0.01,0.05,0.36
5202,Kirby's Dream Land 3,SNES,1997,Nintendo,0,0,0.36,0,0.36
5236,Disney's The Haunted Mansion,PS2,2003,Take-Two Interactive,0.18,0.14,0,0.05,0.36
5254,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,SNES,1994,Konami Digital Entertainment,0,0,0.36,0,0.36
5256,Mega Man Zero Collection,DS,2010,Capcom,0.21,0.02,0.11,0.02,0.36
5264,Shrek,XB,2001,TDK Mediactive,0.25,0.1,0,0.01,0.36
5305,Mega Man ZX Advent,DS,2007,Capcom,0.23,0,0.09,0.02,0.35
5315,The Fairly Odd Parents: Shadow Showdown,PS2,2004,THQ,0.17,0.13,0,0.04,0.35
5328,The Tale of Despereaux,PS2,2008,Brash Entertainment,0.17,0.13,0,0.04,0.35
5341,Rugrats: Royal Ransom,PS2,2002,THQ,0.17,0.13,0,0.04,0.35
5345,Over the Hedge,GC,2006,Activision,0.27,0.07,0,0.01,0.35
5356,The Wild Thornberrys Movie,GBA,2002,THQ,0.25,0.09,0,0.01,0.34
5363,Classic NES Series: Ice Climber,GBA,2004,Nintendo,0.1,0.04,0.2,0.01,0.34
5377,The Fairly Odd Parents: Shadow Showdown,GBA,2004,THQ,0.25,0.09,0,0.01,0.34
5411,Rayman Legends,XOne,2014,Ubisoft,0.13,0.18,0,0.03,0.34
5452,Banjo-Kazooie: Grunty's Revenge,GBA,2003,THQ,0.24,0.09,0,0.01,0.33
5475,Klonoa 2: Lunatea's Veil,PS2,2001,Sony Computer Entertainment,0.12,0.1,0.08,0.03,0.33
5485,Tak 2: The Staff of Dreams,GC,2004,THQ,0.26,0.07,0,0.01,0.33
5493,Little Deviants,PSV,2011,Sony Computer Entertainment,0.15,0.13,0,0.05,0.33
5503,Classic NES Series: Castlevania,GBA,2004,Nintendo,0.17,0.06,0.09,0.01,0.33
5514,Pitfall 3D: Beyond the Jungle,PS,1998,Activision,0.18,0.12,0,0.02,0.33
5531,SpongeBob SquarePants: Creature from the Krusty Krab,GC,2006,THQ,0.25,0.07,0,0.01,0.33
5536,Spy Kids 3-D: Game Over,GBA,2003,Disney Interactive Studios,0.24,0.09,0,0.01,0.33
5544,Despicable Me: The Game,Wii,2010,D3Publisher,0.19,0.12,0,0.03,0.33
5606,Ben 10 Ultimate Alien: Cosmic Destruction,DS,2010,D3Publisher,0.22,0.08,0,0.03,0.32
5610,The Legend of Spyro: Dawn of the Dragon,X360,2008,Vivendi Games,0.16,0.13,0,0.03,0.32
