Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6469,Tomba!,PS,1997,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26
6492,Hey Arnold! The Movie,GBA,2002,THQ,0.19,0.07,0,0,0.26
6580,Lemony Snicket's A Series of Unfortunate Events,GC,2004,Activision,0.2,0.05,0,0.01,0.26
6582,Bionicle: Matoran Adventures,GBA,2002,Electronic Arts,0.18,0.07,0,0,0.26
6602,Castlevania: Harmony of Dissonance,GBA,2002,Konami Digital Entertainment,0.16,0.06,0.04,0,0.26
6620,Tearaway Unfolded,PS4,2015,Sony Computer Entertainment,0.09,0.12,0,0.04,0.25
6629,Ice Age 2: The Meltdown,GBA,2006,Vivendi Games,0.18,0.07,0,0,0.25
6641,Spy Kids Challenger,GBA,2002,Disney Interactive Studios,0.18,0.07,0,0,0.25
6668,Billy Hatcher and the Giant Egg,GC,2003,Sega,0.19,0.05,0,0.01,0.25
6699,Scooby-Doo! Unmasked,PS2,2005,THQ,0.12,0.1,0,0.03,0.25
6725,Ben 10 Ultimate Alien: Cosmic Destruction,PS3,2010,D3Publisher,0.12,0.09,0,0.04,0.25
6737,Dood's Big Adventure,Wii,2010,THQ,0.22,0.01,0,0.02,0.25
6741,"Ed, Edd n Eddy: The Mis-Edventures",GC,2005,Midway Games,0.19,0.05,0,0.01,0.25
6753,Jumping Flash! 2,PS,1996,Sony Computer Entertainment,0.05,0.03,0.15,0.02,0.25
6806,Vexx,PS2,2003,Acclaim Entertainment,0.12,0.09,0,0.03,0.24
6816,DK: King of Swing,GBA,2005,Nintendo,0.17,0.06,0,0,0.24
6828,Skylanders SWAP Force,3DS,2013,Activision,0.1,0.12,0,0.02,0.24
6838,Ben 10 Ultimate Alien: Cosmic Destruction,PSP,2010,D3Publisher,0.1,0.09,0,0.05,0.24
6880,Lucky Luke,PS,1998,Ocean,0.13,0.09,0,0.02,0.24
6888,Densetsu no Stafi 3,GBA,2004,Nintendo,0,0,0.23,0.01,0.24
6894,The Hobbit,XB,2003,Vivendi Games,0.18,0.05,0,0.01,0.24
6902,Chibi-Robo! Zip Lash,3DS,2015,Nintendo,0.09,0.08,0.06,0.02,0.24
6959,Wallace & Gromit in Project Zoo,PS2,2003,BAM! Entertainment,0.11,0.09,0,0.03,0.23
6966,The Smurfs 2,DS,2013,Ubisoft,0,0.21,0,0.02,0.23
7025,Rocket Power: Beach Bandits,GC,2002,THQ,0.18,0.05,0,0.01,0.23
7058,Mega Man & Bass,GBA,2002,Capcom,0.16,0.06,0,0,0.23
7129,Jersey Devil,PS,1997,Ocean,0.13,0.09,0,0.01,0.23
7165,Ben 10 Ultimate Alien: Cosmic Destruction,PS2,2010,D3Publisher,0.13,0.06,0,0.04,0.22
7168,Cloudy With a Chance of Meatballs,DS,2009,Ubisoft,0.2,0.01,0,0.02,0.22
7181,A Boy and His Blob,Wii,2009,Majesco Entertainment,0.19,0.02,0,0.02,0.22
7187,Super Adventure Island,SNES,1992,Hudson Soft,0,0,0.22,0,0.22
7189,The Legend of Spyro: The Eternal Night,Wii,2007,Vivendi Games,0.18,0.02,0,0.02,0.22
7197,Shinobi,3DS,2011,Sega,0.14,0.07,0,0.02,0.22
7200,Mega Man Zero 3,GBA,2004,Capcom,0.16,0.06,0,0,0.22
7284,Yoshi Touch & Go (JP sales),DS,2005,Nintendo,0,0,0.22,0,0.22
7285,Samurai Jack: The Amulet of Time,GBA,2003,Zoo Digital Publishing,0.16,0.06,0,0,0.22
7322,Pandemonium!,PS,1996,BMG Interactive Entertainment,0.12,0.08,0,0.01,0.21
7358,de Blob 2,PS3,2011,THQ,0.11,0.07,0,0.03,0.21
7382,Pac-Man World 3,PS2,2005,Namco Bandai Games,0.1,0.08,0,0.03,0.21
7400,Maximo vs Army of Zin,PS2,2003,Capcom,0.1,0.08,0,0.03,0.21
7401,The Fairly OddParents: Breakin' Da Rules,GC,2003,THQ,0.16,0.04,0,0.01,0.21
7406,The Land Before Time: Big Water Adventure,PS,2002,TDK Mediactive,0.12,0.08,0,0.01,0.21
7417,Gex 3: Deep Cover Gecko,N64,1999,Crave Entertainment,0.17,0.04,0,0,0.21
7429,Famicom Mini: Ganbare Goemon! Karakuri Douchuu,GBA,2004,Konami Digital Entertainment,0,0,0.2,0.01,0.21
7440,Shrek: Reekin' Havoc,GBA,2003,TDK Mediactive,0.15,0.06,0,0,0.21
7455,Rayman Legends,PSV,2014,Ubisoft,0.03,0.12,0,0.05,0.21
7494,X2: Wolverine's Revenge,XB,2003,Activision,0.15,0.04,0,0.01,0.21
7560,Pitfall: The Lost Expedition,PS2,2004,Activision,0.1,0.08,0,0.03,0.2
7576,The Fairly Odd Parents: Shadow Showdown,GC,2004,THQ,0.16,0.04,0,0.01,0.2
7582,X2: Wolverine's Revenge,GBA,2003,Activision,0.14,0.05,0,0,0.2
