Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1252,Monopoly,PS,Hasbro Interactive,1.18,0.27,0,0.05,1.51
1638,Game & Watch Gallery 2,GB,Nintendo,0.76,0.3,0.12,0.04,1.22
2064,Game & Watch Gallery,GB,Nintendo,0.63,0.25,0.09,0.03,1
2894,Jeopardy!,PS,Hasbro Interactive,0.39,0.27,0,0.05,0.71
5551,DX Game of Life 2,PS,Takara,0,0,0.31,0.02,0.33
6689,Wheel of Fortune,N64,Take-Two Interactive,0.2,0.05,0,0,0.25
7148,64 de Hakken! Tamagotchi Minna de Tamagotchi World,N64,Namco Bandai Games,0,0,0.22,0,0.22
9296,Interactive Sampler Disc 6,PS,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
9512,Momotaro Douchuuki,SAT,Hudson Soft,0,0,0.13,0,0.13
10249,Sakura Taisen Hanagumi Tsuushin,SAT,Sega,0,0,0.11,0,0.11
13514,Grand Slam,PS,Virgin Interactive,0.02,0.02,0,0,0.04
14718,Rush Hour,PS,Psygnosis,0.02,0.01,0,0,0.03
