Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
244,Uncharted: The Nathan Drake Collection,PS4,Sony Computer Entertainment,1.96,1.69,0.08,0.74,4.47
323,Batman: Arkham Knight,PS4,Warner Bros. Interactive Entertainment,1.49,1.58,0.1,0.61,3.79
396,Metal Gear Solid V: The Phantom Pain,PS4,Konami Digital Entertainment,1.08,1.35,0.48,0.47,3.38
410,Assassin's Creed Syndicate,PS4,Ubisoft,0.8,1.92,0.06,0.5,3.28
415,Monster Hunter X,3DS,Capcom,0.25,0.19,2.78,0.04,3.26
662,Bloodborne,PS4,Sony Computer Entertainment,1,0.76,0.26,0.36,2.38
682,The Legend of Zelda: Majora's Mask 3D,3DS,Nintendo,1.14,0.54,0.47,0.17,2.32
701,Yokai Watch Busters,3DS,Level 5,0,0,2.28,0,2.28
949,Just Cause 3,PS4,Square Enix,0.46,1.02,0.07,0.28,1.83
1099,Dying Light,PS4,Warner Bros. Interactive Entertainment,0.63,0.66,0.11,0.26,1.66
1319,Batman: Arkham Knight,XOne,Warner Bros. Interactive Entertainment,0.86,0.46,0,0.13,1.45
1545,Assassin's Creed Syndicate,XOne,Ubisoft,0.61,0.56,0,0.11,1.28
1834,Mad Max (2015),PS4,Warner Bros. Interactive Entertainment,0.32,0.58,0.04,0.17,1.11
1852,The Legend of Zelda: Tri Force Heroes,3DS,Nintendo,0.52,0.33,0.17,0.08,1.1
1898,Grand Theft Auto V,PC,Take-Two Interactive,0.36,0.64,0,0.08,1.08
2173,LEGO Jurassic World,X360,Warner Bros. Interactive Entertainment,0.47,0.4,0,0.08,0.95
2231,LEGO Jurassic World,PS3,Warner Bros. Interactive Entertainment,0.34,0.44,0,0.15,0.93
2331,LEGO Jurassic World,PS4,Warner Bros. Interactive Entertainment,0.32,0.42,0.01,0.14,0.89
2369,Just Cause 3,XOne,Square Enix,0.42,0.38,0,0.07,0.88
2411,Monster Strike 3DS,3DS,"mixi, Inc",0,0,0.86,0,0.86
2556,Dying Light,XOne,Warner Bros. Interactive Entertainment,0.43,0.3,0.01,0.07,0.81
2864,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS4,Square Enix,0.16,0.13,0.37,0.06,0.71
2896,Metal Gear Solid V: The Phantom Pain,XOne,Konami Digital Entertainment,0.37,0.26,0.01,0.06,0.71
2935,Metal Gear Solid V: The Phantom Pain,PS3,Konami Digital Entertainment,0.21,0.18,0.22,0.08,0.7
2981,Disney Infinity 3.0,PS4,Disney Interactive Studios,0.21,0.36,0,0.11,0.68
3174,LEGO Dimensions,PS4,Warner Bros. Interactive Entertainment,0.22,0.32,0,0.1,0.64
3214,God of War III,PS4,Sony Computer Entertainment,0.23,0.29,0.01,0.1,0.63
3233,LEGO Jurassic World,XOne,Warner Bros. Interactive Entertainment,0.35,0.22,0,0.06,0.63
3351,LEGO Jurassic World,3DS,Warner Bros. Interactive Entertainment,0.31,0.22,0.03,0.05,0.6
3560,LEGO Dimensions,X360,Warner Bros. Interactive Entertainment,0.24,0.28,0,0.05,0.56
3709,LEGO Dimensions,PS3,Warner Bros. Interactive Entertainment,0.15,0.3,0,0.09,0.54
3713,Resident Evil: Revelations 2,PS4,Capcom,0.13,0.24,0.1,0.07,0.54
3780,LEGO Jurassic World,WiiU,Warner Bros. Interactive Entertainment,0.28,0.19,0.02,0.04,0.53
3924,LEGO Dimensions,WiiU,Warner Bros. Interactive Entertainment,0.3,0.16,0,0.05,0.51
3935,Rory McIlroy PGA Tour,PS4,Electronic Arts,0.18,0.24,0,0.08,0.51
4028,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS3,Square Enix,0,0,0.49,0,0.49
4127,Skylanders: SuperChargers,WiiU,Activision,0.25,0.18,0,0.04,0.48
4186,Disney Infinity 3.0,PS3,Disney Interactive Studios,0.14,0.25,0,0.08,0.47
4279,Mad Max (2015),XOne,Warner Bros. Interactive Entertainment,0.26,0.16,0,0.04,0.46
4285,Skylanders: SuperChargers,X360,Activision,0.24,0.18,0,0.04,0.46
4363,One Piece: Pirate Warriors 3,PS4,Namco Bandai Games,0.08,0.22,0.1,0.05,0.45
4419,Disney Infinity 3.0,X360,Disney Interactive Studios,0.19,0.21,0,0.04,0.44
4422,Disney Infinity 3.0,WiiU,Disney Interactive Studios,0.2,0.21,0,0.04,0.44
4630,Wolfenstein: The Old Blood,PS4,Bethesda Softworks,0.09,0.25,0.02,0.06,0.42
4719,LEGO Jurassic World,PSV,Warner Bros. Interactive Entertainment,0.09,0.23,0,0.09,0.41
4886,Skylanders: SuperChargers,PS3,Activision,0.15,0.18,0,0.06,0.39
4977,Saints Row IV,PS4,Deep Silver,0.13,0.17,0.03,0.06,0.38
5109,LEGO Dimensions,XOne,Warner Bros. Interactive Entertainment,0.21,0.13,0,0.03,0.37
5141,Dishonored,PS4,Bethesda Softworks,0.11,0.18,0.02,0.06,0.37
5587,Resident Evil: Revelations 2,PS3,Capcom,0.06,0.08,0.16,0.03,0.32
5764,Disney Infinity 3.0,XOne,Disney Interactive Studios,0.18,0.1,0,0.03,0.31
5874,DmC: Devil May Cry,PS4,Capcom,0.12,0.13,0,0.05,0.3
5893,Skylanders: SuperChargers,PS4,Activision,0.17,0.08,0,0.05,0.3
6051,One Piece: Pirate Warriors 3,PS3,Namco Bandai Games,0,0.09,0.19,0.01,0.29
6261,Deadpool,PS4,Activision,0.13,0.1,0,0.05,0.28
6428,Rory McIlroy PGA Tour,XOne,Electronic Arts,0.15,0.09,0,0.02,0.27
6467,Skylanders: SuperChargers,Wii,Activision,0.05,0.19,0,0.02,0.26
6726,Yakuza Zero: The Place of Oath,PS3,Sega,0,0,0.25,0,0.25
6781,LEGO Ninjago: Shadow of Ronin,PSV,Warner Bros. Interactive Entertainment,0.03,0.16,0,0.05,0.24
6979,Girls Mode 3: Kirakira Code,3DS,Nintendo,0,0,0.23,0,0.23
7021,Skylanders: SuperChargers,XOne,Activision,0.16,0.05,0,0.02,0.23
7126,Senran Kagura: Estival Versus,PSV,Marvelous Interactive,0.06,0.05,0.09,0.03,0.23
7256,Transformers: Devastation,PS4,Activision,0.1,0.08,0,0.04,0.22
7282,Darksiders II,PS4,Nordic Games,0.09,0.1,0,0.04,0.22
7305,One Piece: Pirate Warriors 3,PSV,Namco Bandai Games,0,0.07,0.13,0.02,0.22
7376,Metal Gear Solid V: The Phantom Pain,X360,Konami Digital Entertainment,0.12,0.08,0,0.02,0.21
7488,LEGO Ninjago: Shadow of Ronin,3DS,Warner Bros. Interactive Entertainment,0.05,0.1,0.04,0.01,0.21
7563,Assassin's Creed Syndicate,PC,Ubisoft,0.1,0.08,0,0.02,0.2
7609,Saints Row IV,XOne,Deep Silver,0.1,0.09,0,0.02,0.2
7784,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,Capcom,0,0,0.19,0,0.19
7868,Disney Magic World 2,3DS,Nintendo,0,0,0.19,0,0.19
7901,God Eater Resurrection,PSV,Namco Bandai Games,0,0,0.19,0,0.19
7942,3rd Super Robot Wars Z: Tengoku-Hen,PSV,Namco Bandai Games,0,0,0.19,0,0.19
8077,Dying Light,PC,Warner Bros. Interactive Entertainment,0.11,0.06,0,0.02,0.18
8261,Yakuza Zero: The Place of Oath,PS4,Sega,0,0,0.17,0,0.17
8416,Toukiden Kiwami,PS4,Tecmo Koei,0.05,0.07,0.02,0.02,0.17
8450,Senran Kagura: Estival Versus,PS4,Marvelous Interactive,0.07,0,0.08,0.02,0.17
8466,Mobile Suit Gundam: Extreme VS Force,PSV,Namco Bandai Games,0,0,0.16,0,0.16
8530,Bladestorm: Nightmare,PS4,Tecmo Koei,0.07,0.04,0.03,0.02,0.16
