Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9649,Legends of Wrestling II,XB,2002,Acclaim Entertainment,0.09,0.03,0,0,0.13
9655,Supremacy MMA,PS3,2011,505 Games,0.06,0.04,0,0.02,0.13
9674,Capcom vs. SNK 2: Millionaire Fighting 2001,DC,2001,Capcom,0,0,0.12,0,0.12
9675,Criticom,PS,1996,Vic Tokai,0.07,0.05,0,0.01,0.12
9695,Fire ProWrestling S: 6Men Scramble,SAT,1996,Human Entertainment,0,0,0.12,0,0.12
9700,Zen-Nippon Pro Wrestling: Ouja no Kon,PS,1999,Human Entertainment,0,0,0.12,0.01,0.12
9704,Guilty Gear X,PS2,2001,Sammy Corporation,0.06,0.05,0,0.02,0.12
9719,The King of Fighters '94,NG,1994,SNK,0,0,0.12,0,0.12
9723,The King of Fighters '98 Ultimate Match,PS2,2008,Ignition Entertainment,0.04,0.03,0.03,0.01,0.12
9737,Dragon Ball Z: Battle of Z,PSV,2014,Namco Bandai Games,0,0.04,0.06,0.02,0.12
