Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5154,Virtua Fighter 3tb,DC,1998,Sega,0,0,0.37,0,0.37
5169,Dragon Ball Z: Infinite World,PS2,2008,Namco Bandai Games,0.08,0.06,0.21,0.02,0.36
5175,Super Fire ProWrestling Special,SNES,1994,Human Entertainment,0,0,0.36,0,0.36
5176,Yuu Yuu Hakusho,SNES,1993,Namco Bandai Games,0,0,0.36,0,0.36
5181,One Piece: Gigant Battle!,DS,2010,Namco Bandai Games,0,0,0.36,0,0.36
5190,BlazBlue: Calamity Trigger,X360,2009,PQube,0.21,0.08,0.04,0.03,0.36
5210,Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,PSV,2013,Marvelous Entertainment,0.13,0.02,0.16,0.05,0.36
5223,Teenage Mutant Ninja Turtles: Smash-Up,Wii,2009,Ubisoft,0.33,0,0,0.03,0.36
5227,Naruto: Ultimate Ninja 3 (JP sales),PS2,2005,Atari,0,0,0.36,0,0.36
5235,WWE '12,Wii,2011,THQ,0.24,0.09,0,0.03,0.36
