Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2715,Mortal Kombat: Deception,XB,2004,Midway Games,0.61,0.12,0,0.03,0.76
2719,Marvel vs. Capcom 2: New Age of Heroes,PS2,2002,Capcom,0.31,0.24,0.13,0.08,0.76
2724,Legends of Wrestling,PS2,2001,Acclaim Entertainment,0.37,0.29,0,0.1,0.76
2734,WWE SmackDown vs. Raw 2009,PSP,2008,THQ,0.41,0.21,0,0.14,0.75
2740,WWE SmackDown vs. Raw 2010,Wii,2009,THQ,0.51,0.17,0,0.07,0.75
2748,Street Fighter EX Plus Alpha,PS,1997,Virgin Interactive,0.28,0.19,0.23,0.05,0.75
2756,Capcom vs. SNK 2: Mark of the Millennium 2001,PS2,2001,Capcom,0.22,0.17,0.3,0.06,0.75
2765,Jump Ultimate Stars,DS,2006,Nintendo,0,0,0.74,0,0.74
2772,Mortal Kombat: Unchained,PSP,2006,Midway Games,0.67,0.01,0,0.06,0.74
2786,Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,2012,Namco Bandai Games,0.27,0.25,0.14,0.08,0.74
