Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6817,K-1 Revenge,PS,1997,Xing Entertainment,0.04,0.03,0.16,0.02,0.24
6836,Street Fighter X Tekken,PSV,2012,Capcom,0.14,0.05,0.01,0.04,0.24
6853,Dragon Ball Z: Sagas,XB,2005,Atari,0.18,0.05,0,0.01,0.24
6873,Ready 2 Rumble Boxing: Round 2,N64,2000,Midway Games,0.19,0.05,0,0,0.24
6965,Street Fighter EX2 Plus,PS,1998,Virgin Interactive,0.13,0.09,0,0.02,0.23
7022,Gundam Battle Assault,PS,1998,Namco Bandai Games,0.13,0.09,0,0.02,0.23
7023,Virtua Fighter Kids,SAT,1995,Sega,0,0,0.23,0,0.23
7042,Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014,Namco Bandai Games,0.13,0.08,0,0.02,0.23
7047,The King of Fighters '95 (CD),NG,1994,SNK,0,0,0.23,0,0.23
7071,WWE All Stars,3DS,2011,THQ,0.15,0.06,0,0.02,0.23
