Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1261,WWF No Mercy,N64,2000,THQ,1.2,0.27,0.02,0.02,1.5
1281,WWF WrestleMania 2000,N64,1999,THQ,1.2,0.25,0.02,0.02,1.48
1285,Fight Night 2004,PS2,2004,Electronic Arts,1.08,0.2,0,0.2,1.48
1289,SoulCalibur IV,PS3,2008,Ubisoft,0.72,0.41,0.14,0.2,1.47
1292,Fight Night Round 3,X360,2006,Electronic Arts,1.33,0.03,0.01,0.1,1.47
1309,Mortal Kombat 4,PS,1998,GT Interactive,0.81,0.55,0,0.1,1.46
1314,WCW vs the World,PS,1998,THQ,1.17,0.2,0.04,0.05,1.46
1315,SNK vs. Capcom: The Match of the Millennium,PSP,2006,Sega,0.53,0.58,0,0.35,1.46
1327,Dragon Ball Z,SNES,1993,Namco Bandai Games,0,0,1.45,0,1.45
1340,WWE SmackDown vs Raw 2008,X360,2007,THQ,0.92,0.38,0,0.13,1.44
