Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
109,Mario Kart 8,WiiU,Nintendo,3.13,2.07,1.27,0.49,6.96
850,DriveClub,PS4,Sony Computer Entertainment,0.35,1.31,0.02,0.33,2
1051,The Crew,PS4,Ubisoft,0.34,1.08,0.03,0.26,1.7
1418,Forza Horizon 2,XOne,Microsoft Game Studios,0.5,0.78,0.01,0.09,1.37
2429,Forza Horizon 2,X360,Microsoft Game Studios,0.35,0.43,0,0.07,0.85
3221,The Crew,XOne,Ubisoft,0.24,0.34,0,0.05,0.63
4067,F1 2014,PS3,Codemasters,0.07,0.31,0.02,0.08,0.49
4507,Trials Fusion,PS4,Ubisoft,0.13,0.21,0.01,0.08,0.43
6447,The Crew,X360,Ubisoft,0.06,0.18,0,0.02,0.26
6555,F1 2014,X360,Codemasters,0.08,0.15,0,0.02,0.26
6780,Trials Fusion,XOne,Ubisoft,0.12,0.1,0,0.02,0.24
7370,GRID Autosport,PS3,Codemasters,0.05,0.11,0.01,0.04,0.21
8011,MotoGP 14,PS4,Milestone S.r.l.,0.04,0.11,0,0.04,0.18
8537,NASCAR '14,X360,Deep Silver,0.15,0,0,0.01,0.16
8600,The Crew,PC,Ubisoft,0,0.15,0,0.01,0.16
9748,MotoGP 14,PS3,Milestone S.r.l.,0.04,0.06,0,0.02,0.12
10581,GRID Autosport,X360,Codemasters,0.03,0.06,0,0.01,0.1
10669,NASCAR '14,PS3,Deep Silver,0.09,0,0,0.01,0.1
10697,F1 2014,PC,Codemasters,0,0.09,0,0.01,0.1
11090,MotoGP 14,X360,Milestone S.r.l.,0.04,0.04,0,0.01,0.09
11285,MX vs. ATV Supercross,X360,Nordic Games,0.03,0.05,0,0.01,0.08
12942,Winning Post 8,PS3,Tecmo Koei,0,0,0.05,0,0.05
13969,Winning Post 8,PSV,Tecmo Koei,0,0,0.04,0,0.04
14185,MX vs. ATV Supercross,PS3,Nordic Games,0.02,0.01,0,0.01,0.03
14246,Trials Fusion,PC,Ubisoft,0,0.03,0,0,0.03
14781,GRID Autosport,PC,Codemasters,0,0.02,0,0,0.03
15585,MotoGP 14,PSV,Milestone S.r.l.,0,0.01,0,0,0.02
