Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
797,Wipeout: The Game,Wii,2009,1.97,0,0,0.12,2.09
1045,Deal or No Deal,DS,2007,1.15,0.41,0,0.15,1.71
3807,Are You Smarter Than A 5th Grader?,DS,2007,0.48,0,0,0.04,0.53
5240,U-Sing,Wii,2009,0,0.32,0,0.03,0.36
6696,U-Sing: Girls Night,Wii,2010,0,0.21,0,0.04,0.25
7541,The Ultimate Red Ball Challenge,Wii,2009,0,0.19,0,0.01,0.2
7547,Deal or No Deal: The Banker is Back!,DS,2008,0,0.2,0,0,0.2
8404,I'm A Celebrity: Get Me Out of Here!,Wii,2009,0,0.16,0,0.01,0.17
9442,Family Fortunes,Wii,2009,0,0.12,0,0.01,0.13
9784,Dance Paradise,X360,2010,0.1,0.01,0,0.01,0.12
10929,U-Sing  2,Wii,2010,0,0.08,0,0.01,0.09
11580,My First Songs,Wii,2010,0,0.07,0,0.01,0.08
13421,Family Fortunes,DS,2009,0,0.04,0,0,0.05
13874,I'm A Celebrity: Get Me Out of Here!,DS,2009,0,0.04,0,0,0.04
16215,Gardening Guide: How to get Green Fingers,DS,2009,0,0.01,0,0,0.01
