Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
271,EyeToy Play,PS2,Sony Computer Entertainment,0.88,2.3,0.2,0.83,4.2
805,Mario Party 5,GC,Nintendo,0.97,0.33,0.73,0.06,2.08
1194,Pokemon Pinball: Ruby & Sapphire,GBA,Nintendo,0.68,0.38,0.44,0.05,1.56
1303,Midway Arcade Treasures,PS2,Midway Games,0.72,0.56,0,0.19,1.46
1618,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,PS,Sony Computer Entertainment,0.69,0.47,0,0.08,1.23
1777,Donkey Konga,GC,Nintendo,0.5,0.16,0.46,0.03,1.15
2185,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,GBA,Konami Digital Entertainment,0.68,0.25,0,0.02,0.95
3274,Pac-Man Player's Choice Bundle,GC,Namco Bandai Games,0.48,0.12,0,0.02,0.62
3604,Dr. Seuss' The Cat in the Hat,PS2,Vivendi Games,0.27,0.21,0,0.07,0.56
3685,American Idol,PS2,Codemasters,0.27,0.21,0,0.07,0.55
4059,Taiko no Tatsujin: Appare Sandaime,PS2,Namco Bandai Games,0,0,0.49,0,0.49
4103,Jeopardy!,PS2,Atari,0.24,0.18,0,0.06,0.48
4271,Jampack Winter 2003 (RP-M),PS2,Sony Computer Entertainment,0.22,0.18,0,0.06,0.46
4472,Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,PS2,Namco Bandai Games,0,0,0.44,0,0.44
4558,Midway Arcade Treasures,XB,Midway Games,0.33,0.08,0,0.01,0.43
4680,Jampack Spring 2004 (RP-T),PS2,Sony Computer Entertainment,0.2,0.16,0,0.05,0.41
4780,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,PS,Sony Computer Entertainment,0.23,0.15,0,0.03,0.4
4939,Jampack Winter 2003 (RP-T),PS2,Sony Computer Entertainment,0.19,0.15,0,0.05,0.39
4952,Chessmaster,PS2,Ubisoft,0.19,0.15,0,0.05,0.39
5281,Momotarou Dentetsu 12,PS2,Hudson Soft,0,0,0.35,0,0.35
5317,Xbox Music Mixer,XB,Microsoft Game Studios,0.26,0.08,0,0.01,0.35
5330,Karaoke Revolution,PS2,Konami Digital Entertainment,0.17,0.13,0,0.04,0.35
5540,Power Rangers: Ninja Storm,GBA,THQ,0.24,0.09,0,0.01,0.33
5732,Jampack: Summer 2003 (RP-M),PS2,Sony Computer Entertainment,0.15,0.12,0,0.04,0.31
6036,Duel Masters: Sempai Legends,GBA,Atari,0.21,0.08,0,0.01,0.29
6233,Pokemon Box: Ruby & Sapphire,GC,Nintendo,0,0,0.27,0.01,0.28
6637,Walt Disney's The Jungle Book: Rhythm N'Groove,PS2,Disney Interactive Studios,0.12,0.1,0,0.03,0.25
6914,My Street,PS2,Sony Computer Entertainment,0.12,0.09,0,0.03,0.24
7149,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,GC,Acclaim Entertainment,0.17,0.04,0,0.01,0.22
7297,American Idol,GBA,Codemasters,0.15,0.06,0,0,0.22
7585,Taiko no Tatsujin: Waku Waku Anime Matsuri,PS2,Namco Bandai Games,0,0,0.2,0,0.2
7852,Jampack: Summer 2003 (RP-T),PS2,Sony Computer Entertainment,0.09,0.07,0,0.02,0.19
8040,Amplitude,PS2,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18
8158,EyeToy: Groove,PS2,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18
8273,Exhibition Volume 02,XB,Microsoft Game Studios,0.13,0.04,0,0.01,0.17
8437,Midway Arcade Treasures,GC,Midway Games,0.13,0.03,0,0,0.17
8568,Intellivision Lives!,PS2,Play It,0.08,0.06,0,0.02,0.16
9857,Ultimate Card Games,GBA,Telegames,0.09,0.03,0,0,0.12
10057,Mega Man Battle Chip Challenge,GBA,Capcom,0.08,0.03,0,0,0.11
10303,Dr. Seuss' The Cat in the Hat,XB,Vivendi Games,0.08,0.02,0,0,0.11
10685,Exhibition Volume 03,XB,Microsoft Game Studios,0.07,0.02,0,0,0.1
11327,Ultimate Brain Games,GBA,Telegames,0.06,0.02,0,0,0.08
11461,Space Channel 5 Special Edition,PS2,Agetec,0.04,0.03,0,0.01,0.08
11865,Archer Maclean's 3D Pool,GBA,Crave Entertainment,0.05,0.02,0,0,0.07
11874,Exhibition Volume 4,XB,Microsoft Game Studios,0.05,0.02,0,0,0.07
12170,Disney's Party,GBA,Hudson Entertainment,0.05,0.02,0,0,0.07
12421,Muppets Party Cruise,PS2,TDK Mediactive,0.03,0.02,0,0.01,0.06
12500,Flipnic: Ultimate Pinball,PS2,Ubisoft,0.03,0.02,0,0.01,0.06
13079,Shrek Super Party,GC,TDK Mediactive,0.04,0.01,0,0,0.05
13440,Activision Anthology,GBA,Activision,0.03,0.01,0,0,0.05
14069,Sega Arcade Gallery,GBA,THQ,0.03,0.01,0,0,0.04
14090,FunkMaster Flex's Digital Hitz Factory,PS2,Jester Interactive,0.02,0.01,0,0,0.04
15184,Muppets Party Cruise,GC,TDK Mediactive,0.02,0,0,0,0.02
