Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
78,FIFA 16,PS4,Electronic Arts,1.11,6.06,0.06,1.26,8.49
315,NBA 2K16,PS4,Take-Two Interactive,2.48,0.65,0.03,0.69,3.85
417,FIFA 16,XOne,Electronic Arts,0.88,2.11,0,0.23,3.23
419,Madden NFL 16,PS4,Electronic Arts,2.33,0.3,0,0.59,3.22
514,FIFA 16,PS3,Electronic Arts,0.4,1.98,0.05,0.42,2.85
646,Madden NFL 16,XOne,Electronic Arts,2.07,0.08,0,0.26,2.4
683,NBA 2K16,XOne,Take-Two Interactive,1.93,0.14,0,0.24,2.32
1065,FIFA 16,X360,Electronic Arts,0.55,1.01,0,0.13,1.69
1675,WWE 2K16,PS4,Take-Two Interactive,0.41,0.6,0,0.19,1.2
2125,Madden NFL 16,X360,Electronic Arts,0.82,0.05,0,0.1,0.98
2141,NBA 2K16,X360,Take-Two Interactive,0.77,0.1,0,0.1,0.97
2273,MLB 15: The Show,PS4,Sony Computer Entertainment,0.67,0.08,0,0.17,0.92
2525,Madden NFL 16,PS3,Electronic Arts,0.56,0.11,0,0.15,0.82
2579,NBA 2K16,PS3,Take-Two Interactive,0.44,0.19,0.03,0.13,0.8
2645,Pro Evolution Soccer 2016,PS4,Konami Digital Entertainment,0.13,0.42,0.13,0.1,0.78
3288,NHL 16,PS4,Electronic Arts,0.35,0.15,0,0.11,0.61
3458,WWE 2K16,XOne,Take-Two Interactive,0.31,0.22,0,0.05,0.58
3485,WWE 2K16,PS3,Take-Two Interactive,0.21,0.27,0,0.09,0.58
3971,WWE 2K16,X360,Take-Two Interactive,0.27,0.19,0,0.04,0.5
4202,NHL 16,XOne,Electronic Arts,0.37,0.05,0,0.05,0.47
4354,Pro Evolution Soccer 2016,PS3,Konami Digital Entertainment,0.08,0.18,0.15,0.05,0.45
4402,Mario Tennis Ultra Smash,WiiU,Nintendo,0.13,0.16,0.13,0.03,0.45
4930,MLB 15: The Show,PS3,Sony Computer Entertainment,0.3,0.01,0,0.07,0.39
7634,Tony Hawk's Pro Skater 5,PS4,Activision,0.09,0.08,0,0.03,0.2
8136,FIFA 16,PC,Electronic Arts,0.04,0.13,0,0.01,0.18
8356,NBA Live 16,PS4,Electronic Arts,0.1,0.04,0,0.03,0.17
8433,NASCAR '15,X360,Deep Silver,0.15,0,0,0.02,0.17
9245,Famista Returns,3DS,Namco Bandai Games,0,0,0.14,0,0.14
9395,Rugby 15,PS3,Bigben Interactive,0.02,0.09,0,0.02,0.13
9570,Pro Evolution Soccer 2016,X360,Konami Digital Entertainment,0.04,0.08,0,0.01,0.13
9756,WRC 5: FIA World Rally Championship,PS3,Bigben Interactive,0.02,0.09,0,0.02,0.12
9918,Don Bradman Cricket 14,PS4,Tru Blu Entertainment,0.01,0.09,0,0.02,0.12
10031,Tony Hawk's Pro Skater 5,XOne,Activision,0.08,0.02,0,0.01,0.11
10312,Rugby 15,PS4,Bigben Interactive,0.03,0.06,0,0.02,0.11
10558,Pro Evolution Soccer 2016,XOne,Konami Digital Entertainment,0.03,0.06,0,0.01,0.1
10612,NBA Live 16,XOne,Electronic Arts,0.08,0.01,0,0.01,0.1
10949,NBA 2K16,PC,Take-Two Interactive,0.02,0.06,0,0.01,0.09
11243,Rugby 15,XOne,Bigben Interactive,0.03,0.05,0,0.01,0.09
11714,WRC 5: FIA World Rally Championship,PSV,Bigben Interactive,0,0.06,0,0.02,0.08
11873,Rugby World Cup 2015,PS3,Ubisoft,0,0.06,0,0.01,0.07
12144,Tony Hawk's Pro Skater 5,X360,Activision,0.06,0,0,0.01,0.07
12308,Rugby 15,PSV,Bigben Interactive,0,0.05,0,0.01,0.06
12728,Rugby World Cup 2015,PS4,Ubisoft,0,0.05,0,0.01,0.06
12784,MX vs. ATV Supercross Encore,PS4,Nordic Games,0,0.05,0,0.01,0.06
12800,Tony Hawk's Pro Skater 5,PS3,Activision,0.04,0,0,0.01,0.06
12802,Handball 16,PS4,Bigben Interactive,0,0.05,0,0.01,0.06
12912,Rugby 15,X360,Bigben Interactive,0,0.05,0,0,0.05
13014,WRC 5: FIA World Rally Championship,PS4,Bigben Interactive,0,0.04,0,0.01,0.05
13301,Handball 16,PS3,Bigben Interactive,0,0.04,0,0.01,0.05
13391,Rugby World Cup 2015,X360,Ubisoft,0,0.04,0,0,0.05
13568,Pro Evolution Soccer 2016,PC,Konami Digital Entertainment,0,0.04,0,0,0.04
13925,Don Bradman Cricket 14,XOne,Tru Blu Entertainment,0,0.04,0,0,0.04
13972,Rugby World Cup 2015,PSV,Ubisoft,0,0.03,0,0.01,0.04
13995,NHL 16,PS3,Electronic Arts,0,0.03,0,0.01,0.04
14082,MLB 15: The Show,PSV,Sony Computer Entertainment,0.03,0,0,0.01,0.04
15156,Rugby World Cup 2015,XOne,Ubisoft,0,0.02,0,0,0.02
15730,MX vs. ATV Supercross Encore,XOne,Nordic Games,0.02,0,0,0,0.02
15799,NHL 16,X360,Electronic Arts,0,0.02,0,0,0.02
15812,WRC 5: FIA World Rally Championship,X360,Bigben Interactive,0,0.02,0,0,0.02
16040,WRC 5: FIA World Rally Championship,XOne,Bigben Interactive,0,0.01,0,0,0.01
16394,Handball 16,X360,Bigben Interactive,0,0.01,0,0,0.01
16462,Rugby World Cup 2015,PC,Ubisoft,0,0.01,0,0,0.01
