Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
61,Just Dance 3,Wii,Ubisoft,6.05,3.15,0,1.07,10.26
660,Kinect: Disneyland Adventures,X360,Microsoft Game Studios,1.73,0.46,0.02,0.18,2.38
832,Dance Central 2,X360,Microsoft Game Studios,1.45,0.42,0.01,0.16,2.04
840,Just Dance 3,X360,Ubisoft,1.47,0.4,0,0.16,2.03
1111,Go Vacation,Wii,Namco Bandai Games,0.48,0.68,0.33,0.16,1.65
1151,Moshi Monsters: Moshling Zoo,DS,Activision,0.4,0.99,0,0.22,1.6
1759,Rocksmith,PS3,Ubisoft,0.52,0.38,0.09,0.17,1.16
1825,Rocksmith,X360,Ubisoft,0.84,0.2,0.01,0.08,1.12
2155,Monster High: Ghoul Spirit,DS,THQ,0.72,0.17,0,0.07,0.96
2195,Wii Play: Motion,Wii,Nintendo,0.24,0.43,0.18,0.09,0.95
2257,Wipeout: In The Zone,X360,Activision,0.87,0,0,0.05,0.92
2361,Michael Jackson: The Experience,X360,Ubisoft,0.62,0.2,0,0.07,0.88
2569,ABBA: You Can Dance,Wii,Ubisoft,0.19,0.5,0,0.11,0.8
2814,Just Dance Wii,Wii,Nintendo,0,0,0.73,0,0.73
3005,Country Dance,Wii,Funbox Media,0.59,0.04,0,0.04,0.68
3131,The Black Eyed Peas Experience,Wii,Ubisoft,0.39,0.2,0,0.06,0.65
3212,Just Dance 3,PS3,Ubisoft,0.33,0.21,0,0.09,0.63
3597,Monster High: Ghoul Spirit,Wii,THQ,0.44,0.08,0,0.04,0.56
3706,Michael Jackson: The Experience,PS3,Ubisoft,0.25,0.2,0,0.08,0.54
3781,Sesame Street: Once Upon A Monster,X360,Warner Bros. Interactive Entertainment,0.39,0.1,0,0.04,0.53
3982,Fortune Street,Wii,Nintendo,0.27,0.04,0.17,0.02,0.5
4235,Country Dance 2,Wii,GameMill Entertainment,0.44,0,0,0.03,0.46
4280,"Barbie: Jet, Set & Style!",DS,THQ,0.37,0.05,0,0.03,0.46
4308,DanceStar Party,PS3,Sony Computer Entertainment,0,0.35,0,0.1,0.46
4488,Just Dance: Summer Party,Wii,Ubisoft,0.41,0,0,0.03,0.44
4724,SpongeBob SquigglePants,Wii,THQ,0.36,0.03,0,0.03,0.41
4743,Disney Princess: Enchanting Storybooks,Wii,THQ,0.26,0.11,0,0.04,0.41
4763,Just Dance Kids 2,X360,Ubisoft,0.29,0.09,0,0.03,0.41
4827,AKB1/48: Idol to Guam de Koishitara...,PSP,Namco Bandai Games,0,0,0.4,0,0.4
4927,Taiko no Tatsujin Wii: Ketteiban,Wii,Namco Bandai Games,0,0,0.39,0,0.39
