Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
295,Tekken Tag Tournament,PS2,Namco Bandai Games,1.68,1.51,0.51,0.35,4.05
359,WWF SmackDown!,PS,THQ,2.01,1.35,0.06,0.16,3.58
424,WWF SmackDown! 2: Know Your Role,PS,THQ,1.76,1.21,0.07,0.16,3.2
1261,WWF No Mercy,N64,THQ,1.2,0.27,0.02,0.02,1.5
2060,Dead or Alive 2,PS2,Tecmo Koei,0.3,0.24,0.38,0.08,1
2451,Street Fighter EX3,PS2,Virgin Interactive,0.32,0.25,0.2,0.08,0.85
2535,Ready 2 Rumble Boxing: Round 2,PS2,Midway Games,0.4,0.31,0,0.1,0.81
3665,Contender 2,PS,3DO,0.31,0.21,0,0.04,0.55
3845,Ready 2 Rumble Boxing: Round 2,PS,Midway Games,0.29,0.2,0,0.03,0.52
4173,Victorious Boxers: Ippo's Road to Glory,PS2,Empire Interactive,0.05,0.04,0.38,0.01,0.47
4773,Knockout Kings 2001,PS,Electronic Arts,0.23,0.15,0,0.03,0.41
4933,Custom Robo V2,N64,Nintendo,0,0,0.34,0.05,0.39
4941,Kengo: Master of Bushido,PS2,Ubisoft,0.16,0.13,0.06,0.04,0.39
6680,Ultimate Fighting Championship,PS,Ubisoft,0.14,0.09,0,0.02,0.25
6873,Ready 2 Rumble Boxing: Round 2,N64,Midway Games,0.19,0.05,0,0,0.24
7225,ECW Hardcore Revolution,N64,Acclaim Entertainment,0.18,0.04,0,0,0.22
7252,Capcom vs. SNK,DC,Virgin Interactive,0,0,0.22,0,0.22
7393,HBO Boxing,PS,Acclaim Entertainment,0.12,0.08,0,0.01,0.21
7453,Mortal Kombat: Special Forces,PS,Midway Games,0.12,0.08,0,0.01,0.21
7570,All Star Pro-Wrestling,PS2,SquareSoft,0,0,0.2,0,0.2
8587,Tom and Jerry in Fists of Furry,N64,Ubisoft,0.13,0.03,0,0,0.16
9095,Marvel vs. Capcom 2: New Age of Heroes,DC,Virgin Interactive,0,0,0.14,0,0.14
9166,Dead or Alive 2,DC,Acclaim Entertainment,0,0,0.14,0,0.14
10001,DOA 2: Dead or Alive 2 Hardcore,PS2,Tecmo Koei,0,0,0.11,0,0.11
10083,The King of Fighters '99,PS,SNK,0,0,0.11,0.01,0.11
10273,Transformers: Beast Wars Transmetals,PS,BAM! Entertainment,0.06,0.04,0,0.01,0.11
11770,Boxing,PS,Midas Interactive Entertainment,0.04,0.03,0,0,0.07
11902,The King of Fighters: Evolution,DC,SNK,0,0,0.07,0,0.07
14004,Fighting Vipers 2,DC,Sega,0,0,0.04,0,0.04
