Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
353,Star Wars: Battlefront,PS2,2004,1.93,1.22,0.03,0.44,3.61
358,Star Wars: Battlefront II,PS2,2005,2.18,1.02,0.03,0.37,3.59
876,Star Wars: Dark Forces,PC,1994,1.09,0.77,0,0.09,1.95
1074,Star Wars Battlefront: Renegade Squadron,PSP,2007,0.9,0.47,0,0.32,1.68
1629,Star Wars: Battlefront II,PSP,2005,1.05,0.06,0.01,0.11,1.23
1887,Star Wars: Bounty Hunter,PS2,2002,0.53,0.42,0,0.14,1.09
2647,Star Wars Battlefront: Elite Squadron,PSP,2009,0.38,0.24,0,0.16,0.78
3667,Star Wars: Dark Forces,PS,1996,0.31,0.21,0,0.04,0.55
3838,Star Wars Battlefront: Elite Squadron,DS,2009,0.44,0.04,0,0.04,0.52
3991,Star Wars: Clone Wars,PS2,2002,0.24,0.19,0,0.06,0.5
5446,Fracture,X360,2008,0.15,0.14,0,0.04,0.33
6500,Star Wars: Bounty Hunter,GC,2002,0.2,0.05,0,0.01,0.26
7613,Star Wars: Battlefront,PC,2004,0.06,0.12,0,0.02,0.2
8188,Star Wars: Battlefront II,PC,2005,0.02,0.13,0,0.03,0.18
8435,Fracture,PS3,2008,0.11,0.04,0,0.02,0.17
9582,Star Wars: Clone Wars,XB,2003,0.1,0.03,0,0,0.13
9651,Armed and Dangerous,XB,2003,0.09,0.03,0,0,0.13
11339,RTX Red Rock,PS2,2003,0.04,0.03,0,0.01,0.08
13040,Star Wars: Republic Commando,PC,2005,0,0.04,0,0.01,0.05
