Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5680,Kingdom Under Fire: The Crusaders,XB,2004,0.24,0.07,0,0.01,0.32
8769,Kingdom Under Fire: Heroes,XB,2005,0.11,0.03,0,0.01,0.15
9835,Mytran Wars,PSP,2009,0.08,0.02,0,0.02,0.12
10008,Warhammer: Battle March,X360,2008,0.09,0.02,0,0.01,0.11
12270,Elite Forces: Unit 77,DS,2009,0.06,0,0,0,0.06
13796,Fritz Chess,PS3,2009,0,0.03,0,0.01,0.04
14673,Warhammer: Mark of Chaos,PC,2006,0,0.02,0,0,0.03
14933,ParaWorld,PC,2006,0,0.02,0,0,0.02
15150,Fritz Chess,Wii,2009,0.02,0.01,0,0,0.02
15191,Fritz Chess,DS,2009,0.02,0,0,0,0.02
