Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
931,LittleBigPlanet 3,PS4,Sony Computer Entertainment,0.64,0.92,0.01,0.29,1.86
953,Kirby: Triple Deluxe,3DS,Nintendo,0.61,0.34,0.79,0.09,1.82
1229,Donkey Kong Country: Tropical Freeze,WiiU,Nintendo,0.73,0.52,0.15,0.12,1.52
1432,Yoshi's New Island,3DS,Nintendo,0.47,0.51,0.28,0.09,1.36
2055,Rayman Legends,PS4,Ubisoft,0.21,0.61,0,0.18,1.01
2760,LittleBigPlanet 3,PS3,Sony Computer Entertainment,0.2,0.43,0.01,0.11,0.75
5411,Rayman Legends,XOne,Ubisoft,0.13,0.18,0,0.03,0.34
7455,Rayman Legends,PSV,Ubisoft,0.03,0.12,0,0.05,0.21
16164,htoL#NiQ: The Firefly Diary,PSV,Nippon Ichi Software,0,0,0.01,0,0.01
16253,Strider (2014),PS3,Capcom,0,0,0.01,0,0.01
