Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
338,MySims,DS,Electronic Arts,1.59,1.61,0.08,0.41,3.69
356,Cooking Mama 2: Dinner With Friends,DS,505 Games,1.61,1.5,0.1,0.39,3.61
492,Cooking Mama: Cook Off,Wii,505 Games,1.43,1.13,0.05,0.3,2.91
504,Imagine: Babyz,DS,Ubisoft,1.3,1.27,0,0.31,2.88
524,Imagine: Fashion Designer,DS,Ubisoft,1.32,1.19,0,0.3,2.81
804,Dance Dance Revolution: Hottest Party,Wii,Konami Digital Entertainment,1.36,0.52,0,0.2,2.08
1082,MySims,Wii,Electronic Arts,0.91,0.55,0.04,0.17,1.68
1287,Imagine: Master Chef,DS,Ubisoft,0.39,0.92,0,0.17,1.47
1482,Petz Wild Animals: Dolphinz,DS,Ubisoft,0.71,0.48,0,0.13,1.33
1575,Final Fantasy IV,DS,Square Enix,0.54,0.05,0.62,0.05,1.26
1633,The Sims 2: Castaway,Wii,Electronic Arts,0.45,0.64,0,0.14,1.23
1856,Petz Dogz 2,DS,Ubisoft,0.47,0.52,0,0.12,1.1
1964,Warhawk,PS3,Sony Computer Entertainment,0.49,0.39,0,0.17,1.06
1982,Imagine: Animal Doctor,DS,Ubisoft,0.45,0.49,0,0.11,1.05
2033,Petz: Catz 2,DS,Ubisoft,0.51,0.4,0,0.11,1.02
2038,Ace Combat 6: Fires of Liberation,X360,Atari,0.69,0.04,0.22,0.06,1.02
2232,Build-A-Bear Workshop,DS,Game Factory,0.85,0.01,0,0.07,0.93
2440,Blazing Angels: Squadrons of WWII,Wii,Ubisoft,0.74,0.04,0,0.06,0.85
2467,Harvest Moon: Tree of Tranquility,Wii,Rising Star Games,0.69,0.03,0.06,0.06,0.84
2581,The Sims 2: Castaway,PSP,Electronic Arts,0.08,0.46,0,0.25,0.8
2614,Dance Dance Revolution SuperNOVA 2,PS2,Konami Digital Entertainment,0.64,0.03,0.02,0.1,0.79
2793,Harvest Moon DS: Island of Happiness,DS,Rising Star Games,0.44,0.01,0.25,0.04,0.74
2795,The Sims 2: Castaway,DS,Electronic Arts,0.63,0.05,0,0.06,0.73
3135,Paws & Claws: Pet Vet,DS,THQ,0.6,0,0,0.05,0.64
3315,SimCity DS,DS,Electronic Arts,0.33,0.03,0.21,0.03,0.61
3441,Petz Dogz 2,Wii,Ubisoft,0.53,0.01,0,0.04,0.58
