Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
310,MotorStorm,PS3,Sony Computer Entertainment,1.53,1.61,0.06,0.67,3.88
634,Need for Speed Carbon: Own the City,PSP,Electronic Arts,0.87,0.98,0,0.59,2.44
1105,Need for Speed Carbon,X360,Electronic Arts,0.76,0.7,0.02,0.18,1.66
1336,Sonic Rivals,PSP,Sega,0.73,0.42,0,0.28,1.44
1416,Ridge Racer 7,PS3,Namco Bandai Games,0.24,0.7,0.16,0.26,1.37
1463,Need for Speed Carbon,PS2,Electronic Arts,1.22,0.05,0.05,0.01,1.34
1527,Need for Speed Carbon,Wii,Electronic Arts,0.46,0.66,0.02,0.15,1.29
1577,Need for Speed Carbon,PS3,Electronic Arts,0.49,0.52,0.03,0.21,1.26
1643,Cars,PSP,THQ,0.72,0.29,0,0.21,1.22
1653,Cars,PS2,THQ,1.01,0.04,0,0.16,1.21
1746,Midnight Club 3: DUB Edition Remix,PS2,Take-Two Interactive,0.97,0.04,0,0.16,1.16
1807,Cars,GBA,THQ,0.81,0.3,0,0.02,1.13
2106,Cars,DS,THQ,0.85,0.05,0,0.08,0.98
2203,Cars,Wii,THQ,0.83,0.04,0,0.07,0.94
2241,Cars,GC,THQ,0.72,0.19,0,0.03,0.93
2269,Sonic Riders,GC,Sega,0.71,0.18,0,0.03,0.92
2348,Monster 4X4: World Circuit,Wii,Ubisoft,0.81,0,0.01,0.07,0.89
2954,MX vs. ATV Unleashed: On the Edge,PSP,THQ,0.64,0,0,0.05,0.69
3002,Tourist Trophy: The Real Riding Simulator,PS2,Sony Computer Entertainment,0.28,0.22,0.11,0.07,0.68
3284,Formula 1: Championship Edition,PS3,Sony Computer Entertainment,0,0.57,0.04,0,0.61
3698,Excite Truck,Wii,Nintendo,0.4,0.03,0.08,0.04,0.54
3828,GT Pro Series,Wii,Ubisoft,0.46,0.01,0.02,0.04,0.52
3934,Burnout Revenge,X360,Electronic Arts,0.42,0.05,0,0.04,0.51
3952,Sonic Riders,PS2,Sega,0.42,0.02,0,0.07,0.5
4200,Need for Speed Carbon,XB,Electronic Arts,0.35,0.1,0,0.02,0.47
4251,ATV Offroad Fury Pro,PSP,Sony Computer Entertainment,0.37,0.04,0,0.05,0.46
4567,Juiced: Eliminator,PSP,THQ,0.11,0.2,0,0.12,0.43
