Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
166,Pokemon Stadium,N64,1999,Nintendo,3.18,1.24,0.94,0.09,5.45
205,Warzone 2100,PS,1999,Eidos Interactive,2.79,1.89,0,0.33,5.01
218,StarCraft II: Wings of Liberty,PC,2010,Activision,2.56,1.68,0,0.59,4.83
268,Warcraft II: Tides of Darkness,PC,1995,Activision,1.7,2.27,0,0.23,4.21
336,Pokémon Trading Card Game,GB,1998,Nintendo,1.49,0.73,1.38,0.1,3.7
512,Command & Conquer: Red Alert,PC,1996,Virgin Interactive,1.37,1.34,0,0.14,2.85
548,Pokémon Stadium 2,N64,2000,Nintendo,1.02,0.36,1.13,0.23,2.73
579,Halo Wars,X360,2009,Microsoft Game Studios,1.53,0.82,0.04,0.24,2.63
649,Theme Hospital,PC,1997,Electronic Arts,2.3,0.1,0,0,2.4
807,Sim Theme Park,PC,1998,Electronic Arts,2.04,0.04,0,0,2.08
808,Warcraft: Orcs & Humans,PC,1994,Activision,0.89,1.08,0,0.11,2.08
814,Yu-Gi-Oh! The Eternal Duelist Soul,GBA,2001,Konami Digital Entertainment,1.64,0.36,0,0.07,2.07
1071,Sid Meier's Civilization V,PC,2010,Take-Two Interactive,0.98,0.52,0,0.19,1.69
1094,StarCraft II: Heart of the Swarm,PC,2013,Activision,0.82,0.65,0,0.19,1.67
1127,Pikmin,GC,2001,Nintendo,0.78,0.25,0.56,0.04,1.63
1145,Yu-Gi-Oh! Duel Monsters,GB,1998,Konami Digital Entertainment,0,0,1.61,0.01,1.61
1207,Command & Conquer: Tiberian Sun,PC,1999,Westwood Studios,1.55,0,0,0,1.55
1208,LEGO Battles: Ninjago,DS,2011,Warner Bros. Interactive Entertainment,1.07,0.36,0,0.12,1.55
1214,Warcraft III: The Frozen Throne,PC,2003,Activision,0.58,0.87,0,0.09,1.54
1322,Anno 2070,PC,2011,Ubisoft,0,1.13,0,0.32,1.45
1423,Pocket Monsters Stadium,N64,1998,Nintendo,0,0,1.37,0,1.37
1465,Command & Conquer: Red Alert 2,PC,2000,Electronic Arts,1.32,0.02,0,0,1.34
1509,LEGO Battles,DS,2009,Warner Bros. Interactive Entertainment,0.81,0.38,0,0.12,1.31
1595,RollerCoaster Tycoon 2,PC,2002,Atari,1.19,0.05,0,0,1.25
1671,Pikmin 2,GC,2004,Nintendo,0.48,0.13,0.56,0.03,1.2
1716,Plants vs. Zombies,DS,2011,Mastertronic,0.95,0.15,0,0.08,1.18
1719,Spore,PC,2008,Electronic Arts,0.03,1.06,0,0.09,1.17
1845,Pikmin 3,WiiU,2013,Nintendo,0.45,0.31,0.29,0.06,1.11
1858,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,GB,1999,Konami Digital Entertainment,0,0,1.1,0,1.1
1884,Empire: Total War,PC,2009,Sega,0.01,0.97,0,0.11,1.09
1952,Worms Armageddon,PS,1999,Microprose,0.18,0.81,0,0.08,1.06
2075,Zoo Tycoon DS,DS,2005,THQ,0.86,0.04,0.01,0.08,1
2135,Fire Emblem,GBA,2003,Nintendo,0.49,0.18,0.29,0.01,0.97
2184,Kessen,PS2,2000,Electronic Arts,0.27,0.21,0.41,0.07,0.95
2280,Tom Clancy's EndWar,X360,2008,Ubisoft,0.58,0.24,0.01,0.09,0.91
2337,Fire Emblem: The Sacred Stones,GBA,2004,Nintendo,0.42,0.16,0.3,0.02,0.89
2338,Pokemon Card GB2: Here Comes Team GR!,GB,2001,Nintendo,0,0,0.89,0,0.89
2370,Metal Gear Ac!d,PSP,2004,Konami Digital Entertainment,0.32,0.26,0.12,0.17,0.88
2485,Battle of Giants: Dinosaurs,DS,2008,Ubisoft,0.38,0.37,0,0.09,0.83
2498,Sid Meier's Civilization Revolution,X360,2008,Take-Two Interactive,0.58,0.17,0,0.07,0.83
2587,Super Robot Taisen α,PS,2000,Banpresto,0,0,0.75,0.05,0.8
2607,Invizimals,PSP,2009,Sony Computer Entertainment,0.17,0.51,0,0.11,0.79
2623,Sid Meier's Civilization Revolution,PS3,2008,Take-Two Interactive,0.49,0.19,0.01,0.1,0.79
2643,Battle Stations,PS,1997,Electronic Arts,0.43,0.29,0,0.05,0.78
2646,Worms: Open Warfare,PSP,2006,THQ,0.11,0.43,0,0.24,0.78
2730,Total War: Rome II,PC,2013,Sega,0.12,0.53,0,0.11,0.76
2815,Full Spectrum Warrior,XB,2004,THQ,0.54,0.16,0,0.03,0.73
2826,XCOM: Enemy Unknown,PC,2012,Take-Two Interactive,0.26,0.36,0,0.1,0.72
2833,SD Gundam G Generation,PS,1998,Namco Bandai Games,0,0,0.67,0.05,0.72
2878,Yu-Gi-Oh! The Falsebound Kingdom,GC,2002,Konami Digital Entertainment,0.49,0.13,0.07,0.02,0.71
