Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8549,Yu-Gi-Oh! 5D's Tag Force 6,PSP,2011,Konami Digital Entertainment,0,0,0.16,0,0.16
8559,Scarface: Money. Power. Respect.,PSP,2006,Vivendi Games,0.15,0,0,0.01,0.16
8569,Field Commander,PSP,2006,Sony Online Entertainment,0.14,0,0,0.01,0.16
8576,Our House,DS,2009,Majesco Entertainment,0.15,0,0,0.01,0.16
8590,Starcraft 64,N64,2000,Nintendo,0.13,0.03,0,0,0.16
8638,Yu-Gi-Oh! 5D's: Duel Transer,Wii,2010,Konami Digital Entertainment,0.11,0.02,0.02,0.01,0.16
8670,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,2008,Namco Bandai Games,0,0,0.16,0,0.16
8673,Angry Birds Star Wars,XOne,2013,Activision,0.11,0.04,0,0.01,0.16
8744,Stormrise,X360,2009,Sega,0.11,0.03,0,0.01,0.15
8769,Kingdom Under Fire: Heroes,XB,2005,Deep Silver,0.11,0.03,0,0.01,0.15
8781,Heroes of Mana,DS,2007,Square Enix,0.08,0.01,0.05,0.01,0.15
8791,Kidou Senkan Nadesico,SAT,1997,Sega,0,0,0.15,0,0.15
8889,Chessmaster II,PS,1998,Mindscape,0.08,0.06,0,0.01,0.15
8942,Mobile Suit Gundam: Perfect One Year War,PS,1997,Namco Bandai Games,0,0,0.14,0.01,0.15
8986,Making History: The Great War,Wii,2010,Namco Bandai Games,0,0,0.15,0,0.15
9016,Shining Force CD,SCD,1994,Sega,0,0,0.14,0,0.14
9057,Age of Empires: Collector's Edition,PC,2000,Ubisoft,0.02,0.1,0,0.02,0.14
9060,Front Mission Alternative,PS,1997,SquareSoft,0,0,0.13,0.01,0.14
9127,Project V6,PS,1998,General Entertainment,0,0,0.13,0.01,0.14
9140,Lord of the Rings: Tactics,PSP,2005,Electronic Arts,0.11,0.02,0,0.02,0.14
9144,Kidou Senshi Gundam: Shin Gihren no Yabou,PSP,2011,Namco Bandai Games,0,0,0.14,0,0.14
9190,Sid Meier's Pirates!,XB,2005,Take-Two Interactive,0.11,0.03,0,0.01,0.14
9218,Ninjatown,DS,2008,SouthPeak Games,0.12,0,0,0.01,0.14
9277,Houshinengi,PS,1998,Tecmo Koei,0,0,0.13,0.01,0.14
9282,Yu-Gi-Oh! GX: Tag Force,PSP,2006,Konami Digital Entertainment,0.09,0.03,0,0.02,0.14
9300,Kamen Rider Battle: Ganbaride,DS,2010,Namco Bandai Games,0,0,0.14,0,0.14
9325,Gladius,XB,2003,Activision,0.1,0.03,0,0,0.14
9338,Nobunaga no Yabou: Tendou,PS3,2010,Tecmo Koei,0,0,0.13,0,0.13
9367,Sentou Kokka Air Land Battle,PS,1995,Sony Computer Entertainment,0,0,0.13,0.01,0.13
9414,Shining Force III,SAT,1997,Sega,0,0,0.13,0,0.13
9434,The Unholy War,PS,1998,Eidos Interactive,0.07,0.05,0,0.01,0.13
9462,Romance of the Three Kingdoms IV: Wall of Fire,PS,1995,Tecmo Koei,0.05,0.03,0.04,0.01,0.13
9490,The History Channel: Great Battles - Medieval,X360,2010,Slitherine Software,0.08,0.04,0,0.01,0.13
9501,RollerCoaster Tycoon,XB,2003,Atari,0.1,0.03,0,0,0.13
9518,Warcraft III: Reign of Chaos,PC,2002,Vivendi Games,0.03,0.08,0,0.02,0.13
9589,Nobunaga no Yabou: Ranseiki,PS2,2002,Tecmo Koei,0,0,0.13,0,0.13
9631,Little Battlers eXperience: Wars,3DS,2013,Level 5,0,0,0.13,0,0.13
9638,The Stronghold Collection,PC,2009,Take-Two Interactive,0.03,0.08,0,0.02,0.13
9683,Worms 3D,PS2,2003,Sega,0.06,0.05,0,0.02,0.12
9687,Star Trek: Conquest,Wii,2007,Bethesda Softworks,0.11,0.01,0,0.01,0.12
9718,Magic: The Gathering - Battlemage,PS,1997,Acclaim Entertainment,0.07,0.05,0,0.01,0.12
9726,Angry Birds Star Wars,PSV,2013,Activision,0.05,0.04,0,0.03,0.12
9744,Record of Agarest War Zero,PS3,N/A,Ghostlight,0.09,0,0.03,0.01,0.12
9751,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,N/A,N/A,0,0,0.12,0,0.12
9753,San Goku Shi V,SAT,1996,Tecmo Koei,0,0,0.12,0,0.12
9781,Making History: The Great War,PSP,2010,Namco Bandai Games,0,0,0.12,0,0.12
9807,McDROID,Wii,2011,Namco Bandai Games,0,0,0.12,0,0.12
9835,Mytran Wars,PSP,2009,Deep Silver,0.08,0.02,0,0.02,0.12
9847,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,DS,2010,Namco Bandai Games,0,0,0.12,0,0.12
9855,PixelJunk Monsters Deluxe,PSP,2010,Sony Computer Entertainment,0.11,0,0,0.01,0.12
