Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10952,Black & White 2,PC,2005,Electronic Arts,0.01,0.07,0,0.01,0.09
10961,Return Fire,PS,1996,Time Warner Interactive,0.05,0.03,0,0.01,0.09
10962,Lock's Quest,DS,2008,THQ,0.08,0,0,0.01,0.09
10985,Romance of the Three Kingdoms X,PS2,2005,Tecmo Koei,0.04,0.03,0,0.01,0.09
10986,Brigandine: The Legend of Forsena,PS,1998,Atlus,0.05,0.03,0,0.01,0.09
11063,Super Robot Taisen MX Portable,PSP,2005,Banpresto,0,0,0.09,0,0.09
11070,Supreme Commander,X360,2008,505 Games,0.07,0.01,0,0.01,0.09
11097,Zoids Assault,X360,2007,Takara Tomy,0.08,0,0,0.01,0.09
11108,Bakugan: Rise of the Resistance,DS,2011,Activision,0.06,0.02,0,0.01,0.09
11131,Romance of the Three Kingdoms XII,PS3,2012,Tecmo Koei,0,0,0.09,0,0.09
11137,Nobunaga's Ambition: Iron Triangle,PS2,2006,Tecmo Koei,0.04,0.03,0,0.01,0.09
11148,RollerCoaster Tycoon 3: Platinum,PC,2005,Atari,0.01,0.06,0,0.01,0.09
11149,Age of Mythology,PC,2002,Microsoft Game Studios,0.02,0.06,0,0.01,0.09
11160,Star Wars: Empire at War,PC,2006,LucasArts,0.01,0.06,0,0.02,0.09
11214,Might & Magic Heroes VII,PC,2015,Ubisoft,0,0.08,0,0,0.09
11219,Theme Hospital,PS,1998,Electronic Arts,0.03,0.02,0.03,0.01,0.09
11225,ChuChu Rocket!,GBA,2001,Atari,0.06,0.02,0,0,0.09
11250,MetropolisMania,PS2,2001,Natsume,0.04,0.03,0,0.01,0.09
11262,Ultimate Card Games DS,DS,2008,Telegames,0.08,0,0,0.01,0.08
11319,Onimusha Tactics,GBA,2003,Capcom,0.06,0.02,0,0,0.08
11338,Aliens versus Predator: Extinction,XB,2003,Electronic Arts,0.06,0.02,0,0,0.08
11362,Worms: Open Warfare,DS,2006,THQ,0.05,0.03,0,0.01,0.08
11430,Nobunaga's Ambition: Rise to Power,PS2,2004,Tecmo Koei,0,0,0.08,0,0.08
11438,Worms: A Space Oddity,Wii,2008,THQ,0.06,0.02,0,0.01,0.08
11464,Black/Matrix,SAT,1998,NEC Interchannel,0,0,0.08,0,0.08
11487,"Warhammer 40,000: Dawn of War II - Retribution",PC,2011,THQ,0,0.06,0,0.02,0.08
11501,Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama,PSP,2011,Acquire,0,0,0.08,0,0.08
11511,Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars,GBA,2004,Nintendo,0,0,0.08,0,0.08
11520,Goblin Commander: Unleash the Horde,XB,2003,Jaleco,0.06,0.02,0,0,0.08
11599,FabStyle,DS,2011,Tecmo Koei,0,0,0.08,0,0.08
11621,GOTHA: Ismailia Seneki,SAT,1995,Sega,0,0,0.08,0,0.08
11673,Dragon Force II: Kamisarishi Daichi ni,SAT,1998,Sega,0,0,0.08,0,0.08
11679,Quo Vadis,SAT,1995,Glams,0,0,0.08,0,0.08
11680,The Lord of the Rings: The Battle for Middle-Earth,PC,2004,Electronic Arts,0.01,0.06,0,0.01,0.08
11694,Stella Deus: The Gate of Eternity,PS2,2004,505 Games,0.04,0.03,0,0.01,0.08
11701,P.T.O. IV: Pacific Theater of Operations,PS2,2002,Tecmo Koei,0.04,0.03,0,0.01,0.08
11705,Tears to Tiara: Garland of the Earth,PS3,2008,Aqua Plus,0,0,0.08,0,0.08
11779,Gladius,GC,2003,Activision,0.06,0.01,0,0,0.07
11822,Kessen III,PS2,2004,Tecmo Koei,0.04,0.03,0,0.01,0.07
11830,Wrath Unleashed,PS2,2004,LucasArts,0.04,0.03,0,0.01,0.07
11833,Commandos 2: Men of Courage,XB,2002,Eidos Interactive,0.05,0.02,0,0,0.07
11852,SD Gundam: Gashapon Wars,GC,2005,Namco Bandai Games,0,0,0.07,0,0.07
11856,Romance of the Three Kingdoms XI,PS2,2007,Tecmo Koei,0,0,0.07,0,0.07
11886,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PS2,2009,Namco Bandai Games,0,0,0.07,0,0.07
11888,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PSP,2009,Namco Bandai Games,0,0,0.07,0,0.07
11889,Elements of Destruction,DS,2007,THQ,0.07,0,0,0.01,0.07
11896,Robocalypse,DS,2008,Tecmo Koei,0.07,0,0,0,0.07
11948,Romance of the Three Kingdoms IX,PS2,2003,Tecmo Koei,0.03,0.03,0,0.01,0.07
11960,Vanguard Bandits,PS,1998,Human Entertainment,0.04,0.03,0,0,0.07
11984,Battlezone: Rise of the Black Dogs,N64,2000,Crave Entertainment,0.06,0.01,0,0,0.07
