Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7375,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,DS,2011,Konami Digital Entertainment,0.1,0.03,0.07,0.01,0.21
7399,Front Mission 5: Scars of the War,PS2,2005,Square Enix,0,0,0.21,0,0.21
7408,Valkyria Chronicles III: Unrecorded Chronicles,PSP,N/A,Sega,0,0,0.21,0,0.21
7452,Super Robot Taisen K,DS,2009,Namco Bandai Games,0,0,0.21,0,0.21
7497,Thrillville,PSP,2006,Atari,0.18,0,0,0.02,0.2
7498,Battle of Giants: Dinosaurs Strike,Wii,2010,Ubisoft,0.15,0.04,0,0.02,0.2
7507,Trade & Battle: Card Hero,GB,2000,Nintendo,0,0,0.2,0,0.2
7514,SD Gundam GNext,SNES,1995,Namco Bandai Games,0,0,0.2,0,0.2
7524,Suikoden Tactics,PS2,2005,Konami Digital Entertainment,0.06,0.05,0.07,0.02,0.2
7550,State of Decay,XOne,2015,Microsoft Game Studios,0.14,0.05,0,0.02,0.2
7554,Langrisser III,SAT,1996,NCS,0,0,0.2,0,0.2
7566,XCOM 2,PC,2016,Take-Two Interactive,0.09,0.1,0,0.02,0.2
7593,Angry Birds Star Wars,PS4,2013,Activision,0.1,0.08,0,0.03,0.2
7625,Super Robot Taisen 64,N64,1999,Banpresto,0,0,0.2,0,0.2
7639,Nobunaga no Yabou: Reppuuden,PS,1999,Tecmo Koei,0,0,0.19,0.01,0.2
7643,Total War: Shogun 2 - Fall of the Samurai,PC,2012,Sega,0.07,0.1,0,0.03,0.2
7669,Gladius,PS2,2003,Activision,0.1,0.08,0,0.03,0.2
7678,Sid Meier's Pirates!,PSP,2007,Take-Two Interactive,0.16,0.01,0,0.02,0.2
7796,Super Robot Taisen: Scramble Commander,PS2,2003,Banpresto,0,0,0.19,0,0.19
7800,Supreme Commander 2,PC,2010,Square Enix,0,0.15,0,0.04,0.19
7820,Aliens versus Predator: Extinction,PS2,2003,Electronic Arts,0.09,0.07,0,0.02,0.19
7821,Plants vs. Zombies,PS3,2011,PopCap Games,0.18,0,0,0.01,0.19
7829,Allied General,PS,1996,SSI,0.11,0.07,0,0.01,0.19
7879,Warhammer: Shadow of the Horned Rat,PS,1996,Mindscape,0.11,0.07,0,0.01,0.19
7909,Princess Maker: Yumemiru Yosei,PS,1997,Sony Computer Entertainment,0,0,0.18,0.01,0.19
7912,Shining Force II,GEN,1993,Sega,0,0,0.19,0,0.19
7934,Nobunaga no Yabou: Souzou,PS3,2013,Tecmo Koei,0,0,0.19,0,0.19
7963,Robin Hood: Defender of the Crown,PS2,2003,Capcom,0.09,0.07,0,0.02,0.19
7964,SD Gundam GX,SNES,1994,Namco Bandai Games,0,0,0.19,0,0.19
8028,Super Robot Taisen J,GBA,2005,Banpresto,0,0,0.18,0,0.18
8039,GameBoy Wars,GB,1991,Nintendo,0,0,0.18,0,0.18
8042,Company of Heroes: Anthology,PC,2009,THQ,0,0.15,0,0.04,0.18
8059,Metal Gear Ac!d 2,PSP,2005,Konami Digital Entertainment,0.11,0.01,0.05,0.01,0.18
8087,Battle Commander: Hachibushu Shura no Heihou,SNES,1991,Banpresto,0,0,0.18,0,0.18
8139,Commandos 2: Men of Courage,PS2,2002,Eidos Interactive,0.09,0.07,0,0.02,0.18
8168,Kidou Senshi Gundam: Senjou no Kizuna Portable,PSP,2009,Namco Bandai Games,0,0,0.18,0,0.18
8170,Super Robot Taisen A Portable,PSP,2008,Namco Bandai Games,0,0,0.18,0,0.18
8215,Stormrise,PS3,2009,Sega,0.13,0.02,0,0.02,0.17
8247,Super Robot Taisen L,DS,2010,Namco Bandai Games,0,0,0.17,0,0.17
8283,Space Battleship Yamato: Harukanaru Hoshi Iscandar,PS,1999,Namco Bandai Games,0,0,0.16,0.01,0.17
8290,Goblin Commander: Unleash the Horde,PS2,2003,Jaleco,0.08,0.07,0,0.02,0.17
8296,Age of Empires III: Complete Collection,PC,2009,Microsoft Game Studios,0.01,0.12,0,0.03,0.17
8308,Super Robot Taisen Compact 2 Dai-1-Bu,WS,2000,Namco Bandai Games,0,0,0.17,0,0.17
8352,Sid Meier's Civilization IV,PC,2005,Take-Two Interactive,0.02,0.12,0,0.03,0.17
8423,Nobunaga no Yabou: Tenshoki,SNES,1996,Tecmo Koei,0,0,0.17,0,0.17
8463,Thrillville: Off the Rails,X360,2007,LucasArts,0.13,0.02,0,0.01,0.16
8467,Sid Meier's Pirates!,Wii,2010,Take-Two Interactive,0.13,0.02,0,0.01,0.16
8505,Stronghold 3,PC,2011,N/A,0.06,0.1,0,0,0.16
8522,San Goku Shi Taisen DS,DS,2007,Sega,0,0,0.16,0,0.16
8525,Magic: The Gathering - Battlegrounds,XB,2003,Atari,0.12,0.03,0,0.01,0.16
