Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9856,Tom Clancy's EndWar,PSP,2008,Ubisoft,0.1,0.01,0,0.01,0.12
9897,Battles of Prince of Persia,DS,2005,Ubisoft,0.1,0.01,0,0.01,0.12
9922,SD Gundam G Generation-F.I.F,PS,2001,Namco Bandai Games,0,0,0.11,0.01,0.12
9980,Sengoku Cyber: Fujimaru Jigokuhen,PS,1995,Sony Computer Entertainment,0,0,0.11,0.01,0.12
10006,Nobunaga no Yabou: Tenshoki,SAT,1995,Tecmo Koei,0,0,0.11,0,0.11
10007,Stronghold,PC,2001,Gathering of Developers,0,0.09,0,0.02,0.11
10008,Warhammer: Battle March,X360,2008,Deep Silver,0.09,0.02,0,0.01,0.11
10047,Star Trek: Conquest,PS2,N/A,Bethesda Softworks,0.06,0.04,0,0.01,0.11
10058,Desktop Tower Defense,DS,2009,THQ,0.11,0,0,0.01,0.11
10066,Ring of Red,PS2,2000,Konami Digital Entertainment,0.06,0.04,0,0.01,0.11
10102,Stronghold Kingdoms,PC,2011,DTP Entertainment,0,0.1,0,0.02,0.11
10134,Yu Yu Hakusho: Tournament Tactics,GBA,2004,Atari,0.08,0.03,0,0,0.11
10145,Kousoku Card Battle: Card Hero,DS,2007,Nintendo,0,0,0.11,0,0.11
10162,Army Men: RTS,PS2,2002,3DO,0.05,0.04,0,0.01,0.11
10180,Worms Forts: Under Siege,PS2,2004,Acclaim Entertainment,0.05,0.04,0,0.01,0.11
10281,Dynasty Tactics 2,PS2,2003,Tecmo Koei,0.05,0.04,0,0.01,0.11
10313,Langrisser IV,SAT,1997,NCS,0,0,0.11,0,0.11
10327,Railroad Tycoon II,PS,1999,PopTop Software,0.06,0.04,0,0.01,0.11
10328,Angry Birds Star Wars,WiiU,2013,Activision,0.06,0.04,0,0.01,0.11
10380,Carnage Heart,PS,1995,Sony Computer Entertainment,0.01,0.01,0.09,0.01,0.11
10394,Digimon Digital Card Battle,PS,1999,Namco Bandai Games,0.06,0.04,0,0.01,0.11
10401,Yuusha no Kuse ni Namaikida Or 3D,PSP,2010,Sony Computer Entertainment,0,0,0.11,0,0.11
10438,Thrillville: Off the Rails,PSP,2007,LucasArts,0.09,0,0,0.01,0.1
10489,Rome: Total War,PC,2004,Activision,0,0.08,0,0.02,0.1
10513,Vandal Hearts II,PS,1999,Konami Digital Entertainment,0.06,0.04,0,0.01,0.1
10524,Culdcept DS,DS,2008,Sega,0,0,0.1,0,0.1
10530,Weiss Schwarz Portable,PSP,2011,Namco Bandai Games,0,0,0.1,0,0.1
10532,Dungeons & Dragons Tactics,PSP,2007,Atari,0.09,0,0,0.01,0.1
10535,Dora & Kai-Lan's Pet Shelter,DS,2011,Take-Two Interactive,0.08,0.01,0,0.01,0.1
10550,Creeper World 3: Arc Eternal,Wii,2009,Namco Bandai Games,0,0,0.1,0,0.1
10593,Total War: WARHAMMER,PC,2016,Sega,0,0.1,0,0.01,0.1
10630,Record of Agarest War Zero,X360,2010,Compile Heart,0.09,0,0,0.01,0.1
10631,L'Aigle de Guerre,GBA,2001,Nintendo,0,0,0.1,0,0.1
10658,LEGO Rock Raiders,PS,1999,LEGO Media,0.06,0.04,0,0.01,0.1
10693,Age of Empires II: The Age of Kings,PC,1999,Microsoft Game Studios,0.01,0.08,0,0.02,0.1
10694,"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,2010,THQ,0.08,0.01,0,0.01,0.1
10795,Glory Days 2,DS,2007,Ghostlight,0.08,0,0,0.01,0.1
10802,Populous DS,DS,2008,Rising Star Games,0.07,0,0.02,0.01,0.1
10811,SNK vs. Capcom Card Fighters DS,DS,2006,Ignition Entertainment,0.09,0,0,0.01,0.1
10824,Neo Atlas,PS,1998,ArtDink,0,0,0.09,0.01,0.09
10841,Dungeons,PC,2011,Kalypso Media,0.07,0.02,0,0.01,0.09
10848,Medieval II: Total War,PC,2006,Sega,0,0.08,0,0.02,0.09
10855,Langrisser V: The End of Legend,SAT,1998,NCS,0,0,0.09,0,0.09
10860,Populous: The Beginning,PS,1998,Electronic Arts,0.05,0.04,0,0.01,0.09
10862,Chess,PS,2001,Success,0.05,0.04,0,0.01,0.09
10872,Wordmaster,DS,2008,Zoo Digital Publishing,0.09,0,0,0.01,0.09
10877,X-COM: UFO Defense,PS,1995,Microprose,0.05,0.04,0,0.01,0.09
10924,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),PS2,2007,Konami Digital Entertainment,0.05,0.04,0,0.01,0.09
10935,Star Wars: Empire at War - Gold Pack,PC,2007,LucasArts,0.01,0.06,0,0.01,0.09
10946,Tom Clancy's EndWar,DS,2008,Ubisoft,0.08,0.01,0,0.01,0.09
