Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1637,Intelligent Qube,PS,Sony Computer Entertainment,0.13,0.07,1,0.02,1.22
1782,Puyo Puyo Sun Ketteiban,PS,Compile,0,0,1.07,0.07,1.15
2003,Bomberman 64,N64,Hudson Soft,0.5,0.2,0.31,0.03,1.04
3359,Puyo Puyo Sun,SAT,Compile,0,0,0.6,0,0.6
5208,Tetrisphere,N64,Nintendo,0.29,0.06,0,0,0.36
5601,Bust-A-Move '99,PS,Acclaim Entertainment,0.18,0.12,0,0.02,0.32
5898,Super Bomberman 5,SNES,Hudson Soft,0,0,0.3,0,0.3
7264,Kirby's Star Stacker,GB,Nintendo,0,0,0.22,0,0.22
7619,Magical Tetris Challenge,N64,Activision,0.13,0.02,0.05,0,0.2
7864,Puyo Puyo Sun 64,N64,Compile,0,0,0.16,0.03,0.19
9949,Hanagumi Taisen Columns,SAT,Sega,0,0,0.12,0,0.12
11477,Bust-A-Move 2 Arcade Edition,N64,Acclaim Entertainment,0.06,0.02,0,0,0.08
11755,Buster Bros. Collection,PS,Capcom,0.04,0.03,0,0,0.07
15518,Puzzle Star Sweep,PS,Midas Interactive Entertainment,0.01,0.01,0,0,0.02
