Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
190,Mario & Sonic at the Olympic Games,DS,Sega,1.64,2.48,0.44,0.58,5.14
497,Sega Superstars Tennis,X360,Sega,1.75,0.86,0,0.28,2.9
590,FIFA Soccer 09,PS3,Electronic Arts,0.48,1.63,0.04,0.43,2.59
606,Deca Sports,Wii,Konami Digital Entertainment,1.13,0.87,0.29,0.25,2.54
607,Madden NFL 09,X360,Electronic Arts,2.21,0.12,0,0.2,2.54
615,PES 2009: Pro Evolution Soccer,PS2,Konami Digital Entertainment,0.13,0.07,0.26,2.05,2.5
679,My Fitness Coach,Wii,Ubisoft,1.2,0.9,0,0.24,2.34
703,FIFA Soccer 09,PS2,Electronic Arts,0.38,0.07,0.01,1.82,2.28
781,PES 2009: Pro Evolution Soccer,PS3,Konami Digital Entertainment,0.11,1.34,0.4,0.26,2.11
879,FIFA Soccer 09,X360,Electronic Arts,0.49,1.26,0.01,0.18,1.94
894,Mario Super Sluggers,Wii,Nintendo,1.51,0,0.29,0.12,1.93
912,Madden NFL 09,PS3,Electronic Arts,1.56,0.15,0,0.18,1.89
1053,We Ski,Wii,Namco Bandai Games,0.99,0.42,0.14,0.15,1.7
1084,Shaun White Snowboarding: Road Trip,Wii,Ubisoft,0.94,0.57,0,0.17,1.67
1086,Big Beach Sports,Wii,THQ,0.45,1.02,0,0.2,1.67
1171,Carnival Games: Mini Golf,Wii,Take-Two Interactive,0.87,0.56,0,0.15,1.58
1200,Active Life: Outdoor Challenge,Wii,Atari,0.79,0.44,0.19,0.14,1.55
1271,Madden NFL 09,PS2,Electronic Arts,1.22,0,0,0.27,1.49
1351,Tiger Woods PGA Tour 09 All-Play,Wii,Electronic Arts,0.81,0.48,0,0.14,1.43
1440,FIFA Soccer 09,PSP,Electronic Arts,0.23,0.73,0.02,0.37,1.35
1513,Gold's Gym: Cardio Workout,Wii,Ubisoft,1.11,0.04,0.06,0.09,1.31
1559,NBA 2K9,X360,Take-Two Interactive,1,0.16,0,0.11,1.27
