Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
386,Tekken 4,PS2,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44
451,Dragon Ball Z: Budokai,PS2,Atari,2.17,0.28,0.55,0.08,3.09
519,WWE SmackDown! vs. Raw,PS2,THQ,1.32,1.08,0.04,0.39,2.83
620,Mortal Kombat: Deadly Alliance,PS2,Midway Games,1.81,0.52,0,0.15,2.49
962,Virtua Fighter 4,PS2,Sega,0.78,0.44,0.56,0.04,1.81
2169,Mortal Kombat: Deadly Alliance,XB,Midway Games,0.77,0.15,0,0.04,0.96
2418,Rocky,PS2,Rage Software,0.42,0.33,0,0.11,0.86
2719,Marvel vs. Capcom 2: New Age of Heroes,PS2,Capcom,0.31,0.24,0.13,0.08,0.76
2872,Godzilla: Destroy All Monsters Melee,GC,Atari,0.55,0.14,0,0.02,0.71
3367,From TV Animation One Piece: Grand Battle 2,PS,Namco Bandai Games,0,0,0.56,0.04,0.6
3641,WWF Raw,XB,THQ,0.4,0.13,0,0.02,0.55
4033,WWE Wrestlemania X8,GC,THQ,0.38,0.1,0,0.01,0.49
4156,X-Men: Next Dimension,PS2,Activision,0.23,0.18,0,0.06,0.47
4751,Mortal Kombat: Deadly Alliance,GC,Midway Games,0.31,0.08,0,0.01,0.41
5322,Guilty Gear X2,PS2,Sammy Corporation,0.09,0.07,0.16,0.02,0.35
5491,Legends of Wrestling II,PS2,Acclaim Entertainment,0.16,0.13,0,0.04,0.33
5650,Ultimate Fighting Championship: Throwdown,PS2,Ubisoft,0.16,0.12,0,0.04,0.32
5813,Bruce Lee: Quest of the Dragon,XB,Universal Interactive,0.23,0.07,0,0.01,0.31
6007,From TV Animation One Piece: Treasure Battle!,GC,Namco Bandai Games,0,0,0.28,0.01,0.29
6160,Godzilla: Domination!,GBA,Atari,0.2,0.07,0,0.01,0.28
6333,WWE Road to WrestleMania X8,GBA,THQ,0.19,0.07,0,0,0.27
6501,Tom and Jerry in War of the Whiskers,PS2,Ubisoft,0.13,0.1,0,0.03,0.26
7719,UFC: Tapout,XB,Crave Entertainment,0.14,0.05,0,0.01,0.2
8066,Bloody Roar: Primal Fury,GC,Activision,0.14,0.04,0,0,0.18
8872,Rocky,XB,Rage Software,0.11,0.03,0,0.01,0.15
8904,Street Fighter Alpha 3,GBA,Capcom,0.11,0.04,0,0,0.15
9001,Barbarian,PS2,Titus,0.07,0.06,0,0.02,0.14
9220,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,GC,Namco Bandai Games,0.04,0.01,0.08,0,0.14
9261,Marvel vs. Capcom 2: New Age of Heroes,XB,Capcom,0.09,0.03,0.01,0,0.14
9326,Legends of Wrestling,XB,Acclaim Entertainment,0.1,0.03,0,0,0.14
9560,Legends of Wrestling,GC,Acclaim Entertainment,0.1,0.03,0,0,0.13
9614,X-Men: Next Dimension,GC,Activision,0.1,0.03,0,0,0.13
9649,Legends of Wrestling II,XB,Acclaim Entertainment,0.09,0.03,0,0,0.13
9903,Legends of Wrestling II,GC,Acclaim Entertainment,0.09,0.02,0,0,0.12
9935,King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,Spike,0,0,0.12,0,0.12
10127,InuYasha: A Feudal Fairy Tale,PS,Namco Bandai Games,0,0,0.1,0.01,0.11
10152,Capcom vs. SNK 2 EO,GC,Capcom,0.09,0.02,0,0,0.11
10257,X-Men: Next Dimension,XB,Activision,0.08,0.02,0,0,0.11
10557,E·O·E: Eve of Extinction,PS2,Eidos Interactive,0.04,0.03,0.02,0.01,0.1
10779,Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,Banpresto,0.05,0.02,0.03,0,0.1
10845,Rocky,GC,Rage Software,0.07,0.02,0,0,0.09
11506,The King of Fighters EX2: Howling Blood,GBA,Marvelous Interactive,0.06,0.02,0,0,0.08
11624,Ultimate Fighting Championship: Throwdown,GC,Ubisoft,0.06,0.02,0,0,0.08
12088,Fighter Maker 2,PS2,Enterbrain,0.03,0.03,0,0.01,0.07
12143,Legends of Wrestling II,GBA,Acclaim Entertainment,0.05,0.02,0,0,0.07
12550,Guilty Gear X: Advance Edition,GBA,Sammy Corporation,0.04,0.02,0,0,0.06
12899,Samurai Deeper Kyo,PS,Namco Bandai Games,0,0,0.05,0,0.05
13096,Rave Master,GC,Konami Digital Entertainment,0,0,0.05,0,0.05
13307,Punch King,GBA,Acclaim Entertainment,0.03,0.01,0,0,0.05
13312,Kakuto Chojin,XB,Microsoft Game Studios,0.04,0.01,0,0,0.05
13516,The King of Fighters 2000,PS2,Playmore,0,0,0.04,0,0.04
14636,Hajime no Ippo: The Fighting,GBA,ESP,0,0,0.03,0,0.03
16199,Rave Master: Special Attack Force!,GBA,Konami Digital Entertainment,0.01,0,0,0,0.01
16566,Mortal Kombat: Deadly Alliance,GBA,Midway Games,0.01,0,0,0,0.01
