Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
158,Super Smash Bros.,N64,Nintendo,2.95,0.6,1.97,0.04,5.55
1281,WWF WrestleMania 2000,N64,THQ,1.2,0.25,0.02,0.02,1.48
1377,Knockout Kings 2000,PS,Electronic Arts,1.02,0.34,0,0.05,1.41
2260,Knockout Kings 2000,N64,Electronic Arts,0.63,0.27,0,0.02,0.92
2611,WCW Mayhem,N64,Electronic Arts,0.63,0.15,0,0.01,0.79
2641,Marvel vs. Capcom: Clash of Super Heroes,PS,Capcom,0.43,0.3,0,0.05,0.78
2886,WWF Attitude,N64,Acclaim Entertainment,0.57,0.13,0,0.01,0.71
4105,ECW Hardcore Revolution,PS,Acclaim Entertainment,0.27,0.18,0,0.03,0.48
4290,Bloody Roar II,PS,Virgin Interactive,0.25,0.17,0,0.03,0.46
5359,SoulCalibur,DC,Namco Bandai Games,0,0,0.34,0,0.34
6027,Xena: Warrior Princess - The Talisman of Fate,N64,Titus,0.23,0.06,0,0,0.29
7830,Fire ProWrestling G,PS,Human Entertainment,0,0,0.18,0.01,0.19
9700,Zen-Nippon Pro Wrestling: Ouja no Kon,PS,Human Entertainment,0,0,0.12,0.01,0.12
10045,BoomBots,PS,SouthPeak Games,0.06,0.04,0,0.01,0.11
10126,ECW Anarchy Rulz,PS,Acclaim Entertainment,0.06,0.04,0,0.01,0.11
10527,The King of Fighters: Dream Match 1999,DC,SNK,0,0,0.1,0,0.1
10644,Gekido,PS,Infogrames,0.06,0.04,0,0.01,0.1
10655,Marvel vs. Capcom: Clash of Super Heroes,DC,Capcom,0,0,0.1,0,0.1
11303,The King of Fighters '98: Dream Match Never Ends,PS,SNK Playmore,0.05,0.03,0,0.01,0.08
12936,Fatal Fury: Wild Ambition,PS,SNK Playmore,0.03,0.02,0,0,0.05
13117,Fighter Destiny 2,N64,Imagineer,0.04,0.01,0,0,0.05
15163,Jojo's Bizarre Adventure,PS,Virgin Interactive,0.01,0.01,0,0,0.02
16196,K-1 Grand Prix,PS,Jaleco,0.01,0.01,0,0,0.01
16509,Samurai Shodown: Warrios Rage,PS,SNK,0.01,0,0,0,0.01
