Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
163,Super Mario Advance,GBA,Nintendo,3.14,1.24,0.91,0.2,5.49
165,Super Mario World,GBA,Nintendo,3.21,1.11,0.95,0.2,5.46
168,Crash Bandicoot: The Wrath of Cortex,PS2,Universal Interactive,2.07,2.29,0.24,0.82,5.42
346,Jak and Daxter: The Precursor Legacy,PS2,Sony Computer Entertainment,2.08,1.09,0.15,0.33,3.64
602,Sonic Adventure 2 Battle,GC,Sega,1.7,0.59,0.21,0.07,2.56
711,Wario Land 4,GBA,Nintendo,0.9,0.73,0.54,0.09,2.26
722,Sonic Advance,GBA,Sega,1.19,0.71,0.22,0.13,2.24
723,Spyro: Season of Ice,GBA,Vivendi Games,1.29,0.83,0,0.11,2.23
1613,Frogger: The Great Quest,PS2,Konami Digital Entertainment,0.6,0.47,0,0.16,1.23
2332,Castlevania: Circle of the Moon,GBA,Konami Digital Entertainment,0.6,0.22,0.05,0.02,0.89
2675,Conker's Bad Fur Day,N64,THQ,0.53,0.22,0,0.02,0.77
2682,Maximo: Ghosts to Glory,PS2,Capcom,0.38,0.29,0,0.1,0.77
2807,Oddworld: Munch's Oddysee,XB,Atari,0.54,0.16,0,0.03,0.73
3573,"Monsters, Inc. Scream Team",PS,Sony Computer Entertainment,0.31,0.21,0,0.04,0.56
4007,Rayman Advance,GBA,Ubisoft,0.36,0.13,0,0.01,0.5
4258,Scooby-Doo,GBA,THQ,0.33,0.12,0,0.01,0.46
4653,Jimmy Neutron: Boy Genius,GBA,THQ,0.3,0.11,0,0.01,0.42
4770,Disney's Tarzan Untamed,PS2,Ubisoft,0.2,0.16,0,0.05,0.41
5264,Shrek,XB,TDK Mediactive,0.25,0.1,0,0.01,0.36
5475,Klonoa 2: Lunatea's Veil,PS2,Sony Computer Entertainment,0.12,0.1,0.08,0.03,0.33
6102,Earthworm Jim,GBA,Interplay,0.2,0.08,0,0.01,0.29
6181,Pitfall: The Mayan Adventure,GBA,Interplay,0.2,0.07,0,0.01,0.28
8151,Disney's Tarzan Untamed,GC,Ubisoft,0.14,0.04,0,0,0.18
8277,Disney's Atlantis: The Lost Empire,PS,Sony Computer Entertainment,0.1,0.07,0,0.01,0.17
9029,Casper: Spirit Dimensions,PS2,TDK Mediactive,0.07,0.05,0,0.02,0.14
9035,Klonoa: Empire of Dreams,GBA,Infogrames,0.1,0.04,0,0,0.14
9204,Barbie Explorer,PS,Unknown,0.08,0.05,0,0.01,0.14
9341,Castlevania Chronicles,PS,Konami Digital Entertainment,0.07,0.05,0,0.01,0.13
9568,Portal Runner,PS2,3DO,0.06,0.05,0,0.02,0.13
9667,Disney's Atlantis: The Lost Empire,GBA,THQ,0.09,0.03,0,0,0.12
9800,Looney Tunes: Sheep Raider,PS,Infogrames,0.07,0.05,0,0.01,0.12
9844,Sonic Adventure 2,DC,Sega,0,0,0.12,0,0.12
10295,Lady Sia,GBA,TDK Mediactive,0.08,0.03,0,0,0.11
11402,Pinobee: Wings of Adventure,GBA,Hudson Entertainment,0.06,0.02,0,0,0.08
11818,Mega Man Xtreme 2,GB,Capcom,0,0,0.07,0,0.07
11878,Disney's Donald Duck Advance,GBA,Ubisoft,0.05,0.02,0,0,0.07
12383,LEGO Bionicle,GBA,LEGO Media,0.04,0.02,0,0,0.06
13168,Stretch Panic,PS2,Midas Interactive Entertainment,0.02,0.02,0,0.01,0.05
13182,Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,DreamCatcher Interactive,0.02,0.02,0,0.01,0.05
13898,E.T. The Extra-Terrestrial: Interplanetary Mission,PS,Ubisoft,0.02,0.01,0,0,0.04
14310,The Flintstones: Big Trouble in Bedrock,GBA,Swing! Entertainment,0.02,0.01,0,0,0.03
15364,Prehistorik Man,GBA,THQ,0.01,0.01,0,0,0.02
16241,Kao the Kangaroo,GBA,Titus,0.01,0,0,0,0.01
