Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
256,Kingdom Hearts II,PS2,Square Enix,2.2,0.58,1.38,0.17,4.33
818,Pokemon Mystery Dungeon: Red/Blue Rescue Team,GBA,Nintendo,0.71,0.52,0.74,0.08,2.06
826,Pokémon Mystery Dungeon: Blue Rescue Team,DS,Nintendo,1.16,0.06,0.83,0,2.05
1451,Monster Hunter Freedom,PSP,Capcom,0.24,0.04,1.03,0.04,1.35
1458,Mario & Luigi: Partners in Time,DS,Nintendo,0.77,0.07,0.43,0.08,1.34
1593,Pokemon XD: Gale of Darkness,GC,Nintendo,0.71,0.19,0.31,0.03,1.25
1799,Royal Palace of White Sword and The City of Gentiles,PS2,Take-Two Interactive,0,0.51,0,0.62,1.14
1816,Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),GBA,Nintendo,0.81,0.3,0,0.02,1.13
1869,Untold Legends: Brotherhood of the Blade,PSP,Activision,0.54,0.33,0.01,0.22,1.1
2474,Rogue Galaxy,PS2,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84
2709,Mega Man Battle Network 6: Cybeast Falzar / Gregar,GBA,Capcom,0.09,0.03,0.62,0.02,0.76
2919,Jade Empire,XB,Microsoft Game Studios,0.48,0.19,0,0.03,0.7
3102,Radiata Stories,PS2,Square Enix,0.18,0.14,0.29,0.05,0.65
3121,Champions: Return to Arms,PS2,Sony Online Entertainment,0.32,0.25,0,0.08,0.65
3186,X-Men Legends II: Rise of Apocalypse,PS2,Activision,0.53,0.02,0,0.09,0.63
3319,Final Fantasy IV Advance,GBA,Nintendo,0.27,0.1,0.22,0.01,0.61
3450,Romancing SaGa,PS2,Square Enix,0.06,0.04,0.47,0.01,0.58
3515,Tales of the Abyss,PS2,Namco Bandai Games,0,0,0.57,0,0.57
4040,Grandia III,PS2,Square Enix,0.12,0.1,0.24,0.03,0.49
4075,Tales of Legendia,PS2,Namco Bandai Games,0.07,0.05,0.35,0.02,0.49
4424,X-Men Legends II: Rise of Apocalypse,XB,Activision,0.3,0.12,0,0.02,0.44
4804,Gauntlet: Seven Sorrows,PS2,Midway Games,0.2,0.15,0,0.05,0.4
5967,X-Men Legends II: Rise of Apocalypse,PSP,Activision,0.25,0.01,0,0.03,0.29
6061,"Sakura Wars: So Long, My Love",PS2,Sega,0.07,0.05,0.15,0.02,0.29
6352,Tales of Eternia,PSP,Ubisoft,0,0.01,0.25,0.01,0.27
6761,X-Men Legends II: Rise of Apocalypse,GC,Activision,0.19,0.05,0,0.01,0.25
7006,Monster Hunter G,PS2,Capcom,0,0,0.23,0,0.23
8044,Gauntlet: Seven Sorrows,XB,Midway Games,0.14,0.04,0,0.01,0.18
8560,Summon Night EX-Thesis: Yoake no Tsubasa,PS2,Banpresto,0,0,0.16,0,0.16
8756,Digimon World 4,PS2,Atari,0.08,0.06,0,0.02,0.15
8821,Kingdom of Paradise,PSP,Sony Computer Entertainment,0.14,0,0,0.01,0.15
8844,Musashi: Samurai Legend,PS2,Atari,0.07,0.06,0,0.02,0.15
8998,Shadow Hearts: From The New World,PS2,Ghostlight,0.07,0.06,0,0.02,0.14
9025,Wild ARMs 4,PS2,505 Games,0.07,0.06,0,0.02,0.14
9125,Naruto RPG 2: Chidori vs Rasengan,DS,Tomy Corporation,0,0,0.14,0,0.14
9375,Ys: The Ark of Napishtim,PS2,Konami Digital Entertainment,0.07,0.05,0,0.02,0.13
9476,Drakengard 2,PS2,Ubisoft,0.06,0.05,0,0.02,0.13
9732,Makai Kingdom: Chronicles of the Sacred Tome,PS2,Tecmo Koei,0.06,0.05,0,0.02,0.12
9745,Lunar: Dragon Song,DS,Rising Star Games,0.11,0,0,0.01,0.12
10030,Shining Force NEO,PS2,Sega,0.06,0.04,0,0.01,0.11
10352,Mega Man Battle Network 5: Double Team DS (JP sales),DS,Nintendo,0,0,0.11,0,0.11
10578,Monster Rancher EVO,PS2,Tecmo Koei,0.02,0.02,0.05,0.01,0.1
10883,SD Gundam G Generation DS,DS,Namco Bandai Games,0,0,0.09,0,0.09
10890,The Legend of Heroes: A Tear of Vermillion,PSP,Namco Bandai Games,0.08,0,0,0.01,0.09
11034,Fullmetal Alchemist: Dual Sympathy,DS,Empire Interactive,0.05,0,0.04,0,0.09
11156,Digimon World 4,GC,Namco Bandai Games,0.07,0.02,0,0,0.09
11206,Royal Palace of White Sword and The City of Gentiles,XB,Take-Two Interactive,0.06,0.02,0,0,0.09
11372,Shin Megami Tensei: Digital Devil Saga 2,PS2,Ghostlight,0.04,0.03,0,0.01,0.08
11396,PoPoLoCrois (JP sales),PSP,Ignition Entertainment,0,0,0.08,0,0.08
11689,Dragon Ball Z: The Legacy of Goku I & II,GBA,Atari,0.05,0.02,0,0,0.08
11883,Mega Man Battle Network 5: Double Team DS (US sales),DS,Nintendo,0.07,0,0,0,0.07
11946,Fable: The Lost Chapters,PC,Microsoft Game Studios,0.01,0.05,0,0.01,0.07
12038,Colosseum: Road to Freedom,PS2,Tecmo Koei,0.03,0.03,0,0.01,0.07
12350,Star Wars Knights of the Old Republic II: The Sith Lords,PC,LucasArts,0.01,0.04,0,0.01,0.06
12392,Atelier Iris 2: The Azoth Of Destiny,PS2,Tecmo Koei,0.03,0.02,0,0.01,0.06
12611,PoPoLoCrois,PSP,Ignition Entertainment,0.05,0,0,0,0.06
12671,Generation of Chaos,PSP,Midas Interactive Entertainment,0.05,0,0,0,0.06
13029,Sigma Star Saga,GBA,Atari,0.04,0.01,0,0,0.05
13236,Ms Saga: A New Dawn,PS2,Namco Bandai Games,0.02,0.02,0,0.01,0.05
13461,Summon Night Craft Sword Monogatari: Hajimari no Ishi,GBA,Banpresto,0,0,0.04,0,0.04
13638,Breath of Fire III,PSP,Capcom,0,0.03,0,0.01,0.04
13786,Guild Wars Trilogy,PC,NCSoft,0,0.03,0,0.01,0.04
13975,Steambot Chronicles,PS2,505 Games,0.02,0.01,0,0,0.04
14074,Tao Adventure: Curse Demon,DS,Konami Digital Entertainment,0.03,0,0,0,0.04
14422,Digimon World 4,XB,Atari,0.02,0.01,0,0,0.03
14639,Spectral Souls: Resurrection of the Ethereal Empires,PSP,Idea Factory,0.03,0,0,0,0.03
14799,Guild Wars,PC,NCSoft,0.02,0,0,0,0.03
14839,Dungeon Siege II,PC,Microsoft Game Studios,0,0.02,0,0,0.03
14842,Metal Saga,PS2,Success,0.01,0.01,0,0,0.03
15237,Sacred Gold,PC,Encore,0,0.02,0,0,0.02
15340,Shonen Jump's Shaman King: Master of Spirits 2,GBA,Konami Digital Entertainment,0.01,0.01,0,0,0.02
