Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11231,Savage Skies,PS2,2002,Big Ben Interactive,0.04,0.03,0,0.01,0.09
11278,America's Army: True Soldiers,X360,2007,Ubisoft,0.08,0,0,0.01,0.08
11290,Battlefield 2,PC,2005,Electronic Arts,0,0.07,0,0.02,0.08
11312,Sniper: Ghost Warrior 2,PC,2013,City Interactive,0.02,0.05,0,0.01,0.08
11330,Armorines: Project S.W.A.R.M.,PS,2000,Acclaim Entertainment,0.05,0.03,0,0.01,0.08
11339,RTX Red Rock,PS2,2003,LucasArts,0.04,0.03,0,0.01,0.08
11340,Nano Assault,3DS,2011,Majesco Entertainment,0.08,0,0,0.01,0.08
11352,Metal Slug Advance,GBA,2004,Ignition Entertainment,0.06,0.02,0,0,0.08
11354,Gradius Galaxies,GBA,2001,Konami Digital Entertainment,0.06,0.02,0,0,0.08
11367,ShellShock 2: Blood Trails,PS3,2009,Eidos Interactive,0.04,0.03,0,0.01,0.08
11385,Robotron X,PS,1996,GT Interactive,0.05,0.03,0,0.01,0.08
11403,State of Emergency 2,PS2,2006,SouthPeak Games,0.04,0.03,0,0.01,0.08
11443,Far Cry Vengeance,Wii,2006,Ubisoft,0.06,0.01,0,0.01,0.08
11446,Bangai-O Spirits,DS,2008,D3Publisher,0.07,0,0,0.01,0.08
11478,Knife Edge: NoseGunner,N64,1998,Mitsui,0.06,0.02,0,0,0.08
11493,TimeSplitters: Future Perfect,GC,2005,Electronic Arts,0.06,0.02,0,0,0.08
11494,Ultimate Shooting Collection,Wii,2008,Milestone,0.08,0,0,0,0.08
11498,Gradius III and IV,PS2,2000,Konami Digital Entertainment,0.04,0.03,0,0.01,0.08
11516,Famicom Mini: Star Soldier,GBA,2004,Nintendo,0,0,0.08,0,0.08
11521,Serious Sam 3: BFE,PC,2011,Mastertronic,0.01,0.05,0,0.01,0.08
11530,Tempest 3X,PS,1995,Interplay,0.04,0.03,0,0.01,0.08
11532,Hidden Invasion,PS2,2001,Swing! Entertainment,0.04,0.03,0,0.01,0.08
11549,Battlestar Galactica,XB,2003,Vivendi Games,0.06,0.02,0,0,0.08
11552,BioShock The Collection,XOne,2016,Take-Two Interactive,0.03,0.04,0,0.01,0.08
11591,Real Robots Final Attack,PS,1998,Banpresto,0,0,0.07,0.01,0.08
11593,P.N.03 - Product Number Three,GC,2003,Capcom,0.06,0.02,0,0,0.08
11609,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,2010,Sega,0.06,0.01,0,0.01,0.08
11628,Endgame,PS2,2002,Empire Interactive,0.04,0.03,0,0.01,0.08
11633,Virus,SAT,1997,Hudson Soft,0,0,0.08,0,0.08
11646,Infernal: Hell's Vengeance,X360,2009,Playlogic Game Factory,0.06,0.01,0,0.01,0.08
11671,Duke Nukem: Land of the Babes,PS,2000,Atari,0.04,0.03,0,0,0.08
11687,Brothers in Arms: Furious 4,PS3,2012,Ubisoft,0.01,0.05,0,0.02,0.08
11688,Rogue Trooper: Quartz Zone Massacre,Wii,2009,Reef Entertainment,0.07,0,0,0.01,0.08
11695,Vietcong: Purple Haze,XB,2004,Gathering of Developers,0.06,0.02,0,0,0.08
11696,Conflict: Desert Storm,GC,2003,SCi,0.06,0.02,0,0,0.08
11711,Far Cry Instincts Evolution,XB,2006,Ubisoft,0.06,0.02,0,0,0.08
11716,Medal of Honor: Underground,GBA,2002,Zoo Digital Publishing,0.05,0.02,0,0,0.08
11760,The History Channel: Battle for the Pacific,PS3,2008,Activision,0.07,0,0,0.01,0.07
11795,Winx Club,GBA,2005,Konami Digital Entertainment,0.05,0.02,0,0,0.07
11844,G Darius,PS,1997,THQ,0.04,0.03,0,0,0.07
11870,Combat: Task Force 121,XB,2005,Zoo Digital Publishing,0.05,0.02,0,0,0.07
11876,Viewpoint,PS,1995,Electronic Arts,0.04,0.03,0,0,0.07
11890,Serious Sam: Next Encounter,PS2,2004,Global Star,0.04,0.03,0,0.01,0.07
11894,Tom Clancy's Ghost Recon 2,GC,2005,Ubisoft,0.06,0.01,0,0,0.07
11895,E.X. Troopers,3DS,2012,Capcom,0,0,0.07,0,0.07
11918,Operation Flashpoint: Red River,PC,2011,Codemasters,0.01,0.04,0,0.01,0.07
11919,F.E.A.R. 2: Project Origin,PC,2009,Warner Bros. Interactive Entertainment,0.01,0.05,0,0.01,0.07
11923,Dream Trigger 3D,3DS,N/A,D3Publisher,0.04,0.02,0,0.01,0.07
11933,Kane & Lynch 2: Dog Days,PC,2010,Square Enix,0,0.06,0,0.01,0.07
11943,Damnation,X360,2009,Codemasters,0.06,0.01,0,0.01,0.07
