Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1594,Black,PS2,2006,Electronic Arts,1.01,0.04,0.03,0.16,1.25
1599,Ratchet: Deadlocked,PS2,2005,Sony Computer Entertainment,0.85,0.03,0.22,0.14,1.24
1621,Medal of Honor: Airborne,PS3,2007,Electronic Arts,0.25,0.7,0.03,0.25,1.23
1629,Star Wars: Battlefront II,PSP,2005,LucasArts,1.05,0.06,0.01,0.11,1.23
1648,Max Payne,XB,2001,Take-Two Interactive,0.98,0.19,0,0.05,1.22
1655,Call of Duty: Finest Hour,XB,2004,Activision,0.78,0.4,0,0.04,1.21
1674,Battlefield: Hardline,XOne,2015,Electronic Arts,0.72,0.37,0.01,0.11,1.2
1677,TwinBee,NES,1986,Konami Digital Entertainment,0,0,1.2,0,1.2
1680,SolarStriker,GB,1989,Nintendo,0.4,0.39,0.36,0.04,1.2
1722,Army of Two,PS3,2008,Electronic Arts,0.74,0.26,0.02,0.15,1.17
1723,Gun,PS2,2005,Activision,0.98,0.04,0,0.16,1.17
1735,Medal of Honor: Rising Sun,XB,2003,Electronic Arts,0.76,0.36,0,0.05,1.17
1739,Destiny: The Taken King,XOne,2015,Activision,0.82,0.23,0,0.11,1.17
1747,Tom Clancy's Ghost Recon: Jungle Storm,PS2,2004,Ubisoft,0.57,0.44,0,0.15,1.16
1752,Jet Force Gemini,N64,1999,Nintendo,0.78,0.28,0.07,0.02,1.16
1757,Medal of Honor Heroes 2,PSP,2007,Electronic Arts,0.5,0.39,0.02,0.25,1.16
1758,Sniper: Ghost Warrior,X360,2010,City Interactive,0.54,0.51,0,0.12,1.16
1762,Plants vs. Zombies: Garden Warfare,X360,2014,Electronic Arts,0.51,0.54,0,0.1,1.16
1767,Bad Boys: Miami Takedown,PS2,2004,Empire Interactive,0.56,0.44,0,0.15,1.15
1771,Call of Duty 4: Modern Warfare,PC,2007,Activision,0,1.12,0,0.03,1.15
1781,Asteroids,PS,1998,Success,0.64,0.43,0,0.07,1.15
1792,South Park,N64,1998,Acclaim Entertainment,0.9,0.23,0,0.02,1.14
1809,Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004,Ubisoft,0.99,0.12,0,0.02,1.13
1814,Alien: Isolation,PS4,2014,Sega,0.34,0.56,0.04,0.19,1.13
1819,Moon Patrol,2600,1982,Atari,1.05,0.06,0,0.01,1.12
1822,Crackdown 2,X360,2010,Microsoft Game Studios,0.63,0.37,0.02,0.1,1.12
1827,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005,Sony Computer Entertainment,1.03,0,0.01,0.08,1.12
1828,Call Of Duty 2: Big Red One,XB,2005,Activision,0.66,0.4,0,0.05,1.12
1833,Counter-Strike,XB,2003,Microsoft Game Studios,0.85,0.23,0,0.04,1.11
1838,Sunset Overdrive,XOne,2014,Microsoft Game Studios,0.62,0.4,0,0.08,1.11
1850,Megamania,2600,1981,Activision,1.03,0.06,0,0.01,1.1
1851,Medal of Honor: Airborne,X360,2007,Electronic Arts,0.45,0.53,0.01,0.12,1.1
1864,NERF N-Strike,Wii,2008,Electronic Arts,0.92,0.09,0,0.09,1.1
1887,Star Wars: Bounty Hunter,PS2,2002,LucasArts,0.53,0.42,0,0.14,1.09
1906,The Orange Box,PS3,2007,Electronic Arts,0.28,0.59,0,0.22,1.08
1909,Tom Clancy's Ghost Recon 2,PS2,2004,Ubisoft,0.64,0.34,0,0.1,1.08
1916,Star Fox: Assault,GC,2005,Nintendo,0.68,0.18,0.19,0.03,1.08
1921,Call of Duty 3,PS2,2006,Activision,0.89,0.03,0,0.15,1.07
1941,Aliens vs Predator,X360,2010,Sega,0.55,0.4,0,0.11,1.06
1946,Call of Duty 4: Modern Warfare,DS,2007,Activision,0.96,0.02,0.01,0.08,1.06
1951,Mercenaries 2: World in Flames,X360,2008,Electronic Arts,0.65,0.3,0.01,0.1,1.06
1967,Cosmic Ark,2600,1981,Imagic,0.99,0.05,0,0.01,1.05
1968,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PSP,2006,Sony Computer Entertainment,0.81,0.11,0,0.13,1.05
1970,Aliens vs Predator,PS3,2010,Sega,0.41,0.47,0,0.18,1.05
2001,Brink,X360,2011,Bethesda Softworks,0.59,0.35,0.01,0.09,1.04
2011,Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,2007,Ubisoft,0.34,0.48,0.02,0.19,1.04
2027,Bulletstorm,X360,2011,Electronic Arts,0.61,0.32,0.01,0.08,1.02
2030,Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007,Ubisoft,0.87,0.05,0.02,0.08,1.02
2056,NERF N-Strike Elite,Wii,2009,Electronic Arts,0.93,0,0,0.07,1
2061,1942,NES,1985,Capcom,0.65,0.14,0.21,0,1
