Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14088,Painkiller: Hell Wars,XB,2006,DreamCatcher Interactive,0.03,0.01,0,0,0.04
14091,Star Wars Jedi Knight: Jedi Academy,PC,2003,Activision,0,0.03,0,0.01,0.04
14092,Greg Hastings Paintball 2,PS3,2010,Majesco Entertainment,0.03,0,0,0,0.04
14109,Marines: Modern Urban Combat,Wii,2010,O-Games,0.03,0,0,0,0.03
14122,Radiant Silvergun,SAT,1998,ESP,0,0,0.03,0,0.03
14139,Silent Scope,GBA,2002,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14140,Resident Evil 4 HD,PS4,2016,Capcom,0.03,0,0,0.01,0.03
14148,Prey,PC,2006,Take-Two Interactive,0,0.03,0,0.01,0.03
14172,Red Faction II,GC,2003,THQ,0.03,0.01,0,0,0.03
14178,Battle Engine Aquila,PS2,2003,Atari,0.02,0.01,0,0,0.03
14181,Special Forces: Nemesis Strike,XB,2005,Hip Interactive,0.03,0.01,0,0,0.03
14207,Red Faction: Guerrilla,PC,2009,THQ,0,0.03,0,0.01,0.03
14222,Call of Juarez: Bound in Blood,PC,2009,Ubisoft,0,0.03,0,0.01,0.03
14226,The Sum of All Fears,GC,2003,Ubisoft,0.03,0.01,0,0,0.03
14248,PowerSlave,PS,1996,BMG Interactive Entertainment,0.02,0.01,0,0,0.03
14366,Mushihimesama Futari Ver 1.5,X360,2009,Cave,0,0,0.03,0,0.03
14399,Otomedius Gorgeous,X360,2008,Konami Digital Entertainment,0,0,0.03,0,0.03
14450,Section 8,PC,2009,SouthPeak Games,0.01,0.01,0,0,0.03
14476,Combat Elite: WWII Paratroopers,XB,N/A,Unknown,0.02,0.01,0,0,0.03
14478,Lethal Enforcers I & II,PS,1996,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14486,Cabela's Big Game Hunter: Pro Hunts,PS3,2014,Activision,0.03,0,0,0,0.03
14519,Doom 3 BFG Edition,PC,2012,Bethesda Softworks,0,0.02,0,0.01,0.03
14521,BRAHMA Force: The Assault on Beltlogger 9,PS,1996,JVC,0.02,0.01,0,0,0.03
14531,R-Type III: The Third Lightning,GBA,2004,Zoo Digital Publishing,0.02,0.01,0,0,0.03
14588,DICE: DNA Integrated Cybernetic Enterprises,PS2,2005,Namco Bandai Games,0.01,0.01,0,0,0.03
14589,Battlefield 1942: The WW II Anthology,PC,2004,Electronic Arts,0.01,0.01,0,0,0.03
14602,Doom,PC,1992,id Software,0.02,0,0,0,0.03
14627,DeathSmiles II,X360,2010,Cave,0,0,0.03,0,0.03
14658,Battlefield Vietnam,PC,2004,Electronic Arts,0,0.02,0,0,0.03
14714,Max Payne,GBA,2003,Take-Two Interactive,0.02,0.01,0,0,0.03
14725,Max Payne 2: The Fall of Max Payne,PC,2003,Take-Two Interactive,0,0.02,0,0,0.03
14733,Greg Hastings' Tournament Paintball Max'd,GBA,2006,Activision,0.02,0.01,0,0,0.03
14744,Darius II,SAT,1995,Taito,0,0,0.03,0,0.03
14753,Gotcha Force,GC,2003,Capcom,0.01,0,0.01,0,0.03
14767,Cabela's Big Game Hunter: Pro Hunts,X360,2014,Activision,0.02,0,0,0,0.03
14786,Battlefield 2142,PC,2006,Electronic Arts,0,0.02,0,0,0.03
14791,Lost Planet 2,PC,2010,Capcom,0,0.02,0,0.01,0.03
14803,Battlezone,PSP,2006,Atari,0.02,0,0,0,0.03
14805,Medal of Honor: Vanguard,PS2,2007,Electronic Arts,0,0,0.03,0,0.03
14807,Nanotek Warrior,PS,1997,Virgin Interactive,0.01,0.01,0,0,0.03
14812,Alien Breed Trilogy,X360,2011,Mastertronic,0,0.02,0,0,0.03
14841,World War II Combat: Road To Berlin,XB,2006,Groove Games,0.02,0.01,0,0,0.03
14844,SWAT 4,PC,2005,Vivendi Games,0,0.02,0,0,0.03
14875,Battlefield 1942,PC,2002,Electronic Arts,0.01,0.01,0,0,0.03
14881,Judge Dredd: Dredd Vs Death,PS2,2003,BAM! Entertainment,0.01,0.01,0,0,0.03
14896,R-Type Delta,PS,1998,Irem Software Engineering,0.01,0.01,0,0,0.03
14931,DoDonPachi Dai-Oujou: Black Label Extra,X360,2009,5pb,0,0,0.02,0,0.02
14939,Battlefield 2: Modern Combat(JP sales),PS2,2005,Electronic Arts,0,0,0.02,0,0.02
14942,Serious Sam Advance,GBA,2004,Global Star,0.02,0.01,0,0,0.02
14956,Cold War,XB,2005,DreamCatcher Interactive,0.02,0.01,0,0,0.02
