Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
48,Gran Turismo 4,PS2,Sony Computer Entertainment,3.01,0.01,1.1,7.53,11.66
114,Need for Speed Underground 2,PS2,Electronic Arts,2.71,3.02,0.08,1.09,6.9
561,Burnout 3: Takedown,PS2,Electronic Arts,1.23,1.11,0,0.34,2.68
698,Need for Speed Underground 2,XB,Electronic Arts,1.38,0.8,0,0.1,2.28
901,MX Unleashed,PS2,THQ,0.94,0.73,0,0.25,1.92
1375,Ridge Racer,PSP,Sony Computer Entertainment,0.36,0.45,0.32,0.28,1.41
1380,NASCAR 2005: Chase for the Cup,PS2,Electronic Arts,0.69,0.54,0,0.18,1.41
1481,Corvette,PS2,TDK Mediactive,0.65,0.51,0,0.17,1.33
1514,Burnout 3: Takedown,XB,Electronic Arts,0.84,0.43,0,0.04,1.31
1617,Driv3r,PS2,Atari,0.6,0.47,0,0.16,1.23
1670,ATV Offroad Fury 3,PS2,SouthPeak Games,1,0.04,0,0.16,1.2
1802,Need for Speed Underground 2,GC,Electronic Arts,0.7,0.39,0.01,0.03,1.14
2233,Crash City Mayhem,GBA,THQ,0.67,0.25,0,0.02,0.93
2683,Pokemon Dash,DS,Nintendo,0.21,0.14,0.38,0.04,0.77
2693,Driv3r,XB,Atari,0.36,0.38,0,0.03,0.76
3272,XGRA: Extreme G-Racing Association,PS2,Eidos Interactive,0.3,0.24,0,0.08,0.62
3338,Monster Trucks,GBA,Majesco Entertainment,0.43,0.16,0,0.01,0.6
3380,Asphalt: Urban GT,DS,Ubisoft,0.31,0.22,0,0.06,0.6
3385,Hot Wheels: Stunt Track Challenge,PS2,THQ,0.29,0.23,0,0.08,0.59
3715,SRS: Street Racing Syndicate,PS2,Namco Bandai Games,0.26,0.21,0,0.07,0.54
4094,Need for Speed: Porsche Unleashed,GBA,Zoo Digital Publishing,0.35,0.13,0,0.01,0.48
4323,NASCAR 2005: Chase for the Cup,XB,Electronic Arts,0.34,0.1,0,0.02,0.45
4378,Hot Wheels: Stunt Track Challenge,GBA,THQ,0.32,0.12,0,0.01,0.45
4464,MX Unleashed,XB,THQ,0.34,0.08,0,0.02,0.44
4500,Need for Speed Underground 2,GBA,Electronic Arts,0.31,0.12,0,0.01,0.43
4609,American Chopper,PS2,Zoo Digital Publishing,0.35,0.01,0,0.06,0.42
5022,FlatOut,PS2,Empire Interactive,0.19,0.15,0,0.05,0.38
6323,RalliSport Challenge 2,XB,Microsoft Game Studios,0.18,0.08,0,0.01,0.27
6483,Ford Racing 3,PS2,Take-Two Interactive,0.13,0.1,0,0.03,0.26
6595,MTX Mototrax,PS2,Activision,0.13,0.1,0,0.03,0.26
6768,Classic NES Series: Excitebike,GBA,Nintendo,0.11,0.04,0.1,0.01,0.25
6804,SRS: Street Racing Syndicate,XB,Namco Bandai Games,0.18,0.05,0,0.01,0.24
6994,Test Drive: Eve of Destruction,PS2,Atari,0.11,0.09,0,0.03,0.23
7321,The Dukes of Hazzard: Return of the General Lee,PS2,Ubisoft,0.11,0.08,0,0.03,0.21
7325,Crash 'N' Burn,PS2,Eidos Interactive,0.11,0.08,0,0.03,0.21
7552,Saturday Night Speedway,PS2,Play It,0.1,0.08,0,0.03,0.2
7811,IHRA Professional Drag Racing 2005,PS2,Bethesda Softworks,0.09,0.07,0,0.02,0.19
8455,FlatOut,XB,Empire Interactive,0.12,0.04,0,0.01,0.17
8765,American Chopper,XB,Zoo Digital Publishing,0.11,0.03,0,0.01,0.15
8907,Ridge Racer DS,DS,Namco Bandai Games,0.14,0,0,0.01,0.15
9093,OutRun 2,XB,Sega,0.11,0.03,0,0.01,0.14
9432,Destruction Derby Arenas,PS2,Sony Computer Entertainment,0.06,0.05,0,0.02,0.13
9506,Digimon Racing,GBA,Namco Bandai Games,0.09,0.03,0,0,0.13
9595,TOCA Race Driver 2: Ultimate Racing Simulator,XB,Codemasters,0.09,0.03,0,0,0.13
9701,NASCAR 2005: Chase for the Cup,GC,Electronic Arts,0.1,0.02,0,0,0.12
10449,Motocross Mania 3,PS2,Take-Two Interactive,0.05,0.04,0,0.01,0.1
