Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
33,Pokemon X/Pokemon Y,3DS,Nintendo,5.17,4.05,4.34,0.79,14.35
384,Monster Hunter 4,3DS,Capcom,0,0,3.44,0,3.44
822,Mario & Luigi: Dream Team,3DS,Nintendo,0.89,0.57,0.46,0.13,2.06
828,Diablo III,PS3,Activision,0.71,0.83,0.15,0.35,2.05
913,Yokai Watch,3DS,Nintendo,0.21,0.3,1.33,0.04,1.89
1006,Kingdom Hearts,PS3,Square Enix,0.9,0.37,0.25,0.24,1.75
1247,Puzzle & Dragons,3DS,GungHo,0,0,1.51,0,1.51
1318,Diablo III,X360,Activision,0.89,0.44,0,0.12,1.45
1355,Dragon Quest VII: Warriors of Eden,3DS,Square Enix,0.07,0.04,1.3,0.01,1.42
1480,Final Fantasy X / X-2 HD Remaster,PS3,Square Enix,0.43,0.4,0.32,0.18,1.33
1823,Final Fantasy XIV: A Realm Reborn,PS3,Square Enix,0.36,0.33,0.28,0.15,1.12
1871,Lightning Returns: Final Fantasy XIII,PS3,Square Enix,0.31,0.22,0.45,0.12,1.1
2148,Final Fantasy X / X-2 HD Remaster,PSV,Square Enix,0.21,0.31,0.28,0.16,0.97
3506,Shin Megami Tensei IV,3DS,Atlus,0.28,0,0.27,0.02,0.57
3617,Soul Sacrifice,PSV,Sony Computer Entertainment,0.18,0.09,0.22,0.06,0.56
3723,Tales of Symphonia,PS3,Namco Bandai Games,0.21,0.13,0.13,0.06,0.54
3765,Dragon's Crown,PS3,Nippon Ichi Software,0.25,0.07,0.17,0.05,0.53
4314,Tales of Hearts,PSV,Namco Bandai Games,0.15,0.13,0.09,0.08,0.45
4360,God Eater 2,PSV,Namco Bandai Games,0,0,0.45,0,0.45
4587,Hometown Story,3DS,Rising Star Games,0.22,0.13,0.04,0.04,0.42
4794,Dragon Quest X,WiiU,Square Enix,0,0,0.4,0,0.4
4987,Dragon's Crown,PSV,Nippon Ichi Software,0.16,0.05,0.12,0.05,0.38
