Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
55,Gran Turismo 5,PS3,Sony Computer Entertainment,2.96,4.88,0.81,2.12,10.77
523,Need for Speed: Hot Pursuit,PS3,Electronic Arts,1.05,1.25,0.03,0.48,2.81
731,Need for Speed: Hot Pursuit,X360,Electronic Arts,1.03,0.98,0,0.21,2.22
1244,Sonic & Sega All-Stars Racing,Wii,Sega,0.65,0.71,0,0.15,1.51
1341,Kinect Joy Ride,X360,Microsoft Game Studios,0.92,0.4,0,0.12,1.44
1438,F1 2010,PS3,Codemasters,0.25,0.76,0.08,0.27,1.35
1804,ModNation Racers,PS3,Sony Computer Entertainment,0.5,0.41,0.06,0.16,1.13
1890,Sonic & Sega All-Stars Racing,DS,Sega,0.44,0.54,0,0.11,1.09
1894,Sonic Free Riders,X360,Sega,0.74,0.26,0,0.09,1.09
2112,Sonic & Sega All-Stars Racing,PS3,Sega,0.36,0.46,0,0.17,0.98
2347,F1 2010,X360,Codemasters,0.18,0.59,0.01,0.1,0.89
2577,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,X360,Sega,0.37,0.35,0,0.07,0.8
2755,Split/Second,PS3,Disney Interactive Studios,0.31,0.31,0.01,0.12,0.75
2777,Blur,PS3,Activision,0.22,0.37,0.02,0.13,0.74
3318,Split/Second,X360,Disney Interactive Studios,0.32,0.23,0,0.06,0.61
3371,Blur,X360,Activision,0.25,0.28,0,0.06,0.6
3622,Monster Jam: Path of Destruction,Wii,Activision,0.5,0.02,0,0.03,0.56
3702,ModNation Racers,PSP,Sony Computer Entertainment,0.11,0.27,0.02,0.14,0.54
4126,Need for Speed: Hot Pursuit,Wii,Electronic Arts,0.18,0.24,0,0.05,0.48
5067,Monster Jam: Path of Destruction,DS,Activision,0.35,0,0,0.02,0.38
5073,Need for Speed: Hot Pursuit,PC,Electronic Arts,0.12,0.2,0,0.06,0.38
6186,Hot Wheels: Track Attack,DS,THQ,0.18,0.08,0,0.02,0.28
6784,Monster Jam: Path of Destruction,PS3,Activision,0.21,0.02,0,0.02,0.24
6931,TrackMania: Build to Race,Wii,Focus Home Interactive,0.1,0.11,0,0.03,0.24
7103,TRON: Evolution - Battle Grids,Wii,Disney Interactive Studios,0.18,0.03,0,0.02,0.23
7179,MotoGP 09/10,PS3,Capcom,0.05,0.13,0,0.04,0.22
7293,SBK X: Superbike World Championship,PS3,Black Bean Games,0.05,0.13,0,0.04,0.22
7640,Hot Wheels: Track Attack,Wii,THQ,0.15,0.04,0,0.01,0.2
7985,SBK X: Superbike World Championship,X360,Black Bean Games,0.1,0.07,0,0.02,0.19
8122,World of Outlaws: Sprint Cars,X360,THQ,0.17,0,0,0.01,0.18
8337,MotoGP 09/10,X360,Capcom,0.07,0.09,0,0.02,0.17
9023,Adrenalin Misfits,X360,Konami Digital Entertainment,0.12,0.02,0,0.01,0.14
9854,nail'd,PS3,Deep Silver,0.08,0.02,0,0.02,0.12
9881,Monster Jam: Path of Destruction,X360,Activision,0.11,0,0,0.01,0.12
10076,Blood Drive,X360,Activision,0.09,0.01,0,0.01,0.11
10184,ATV Quad Kings,DS,Storm City Games,0.1,0,0,0.01,0.11
10213,Split/Second,PSP,Disney Interactive Studios,0.07,0.02,0,0.02,0.11
10627,nail'd,X360,Deep Silver,0.08,0.02,0,0.01,0.1
11316,Monster Jam: Path of Destruction,PSP,Activision,0.07,0,0,0.01,0.08
11859,Blood Drive,PS3,Activision,0.07,0,0,0,0.07
11891,Speed,Wii,Unknown,0.04,0.02,0,0.01,0.07
12385,Blur,PC,Activision,0.01,0.04,0,0.01,0.06
12447,Chevrolet Camaro: Wild Ride,Wii,Storm City Games,0.06,0,0,0,0.06
12764,F1 2010,PC,Codemasters,0,0.05,0,0.01,0.06
12926,TrackMania Turbo: Build to Race,DS,Ubisoft,0.03,0.02,0,0.01,0.05
13314,Forza Motorsport 3: Ultimate Edition,X360,Microsoft Game Studios,0,0.04,0,0.01,0.05
13345,Galaxy Racers,DS,Ubisoft,0.04,0,0,0,0.05
13487,Honda ATV Fever,Wii,Storm City Games,0.04,0,0,0,0.04
13539,Split/Second,PC,Disney Interactive Studios,0,0.04,0,0.01,0.04
13730,Harley-Davidson: Road Trip,Wii,Destineer,0.04,0,0,0,0.04
14137,Maximum Racing: Drag & Stock Racer,Wii,Nordic Games,0.03,0,0,0,0.03
14245,Maximum Racing: GP Classic Racing,Wii,Nordic Games,0.03,0,0,0,0.03
14561,Heathcliff! The Fast and the Furriest,Wii,Storm City Games,0.03,0,0,0,0.03
15379,Chevrolet Camaro: Wild Ride,DS,Storm City Games,0.02,0,0,0,0.02
15410,Maximum Racing: Crash Car Racer,Wii,Nordic Games,0.01,0.01,0,0,0.02
15887,GTI Club: Supermini Festa!,Wii,Konami Digital Entertainment,0.01,0,0,0,0.02
16093,Honda ATV Fever,DS,Storm City Games,0.01,0,0,0,0.01
