Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
489,Pac-Man Collection,GBA,Atari,2.07,0.77,0.05,0.05,2.94
1049,Tetris Worlds,GBA,THQ,1.25,0.39,0,0.06,1.71
1307,Super Monkey Ball,GC,Atari,0.95,0.37,0.1,0.04,1.46
4625,Dr. Mario 64,N64,Nintendo,0.34,0.07,0,0,0.42
5815,KuruKuru Kururin,GBA,Nintendo,0,0,0.3,0.01,0.31
6278,M&M's Blast!,GBA,Unknown,0.2,0.07,0,0,0.27
6665,Bomberman Tournament,GBA,Activision,0.1,0.04,0.1,0.01,0.25
8646,Mr. Driller 2,GBA,Namco Bandai Games,0,0,0.15,0,0.16
9008,Pipe Dreams 3D,PS,Empire Interactive,0.08,0.05,0,0.01,0.14
9597,Snood,GBA,"Destination Software, Inc",0.09,0.03,0,0,0.13
13092,Puyo Pop,GBA,Sega,0.04,0.01,0,0,0.05
13209,Super Bust-A-Move,GBA,Ubisoft,0.03,0.01,0,0,0.05
13423,Inspector Gadget: Gadget's Crazy Maze,PS,Ubisoft,0.03,0.02,0,0,0.05
13863,Denki Blocks!,GBA,Rage Software,0.03,0.01,0,0,0.04
15625,Tiny Toon Adventures: Wacky Stackers,GBA,Conspiracy Entertainment,0.01,0,0,0,0.02
