Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
136,Super Mario Sunshine,GC,Nintendo,4.01,1.26,0.87,0.17,6.31
405,Ratchet & Clank,PS2,Sony Computer Entertainment,1.44,1.01,0.57,0.3,3.33
493,Super Mario World 2: Yoshi's Island,GBA,Nintendo,1.75,0.45,0.62,0.09,2.91
710,Kirby: Nightmare in Dream Land,GBA,Nintendo,1.22,0.1,0.91,0.04,2.27
788,Scooby-Doo! Night of 100 Frights,PS2,THQ,1.17,0.72,0,0.22,2.1
862,Spyro: Enter the Dragonfly,PS2,Universal Interactive,0.74,0.95,0,0.28,1.97
965,Sonic Advance 2,GBA,Sega,0.93,0.59,0.21,0.07,1.8
1032,Crash Bandicoot: The Huge Adventure,GBA,Universal Interactive,0.95,0.7,0,0.08,1.73
1181,Spyro 2: Season of Flame,GBA,Vivendi Games,0.85,0.65,0,0.08,1.58
1616,Crash Bandicoot: The Wrath of Cortex,XB,Universal Interactive,0.59,0.57,0,0.07,1.23
1657,Sly Cooper and the Thievius Raccoonus,PS2,Sony Computer Entertainment,1.03,0.14,0,0.04,1.21
1693,SpongeBob SquarePants: Revenge of the Flying Dutchman,GBA,THQ,0.92,0.23,0,0.04,1.19
1724,Ty the Tasmanian Tiger,PS2,Electronic Arts,0.57,0.45,0,0.15,1.17
1897,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,THQ,0.53,0.41,0,0.14,1.08
1915,Disney's Lilo & Stitch,GBA,Ubisoft,0.77,0.29,0,0.02,1.08
2168,Shinobi,PS2,Sony Computer Entertainment,0.36,0.28,0.22,0.09,0.96
2522,Rocket Power: Beach Bandits,PS2,THQ,0.4,0.31,0,0.1,0.82
2633,Secret Agent Barbie: Royal Jewels Mission,GBA,Vivendi Games,0.56,0.21,0,0.01,0.78
2881,Spyro: Enter the Dragonfly,GC,Universal Interactive,0.55,0.14,0,0.02,0.71
3215,Ape Escape 2,PS2,Sony Computer Entertainment,0.12,0.09,0.38,0.03,0.63
3409,Crash Bandicoot: The Wrath of Cortex,GC,Universal Interactive,0.46,0.12,0,0.02,0.59
3607,Blinx: The Time Sweeper,XB,Microsoft Game Studios,0.39,0.15,0,0.02,0.56
3664,Mega Man Zero,GBA,Capcom,0.22,0.08,0.24,0.01,0.55
3918,Disney's Kim Possible: Revenge of Monkey Fist,GBA,THQ,0.37,0.14,0,0.01,0.51
4176,Densetsu no Stafi,GBA,Nintendo,0,0,0.46,0.01,0.47
4245,Stuart Little 2,GBA,Activision,0.33,0.12,0,0.01,0.46
4522,The Powerpuff Girls: Him and Seek,GBA,BAM! Entertainment,0.31,0.11,0,0.01,0.43
4707,Jimmy Neutron: Boy Genius,PS2,THQ,0.2,0.16,0,0.05,0.41
5110,"Monsters, Inc. Scream Arena",GC,THQ,0.29,0.07,0,0.01,0.37
5341,Rugrats: Royal Ransom,PS2,THQ,0.17,0.13,0,0.04,0.35
5356,The Wild Thornberrys Movie,GBA,THQ,0.25,0.09,0,0.01,0.34
5939,Spirit: Stallion of the Cimarron,GBA,THQ,0.21,0.08,0,0.01,0.3
5956,Scooby-Doo! Night of 100 Frights,GC,THQ,0.23,0.06,0,0.01,0.3
6169,Rocket Power: Beach Bandits,GBA,THQ,0.2,0.07,0,0.01,0.28
6330,Ty the Tasmanian Tiger,GC,Electronic Arts,0.21,0.05,0,0.01,0.27
6492,Hey Arnold! The Movie,GBA,THQ,0.19,0.07,0,0,0.26
