Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
32,Call of Duty: Black Ops,X360,Activision,9.67,3.73,0.11,1.13,14.64
41,Call of Duty: Black Ops,PS3,Activision,5.98,4.44,0.48,1.83,12.73
63,Halo: Reach,X360,Microsoft Game Studios,7.03,1.98,0.08,0.78,9.88
380,Battlefield: Bad Company 2,X360,Electronic Arts,2.09,1.02,0.04,0.32,3.48
478,Battlefield: Bad Company 2,PS3,Electronic Arts,1.33,1.12,0.08,0.45,2.97
518,Medal of Honor,PS3,Electronic Arts,1.28,1.05,0.07,0.43,2.83
583,Medal of Honor,X360,Electronic Arts,1.55,0.81,0.04,0.21,2.62
732,BioShock 2,X360,Take-Two Interactive,1.45,0.55,0.02,0.19,2.21
1201,BioShock 2,PS3,Take-Two Interactive,0.85,0.47,0.02,0.22,1.55
1381,Call of Duty: Black Ops,Wii,Activision,0.82,0.47,0,0.12,1.4
1496,MAG: Massive Action Game,PS3,Sony Computer Entertainment,0.77,0.3,0.09,0.16,1.32
1758,Sniper: Ghost Warrior,X360,City Interactive,0.54,0.51,0,0.12,1.16
1822,Crackdown 2,X360,Microsoft Game Studios,0.63,0.37,0.02,0.1,1.12
1941,Aliens vs Predator,X360,Sega,0.55,0.4,0,0.11,1.06
1970,Aliens vs Predator,PS3,Sega,0.41,0.47,0,0.18,1.05
2162,Lost Planet 2,PS3,Capcom,0.29,0.34,0.2,0.13,0.96
2192,Army of Two: The 40th Day,X360,Electronic Arts,0.62,0.24,0,0.08,0.95
2439,Army of Two: The 40th Day,PS3,Electronic Arts,0.44,0.27,0.01,0.12,0.85
2699,Lost Planet 2,X360,Capcom,0.38,0.24,0.08,0.06,0.76
2846,James Bond 007: Blood Stone,PS3,Activision,0.18,0.38,0.02,0.13,0.72
2858,Battlefield: Bad Company 2,PC,Electronic Arts,0.19,0.53,0,0,0.71
3185,Red Steel 2,Wii,Ubisoft,0.36,0.21,0.01,0.06,0.63
3213,Call of Duty: Black Ops,DS,Activision,0.54,0.05,0,0.04,0.63
3244,Vanquish,PS3,Sega,0.21,0.22,0.11,0.09,0.62
3398,Kane & Lynch 2: Dog Days,PS3,Square Enix,0.17,0.28,0.05,0.1,0.59
3465,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",X360,Activision,0.37,0.15,0,0.05,0.58
3672,Time Crisis: Razing Storm,PS3,Namco Bandai Games,0.18,0.21,0.07,0.08,0.55
3683,Metro 2033,X360,THQ,0.22,0.24,0.03,0.05,0.55
3913,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PS3,Activision,0.24,0.19,0,0.08,0.51
4031,Kane & Lynch 2: Dog Days,X360,Square Enix,0.2,0.23,0.01,0.05,0.49
4050,Medal of Honor,PC,Electronic Arts,0.2,0.23,0,0.07,0.49
4102,James Bond 007: Blood Stone,X360,Activision,0.2,0.24,0,0.05,0.48
4384,SOCOM: U.S. Navy SEALs Fireteam Bravo 3,PSP,Sony Computer Entertainment,0.17,0.13,0.06,0.08,0.45
4610,Vanquish,X360,Sega,0.19,0.17,0.03,0.04,0.42
5319,The Shoot,PS3,Sony Computer Entertainment,0.13,0.16,0.01,0.06,0.35
5605,Army of Two: The 40th Day,PSP,Electronic Arts,0.12,0.13,0,0.08,0.32
5962,Front Mission Evolved,PS3,Square Enix,0.09,0.07,0.11,0.03,0.29
6153,Dead to Rights: Retribution,PS3,Namco Bandai Games,0.1,0.12,0.02,0.05,0.28
6444,Reload: Target Down,Wii,Mastiff,0.25,0,0,0.02,0.26
6778,Transformers: War for Cybertron (DS Version),DS,Activision,0.22,0.01,0,0.02,0.24
6839,Metro 2033,PC,THQ,0,0.19,0,0.05,0.24
7460,Greg Hastings Paintball 2,X360,Majesco Entertainment,0.19,0,0,0.01,0.21
7462,Dead to Rights: Retribution,X360,Namco Bandai Games,0.11,0.08,0,0.02,0.21
7597,Front Mission Evolved,X360,Square Enix,0.1,0.07,0.02,0.02,0.2
7763,Aliens vs Predator,PC,Sega,0,0.17,0,0.02,0.19
7773,Quantum Theory,PS3,Tecmo Koei,0.05,0.09,0.02,0.03,0.19
8484,Gunslingers,Wii,Neko Entertainment,0.08,0.06,0,0.02,0.16
8654,Sniper: Ghost Warrior,PC,City Interactive,0,0.13,0,0.03,0.16
9319,Tom Clancy's Ghost Recon,Wii,Ubisoft,0.11,0.01,0,0.01,0.14
9406,Greg Hastings Paintball 2,Wii,505 Games,0.12,0,0,0.01,0.13
9525,Borderlands: Double Game Add-On Pack,X360,Take-Two Interactive,0.1,0.02,0,0.01,0.13
9873,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,PSP,Namco Bandai Games,0,0,0.12,0,0.12
9910,Sniper Elite,Wii,Reef Entertainment,0.08,0.03,0,0.01,0.12
9917,Dementium II,DS,SouthPeak Games,0.09,0.02,0,0.01,0.12
10326,Attack of the Movies 3D,Wii,Majesco Entertainment,0.1,0,0,0.01,0.11
10594,Tom Clancy's Ghost Recon: Predator,PSP,Ubisoft,0.07,0.02,0,0.02,0.1
11014,NERF N-Strike: Double Blast Bundle,Wii,Electronic Arts,0.09,0,0,0,0.09
11038,Quantum Theory,X360,Tecmo Koei,0.06,0.02,0,0.01,0.09
11609,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,Sega,0.06,0.01,0,0.01,0.08
11933,Kane & Lynch 2: Dog Days,PC,Square Enix,0,0.06,0,0.01,0.07
12152,James Bond 007: Blood Stone,DS,Activision,0.05,0.01,0,0,0.07
12535,Pheasants Forever Wingshooter,Wii,Unknown,0.03,0.02,0,0,0.06
12641,Call of Duty: The War Collection,X360,Activision,0.05,0,0,0,0.06
12647,Syphon Filter: Logan's Shadow,PS2,Sony Computer Entertainment,0.03,0.02,0,0.01,0.06
12873,Front Mission Evolved,PC,Square Enix,0.05,0,0,0,0.05
12944,DoDonPachi Resurrection,X360,Rising Star Games,0,0.05,0,0.01,0.05
13005,MorphX,X360,505 Games,0.05,0,0,0,0.05
13136,Singularity,PC,Mastertronic,0,0.04,0,0.01,0.05
13288,Rock of the Dead,PS3,Conspiracy Entertainment,0.04,0,0,0,0.05
13402,Rock of the Dead,X360,Conspiracy Entertainment,0.04,0,0,0,0.05
13611,Attack of the Movies 3D,X360,Majesco Entertainment,0.04,0,0,0,0.04
14042,Espgaluda II Black Label,X360,Cave,0,0,0.04,0,0.04
14092,Greg Hastings Paintball 2,PS3,Majesco Entertainment,0.03,0,0,0,0.04
14109,Marines: Modern Urban Combat,Wii,O-Games,0.03,0,0,0,0.03
14627,DeathSmiles II,X360,Cave,0,0,0.03,0,0.03
14791,Lost Planet 2,PC,Capcom,0,0.02,0,0.01,0.03
15134,Serious Sam HD: Gold Edition,PC,Devolver Digital,0,0.02,0,0,0.02
15551,Wild West Shootout,Wii,Unknown,0.01,0.01,0,0,0.02
15599,Ketsui: Kizuna Jigoku Tachi Extra,X360,5pb,0,0,0.02,0,0.02
