Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
443,Need for Speed III: Hot Pursuit,PS,Electronic Arts,2.14,0.86,0,0.13,3.12
505,Colin McRae Rally,PS,Codemasters,0.09,2.43,0.12,0.22,2.87
820,R4: Ridge Racer Type 4,PS,Namco Bandai Games,0.68,0.46,0.79,0.13,2.06
1140,Sled Storm,PS,Electronic Arts,0.9,0.61,0,0.11,1.62
1154,F-1 World Grand Prix,N64,Video System,0.46,0.96,0.09,0.08,1.6
1237,NASCAR 99,PS,Electronic Arts,1.45,0.04,0,0.04,1.52
1491,TOCA 2: Touring Cars,PS,Codemasters,0.03,1.16,0.02,0.11,1.32
1598,Road Rash 3D,PS,Electronic Arts,1.05,0.16,0,0.04,1.25
1624,Vigilante 8,PS,Activision,0.68,0.47,0,0.08,1.23
1862,F-Zero X,N64,Nintendo,0.45,0.33,0.29,0.03,1.1
2004,Jeremy McGrath Supercross 98,PS,Acclaim Entertainment,0.91,0.1,0,0.03,1.04
2114,NASCAR 99,N64,Electronic Arts,0.94,0.04,0,0.01,0.98
3176,Cruis'n World,N64,Nintendo,0.59,0.04,0,0.01,0.64
3482,Championship Motocross featuring Ricky Carmichael,PS,THQ,0.32,0.22,0,0.04,0.58
4533,WipEout 64,N64,Midway Games,0.28,0.14,0,0.01,0.43
4614,JGTC: All-Japan Grand Touring Car Championship,PS,TYO,0.23,0.16,0,0.03,0.42
4623,Rush 2: Extreme Racing USA,N64,Midway Games,0.35,0.06,0,0,0.42
4934,Extreme-G: XG2,N64,Acclaim Entertainment,0.31,0.07,0,0,0.39
4988,Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,PS,Human Entertainment,0,0,0.36,0.03,0.38
5049,Rogue Trip: Vacation 2012,PS,GT Interactive,0.21,0.14,0,0.02,0.38
5253,South Park Rally,PS,Acclaim Entertainment,0.2,0.13,0,0.02,0.36
5336,Rally Cross 2,PS,989 Studios,0.19,0.13,0,0.02,0.35
5396,Off Road Challenge,N64,GT Interactive,0.27,0.06,0,0,0.34
5758,Vigilante 8,N64,Activision,0.25,0.06,0,0,0.31
5784,Demolition Racer,PS,Infogrames,0.17,0.12,0,0.02,0.31
6025,Viz,N64,Acclaim Entertainment,0.23,0.06,0,0,0.29
6026,Top Gear Overdrive,N64,Kemco,0.23,0.06,0,0,0.29
6577,Choro Q3,PS,Takara,0,0,0.24,0.02,0.26
7605,Speed Punks,PS,Sony Computer Entertainment,0.11,0.08,0,0.01,0.2
7797,Re-Volt,PS,Acclaim Entertainment,0.11,0.07,0,0.01,0.19
8524,N2O: Nitrous Oxide,PS,Gremlin Interactive Ltd,0.09,0.06,0,0.01,0.16
8724,Winning Post 3,PS,Tecmo Koei,0,0,0.14,0.01,0.15
8775,Streak: Hoverboard Racing,PS,GT Interactive,0.09,0.06,0,0.01,0.15
9397,Castrol Honda Superbike Racing,PS,THQ,0.07,0.05,0,0.01,0.13
9914,Crime Killer,PS,Interplay,0.07,0.04,0,0.01,0.12
10642,GT64 Championship Edition,N64,Ocean,0.08,0.02,0,0,0.1
10746,Option Tuning Car Battle,PS,MTO,0,0,0.09,0.01,0.1
11047,V-Rally Edition 99,N64,Infogrames,0.07,0.02,0,0,0.09
11282,Wreckin Crew,PS,Telstar,0.05,0.03,0,0.01,0.08
11300,S.C.A.R.S,PS,Ubisoft,0.05,0.03,0,0.01,0.08
11483,Iggy's Reckin' Balls,N64,Acclaim Entertainment,0.06,0.02,0,0,0.08
12035,Circuit Breakers,PS,Mindscape,0.04,0.03,0,0,0.07
12468,PenPen TriIceLon,DC,Infogrames,0,0,0.06,0,0.06
12510,Penny Racers,N64,THQ,0.05,0.01,0,0,0.06
12511,S.C.A.R.S,N64,Ubisoft,0.05,0.01,0,0,0.06
12781,Choro Q Marine: Q Boat,PS,Takara,0,0,0.05,0,0.06
13081,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,Jaleco,0,0,0.05,0,0.05
14434,MotorHead,PS,Gremlin Interactive Ltd,0.02,0.01,0,0,0.03
14993,Bomberman Fantasy Race,PS,Virgin Interactive,0.01,0.01,0,0,0.02
